import time: self [us] | cumulative | imported package
import time:       212 |        212 |                                 prompt_toolkit.key_binding.bindings.scroll
import time:       275 |        661 |                               prompt_toolkit.key_binding.bindings.page_navigation
import time:       299 |        299 |                                               prompt_toolkit.lexers.base
import time:       380 |        380 |                                               prompt_toolkit.lexers.pygments
import time:       215 |        893 |                                             prompt_toolkit.lexers
import time:       332 |        332 |                                               prompt_toolkit.layout.utils
import time:       647 |        978 |                                             prompt_toolkit.layout.processors
import time:       712 |       2582 |                                           prompt_toolkit.layout.controls
import time:       275 |        275 |                                           prompt_toolkit.layout.dimension
import time:       307 |        307 |                                           prompt_toolkit.layout.margins
import time:       218 |        218 |                                           prompt_toolkit.layout.mouse_handlers
import time:       303 |        303 |                                           prompt_toolkit.layout.screen
import time:      1566 |       5248 |                                         prompt_toolkit.layout.containers
import time:       412 |        412 |                                         prompt_toolkit.layout.layout
import time:       511 |        511 |                                         prompt_toolkit.layout.menus
import time:       366 |        366 |                                         prompt_toolkit.layout.scrollable_pane
import time:       358 |       6892 |                                       prompt_toolkit.layout
import time:        73 |       6965 |                                     prompt_toolkit.layout.controls
import time:       285 |        285 |                                     prompt_toolkit.key_binding.bindings.completion
import time:       648 |       7898 |                                   prompt_toolkit.key_binding.bindings.named_commands
import time:       243 |       8140 |                                 prompt_toolkit.key_binding.bindings.basic
import time:       190 |        190 |                                 prompt_toolkit.key_binding.bindings.cpr
import time:       350 |        350 |                                 prompt_toolkit.key_binding.bindings.emacs
import time:       277 |        277 |                                 prompt_toolkit.key_binding.bindings.mouse
import time:       365 |        365 |                                     prompt_toolkit.input.ansi_escape_sequences
import time:      1874 |       2239 |                                   prompt_toolkit.input.vt100_parser
import time:       597 |        597 |                                   prompt_toolkit.key_binding.digraphs
import time:      1462 |       4297 |                                 prompt_toolkit.key_binding.bindings.vi
import time:       218 |      13470 |                               prompt_toolkit.key_binding.defaults
import time:       214 |        214 |                               prompt_toolkit.key_binding.emacs_state
import time:       194 |        194 |                               prompt_toolkit.layout.dummy
import time:       518 |        518 |                               prompt_toolkit.renderer
import time:       749 |      60991 |                             prompt_toolkit.application.application
import time:       271 |        271 |                             prompt_toolkit.application.dummy
import time:       275 |      61536 |                           prompt_toolkit.application
import time:       461 |        461 |                                   prompt_toolkit.widgets.toolbars
import time:       682 |       1143 |                                 prompt_toolkit.widgets.base
import time:       181 |        181 |                                   prompt_toolkit.key_binding.bindings.focus
import time:       241 |        421 |                                 prompt_toolkit.widgets.dialogs
import time:       325 |        325 |                                 prompt_toolkit.widgets.menus
import time:       225 |       2112 |                               prompt_toolkit.widgets
import time:       344 |       2455 |                             prompt_toolkit.shortcuts.choice_input
import time:       273 |        273 |                             prompt_toolkit.shortcuts.dialogs
import time:       281 |        281 |                                     xml.parsers
import time:       140 |        140 |                                       pyexpat
import time:       296 |        436 |                                     xml.parsers.expat
import time:       633 |       1348 |                                   xml.dom.expatbuilder
import time:      1047 |       2395 |                                 prompt_toolkit.shortcuts.progress_bar.formatters
import time:       440 |       2834 |                               prompt_toolkit.shortcuts.progress_bar.base
import time:       203 |       3037 |                             prompt_toolkit.shortcuts.progress_bar
import time:       204 |        204 |                               prompt_toolkit.key_binding.bindings.auto_suggest
import time:       194 |        194 |                               prompt_toolkit.key_binding.bindings.open_in_editor
import time:       868 |       1265 |                             prompt_toolkit.shortcuts.prompt
import time:       242 |        242 |                             prompt_toolkit.shortcuts.utils
import time:       241 |       7510 |                           prompt_toolkit.shortcuts
import time:      1633 |      70678 |                         prompt_toolkit
import time:        27 |      70705 |                       prompt_toolkit.auto_suggest
import time:       286 |        286 |                       prompt_toolkit.patch_stdout
import time:      3471 |       3471 |                           IPython.core.guarded_eval
import time:       722 |        722 |                           IPython.core.latex_symbols
import time:       282 |        282 |                           IPython.utils.generics
import time:       692 |        692 |                                     parso.utils
import time:       554 |       1245 |                                   parso.tree
import time:       178 |        178 |                                             parso.python
import time:       380 |        380 |                                             parso.python.token
import time:      1266 |       1823 |                                           parso.python.tokenize
import time:       287 |       2110 |                                         parso.pgen2.grammar_parser
import time:       673 |       2782 |                                       parso.pgen2.generator
import time:       234 |       3015 |                                     parso.pgen2
import time:        27 |       3042 |                                   parso.pgen2.generator
import time:       420 |       4707 |                                 parso.parser
import time:       181 |        181 |                                   parso._compatibility
import time:      1021 |       1021 |                                     difflib
import time:       383 |        383 |                                         parso.python.prefix
import time:      1270 |       1652 |                                       parso.python.tree
import time:       494 |       2146 |                                     parso.python.parser
import time:       539 |       3705 |                                   parso.python.diff
import time:        61 |         61 |                                     gc
import time:       347 |        408 |                                   parso.cache
import time:       622 |        622 |                                     parso.normalizer
import time:      1012 |       1634 |                                   parso.python.errors
import time:       498 |        498 |                                   parso.python.pep8
import time:       302 |        302 |                                   parso.file_io
import time:       465 |       7189 |                                 parso.grammar
import time:       279 |      12174 |                               parso
import time:       298 |        298 |                               jedi.parser_utils
import time:       105 |        105 |                                 colorama
import time:       286 |        390 |                               jedi.debug
import time:       200 |        200 |                               jedi.settings
import time:       266 |        266 |                               jedi.cache
import time:       283 |        283 |                               jedi.file_io
import time:       246 |        246 |                                         jedi.inference.cache
import time:       239 |        239 |                                           jedi.inference.helpers
import time:       335 |        335 |                                           jedi.inference.utils
import time:       609 |       1182 |                                         jedi.inference.base_value
import time:       283 |       1709 |                                       jedi.inference.sys_path
import time:       248 |        248 |                                               jedi.inference.recursion
import time:       286 |        533 |                                             jedi.inference.flow_analysis
import time:       176 |        176 |                                                   jedi.common
import time:       261 |        436 |                                                 jedi.inference.lazy_value
import time:       483 |        919 |                                               jedi.inference.docstrings
import time:       271 |        271 |                                               jedi.plugins
import time:       881 |       2070 |                                             jedi.inference.names
import time:       620 |       3222 |                                           jedi.inference.filters
import time:       204 |        204 |                                             jedi.inference.compiled.getattr_static
import time:       663 |        866 |                                           jedi.inference.compiled.access
import time:       333 |        333 |                                           jedi.inference.signature
import time:       490 |        490 |                                           jedi.inference.context
import time:       632 |       5540 |                                         jedi.inference.compiled.value
import time:       250 |       5790 |                                       jedi.inference.compiled
import time:       375 |        375 |                                       jedi.inference.analysis
import time:       186 |        186 |                                         jedi.inference.gradual
import time:       376 |        376 |                                               jedi.inference.value.module
import time:       322 |        322 |                                                     jedi.inference.value.dynamic_arrays
import time:       975 |       1296 |                                                   jedi.inference.value.iterable
import time:       386 |       1682 |                                                 jedi.inference.arguments
import time:       173 |        173 |                                                   jedi.inference.parser_cache
import time:       271 |        271 |                                                   jedi.inference.gradual.generics
import time:       644 |       1087 |                                                 jedi.inference.value.function
import time:       410 |       3178 |                                               jedi.inference.value.klass
import time:       709 |        709 |                                               jedi.inference.value.instance
import time:       202 |       4463 |                                             jedi.inference.value
import time:        27 |       4490 |                                           jedi.inference.value.module
import time:       561 |        561 |                                             jedi.inference.gradual.base
import time:       292 |        292 |                                             jedi.inference.gradual.type_var
import time:       619 |       1471 |                                           jedi.inference.gradual.typing
import time:       311 |       6270 |                                         jedi.inference.gradual.stub_value
import time:       554 |       7009 |                                       jedi.inference.gradual.typeshed
import time:       224 |        224 |                                           jedi._compatibility
import time:       310 |        310 |                                           jedi.inference.compiled.subprocess.functions
import time:       222 |        222 |                                           jedi.api.exceptions
import time:       549 |       1303 |                                         jedi.inference.compiled.subprocess
import time:        55 |       1358 |                                       jedi.inference.compiled.subprocess.functions
import time:      1682 |      17921 |                                     jedi.inference.imports
import time:       292 |        292 |                                         jedi.inference.param
import time:       323 |        614 |                                       jedi.inference.gradual.annotation
import time:       272 |        272 |                                       jedi.inference.value.decorator
import time:       970 |       1855 |                                     jedi.inference.syntax_tree
import time:       328 |      20103 |                                   jedi.inference
import time:        64 |      20166 |                                 jedi.inference.utils
import time:       251 |        251 |                                   jedi.inference.gradual.conversion
import time:       394 |        644 |                                 jedi.inference.compiled.mixed
import time:       237 |        237 |                                   pydoc_data
import time:      1429 |       1429 |                                   pydoc_data.topics
import time:       287 |       1952 |                                 jedi.api.keywords
import time:       382 |        382 |                                 jedi.api.completion_cache
import time:       470 |        470 |                                 jedi.api.helpers
import time:       626 |      24237 |                               jedi.api.classes
import time:       275 |        275 |                               jedi.api.interpreter
import time:       221 |        221 |                                 jedi.api.strings
import time:       253 |        253 |                                 jedi.api.file_name
import time:       222 |        222 |                                 jedi.inference.docstring_utils
import time:       655 |       1350 |                               jedi.api.completion
import time:       311 |        311 |                                 filecmp
import time:       498 |        808 |                               jedi.api.environment
import time:       266 |        266 |                                 jedi.inference.references
import time:       326 |        591 |                               jedi.api.project
import time:       198 |        198 |                               jedi.api.errors
import time:       330 |        330 |                                 jedi.inference.value.namespace
import time:       364 |        693 |                               jedi.api.refactoring
import time:       339 |        339 |                               jedi.api.refactoring.extract
import time:       186 |        186 |                               jedi.inference.gradual.utils
import time:       714 |      42994 |                             jedi.api
import time:      1379 |       1379 |                               jedi.plugins.stdlib
import time:       196 |        196 |                               jedi.plugins.flask
import time:       285 |        285 |                               jedi.plugins.pytest
import time:       445 |        445 |                               jedi.plugins.django
import time:       336 |       2639 |                             jedi.plugins.registry
import time:       310 |      45942 |                           jedi
import time:      4474 |      54889 |                         IPython.core.completer
import time:       318 |        318 |                         IPython.terminal.ptutils
import time:       250 |        250 |                           IPython.terminal.shortcuts.auto_match
import time:      1001 |       1001 |                             IPython.terminal.shortcuts.filters
import time:       455 |       1455 |                           IPython.terminal.shortcuts.auto_suggest
import time:      2676 |       4380 |                         IPython.terminal.shortcuts
import time:       340 |      59925 |                       IPython.terminal.debugger
import time:       242 |        242 |                         IPython.lib.clipboard
import time:       406 |        647 |                       IPython.terminal.magics
import time:       294 |        294 |                       IPython.terminal.pt_inputhooks
import time:       484 |        484 |                       IPython.terminal.prompts
import time:      1788 |     134127 |                     IPython.terminal.interactiveshell
import time:       413 |        413 |                         IPython.core.magics.auto
import time:      2173 |       2173 |                         IPython.core.magics.basic
import time:       269 |        269 |                           IPython.utils.contexts
import time:       764 |       1032 |                         IPython.core.magics.code
import time:       397 |        397 |                         IPython.core.magics.config
import time:       697 |        697 |                         IPython.core.magics.display
import time:       296 |        296 |                             _lsprof
import time:       365 |        365 |                             profile
import time:       310 |        970 |                           cProfile
import time:      1666 |       1666 |                           pstats
import time:       308 |        308 |                           timeit
import time:       185 |        185 |                           IPython.utils.module_paths
import time:       236 |        236 |                             resource
import time:       191 |        427 |                           IPython.utils.timing
import time:       323 |        323 |                           IPython.core.magics.ast_mod
import time:      2730 |       6607 |                         IPython.core.magics.execution
import time:       375 |        375 |                         IPython.core.magics.extension
import time:      1816 |       1816 |                         IPython.core.magics.history
import time:       359 |        359 |                         IPython.core.magics.logging
import time:       503 |        503 |                         IPython.core.magics.namespace
import time:       943 |        943 |                         IPython.core.magics.osm
import time:       421 |        421 |                         IPython.core.magics.packaging
import time:      1376 |       1376 |                         IPython.core.magics.pylab
import time:      1253 |       1253 |                         IPython.core.magics.script
import time:       461 |      18819 |                       IPython.core.magics
import time:       748 |        748 |                       IPython.core.shellapp
import time:       202 |        202 |                         IPython.extensions
import time:       461 |        663 |                       IPython.extensions.storemagic
import time:      1301 |      21529 |                     IPython.terminal.ipapp
import time:      1664 |     195425 |                   IPython.terminal.embed
import time:       312 |        312 |                   IPython.utils.frame
import time:       354 |     257547 |                 IPython
import time:        19 |     257566 |               IPython.display
import time:      1881 |       1881 |                         typing_extensions
import time:      1483 |       1483 |                         pydantic_core._pydantic_core
import time:     10326 |      10326 |                         pydantic_core.core_schema
import time:       699 |      14387 |                       pydantic_core
import time:       253 |      14639 |                     pydantic.version
import time:       365 |      15003 |                   pydantic.warnings
import time:       378 |      15380 |                 pydantic._migration
import time:       222 |        222 |                     typing_inspection
import time:      1547 |       1547 |                     typing_inspection.typing_objects
import time:       800 |       2569 |                   typing_inspection.introspection
import time:       189 |        189 |                   pydantic._internal
import time:       442 |        442 |                       pydantic._internal._namespace_utils
import time:       516 |        957 |                     pydantic._internal._typing_extra
import time:       310 |       1267 |                   pydantic._internal._repr
import time:       453 |       4477 |                 pydantic.errors
import time:       405 |      20261 |               pydantic
import time:       200 |        200 |                   pydantic._internal._internal_dataclass
import time:      1199 |       1398 |                 pydantic.aliases
import time:      1046 |       1046 |                 pydantic.config
import time:       370 |       2814 |               pydantic._internal._config
import time:       389 |        389 |                 pydantic._internal._core_utils
import time:       234 |        234 |                   pydantic._internal._import_utils
import time:      1006 |       1239 |                 pydantic._internal._utils
import time:      3992 |       5620 |               pydantic._internal._decorators
import time:       529 |        529 |                   pydantic._internal._forward_ref
import time:       473 |       1002 |                 pydantic._internal._generics
import time:       221 |        221 |                 pydantic._internal._docs_extraction
import time:       368 |       1589 |               pydantic._internal._fields
import time:       589 |        589 |                   pydantic.plugin
import time:       447 |       1035 |                 pydantic.plugin._schema_validator
import time:       408 |       1443 |               pydantic._internal._mock_val_ser
import time:       312 |        312 |                     zoneinfo._tzpath
import time:       253 |        253 |                     zoneinfo._common
import time:       270 |        270 |                     _zoneinfo
import time:       345 |       1178 |                   zoneinfo
import time:       261 |        261 |                   pydantic.annotated_handlers
import time:      3757 |       3757 |                   pydantic.functional_validators
import time:       500 |        500 |                     pydantic._internal._core_metadata
import time:       252 |        252 |                     pydantic._internal._schema_generation_shared
import time:      2003 |       2754 |                   pydantic.json_schema
import time:       354 |        354 |                   pydantic._internal._discriminated_union
import time:       314 |        314 |                   pydantic._internal._known_annotated_metadata
import time:       814 |        814 |                   pydantic._internal._schema_gather
import time:      1281 |      10710 |                 pydantic._internal._generate_schema
import time:       293 |        293 |                 pydantic._internal._signature
import time:       479 |      11480 |               pydantic._internal._model_construction
import time:        76 |         76 |                 sglang.srt
import time:       158 |        158 |                   sglang.srt.debug_utils
import time:       251 |        409 |                 sglang.srt.debug_utils.cuda_coredump
import time:      1517 |       2002 |               sglang.srt.environ
import time:      1560 |     376417 |             sglang.utils
import time:       660 |     447599 |           sglang.lang.interpreter
import time:       401 |     546121 |         sglang.lang.backend.base_backend
import time:       457 |     550343 |       sglang.lang.api
import time:       845 |        845 |               multidict._abc
import time:       271 |        271 |                 multidict._multidict
import time:       284 |        555 |               multidict._compat
import time:       340 |       1738 |             multidict
import time:       510 |       2248 |           aiohttp.hdrs
import time:       229 |        229 |                 attr._compat
import time:       171 |        171 |                   attr._config
import time:       316 |        316 |                     attr.exceptions
import time:       177 |        492 |                   attr.setters
import time:      3796 |       4459 |                 attr._make
import time:       304 |       4991 |               attr.converters
import time:       192 |        192 |               attr.filters
import time:      3915 |       3915 |               attr.validators
import time:       216 |        216 |               attr._cmp
import time:       220 |        220 |               attr._funcs
import time:       297 |        297 |               attr._next_gen
import time:       736 |        736 |               attr._version_info
import time:       432 |      10994 |             attr
import time:       306 |        306 |                     yarl._quoting_c
import time:       229 |        534 |                   yarl._quoting
import time:       236 |        769 |                 yarl._quoters
import time:       354 |       1123 |               yarl._query
import time:       252 |        252 |                   propcache
import time:       295 |        295 |                     propcache._helpers_c
import time:       195 |        489 |                   propcache._helpers
import time:       280 |       1021 |                 propcache.api
import time:       247 |        247 |                 yarl._parse
import time:       195 |        195 |                 yarl._path
import time:      1302 |       2763 |               yarl._url
import time:       316 |       4201 |             yarl
import time:       691 |        691 |                 aiohttp.typedefs
import time:       435 |       1125 |               aiohttp.http_exceptions
import time:       912 |        912 |                   aiohttp.client_exceptions
import time:       424 |        424 |                     netrc
import time:      1844 |       1844 |                         email._header_value_parser
import time:       617 |       2460 |                       email.headerregistry
import time:       313 |        313 |                       email.contentmanager
import time:       382 |       3154 |                     email.policy
import time:       267 |        267 |                     aiohttp.log
import time:      3650 |       7493 |                   aiohttp.helpers
import time:       228 |        228 |                   aiohttp.tcp_helpers
import time:       278 |       8909 |                 aiohttp.base_protocol
import time:       107 |        107 |                   brotlicffi
import time:        89 |         89 |                   brotli
import time:        83 |         83 |                     backports
import time:        19 |        102 |                   backports.zstd
import time:       601 |        897 |                 aiohttp.compression_utils
import time:      2013 |       2013 |                     aiohttp._cookie_helpers
import time:       653 |       2666 |                   aiohttp.abc
import time:       234 |        234 |                   aiohttp._http_writer
import time:       659 |       3559 |                 aiohttp.http_writer
import time:       760 |        760 |                 aiohttp.streams
import time:       480 |        480 |                 aiohttp._http_parser
import time:      2069 |      16671 |               aiohttp.http_parser
import time:       187 |        187 |                   aiohttp._websocket
import time:       771 |        771 |                   aiohttp._websocket.models
import time:       220 |        220 |                   aiohttp._websocket.mask
import time:       735 |       1910 |                 aiohttp._websocket.helpers
import time:       498 |        498 |                   aiohttp._websocket.reader_c
import time:       210 |        707 |                 aiohttp._websocket.reader
import time:       294 |        294 |                 aiohttp._websocket.writer
import time:       217 |       3127 |               aiohttp.http_websocket
import time:       293 |      21214 |             aiohttp.http
import time:      1267 |       1267 |             aiohttp.payload
import time:      1158 |       1158 |                 aiohttp.multipart
import time:       278 |        278 |                 aiohttp.formdata
import time:      2528 |       3963 |               aiohttp.client_reqrep
import time:       238 |       4201 |             aiohttp.client_middlewares
import time:       868 |        868 |             aiohttp.client_ws
import time:       308 |        308 |                   aiohappyeyeballs._staggered
import time:       287 |        287 |                   aiohappyeyeballs.types
import time:       454 |       1047 |                 aiohappyeyeballs.impl
import time:       369 |        369 |                 aiohappyeyeballs.utils
import time:       259 |       1674 |               aiohappyeyeballs
import time:       383 |        383 |               aiohttp.client_proto
import time:       102 |        102 |                 aiodns
import time:       490 |        591 |               aiohttp.resolver
import time:     45853 |      48499 |             aiohttp.connector
import time:       928 |        928 |             aiohttp.cookiejar
import time:       341 |        341 |                   frozenlist._frozenlist
import time:       384 |        724 |                 frozenlist
import time:       436 |       1160 |               aiosignal
import time:      6805 |       7964 |             aiohttp.tracing
import time:      2217 |     102349 |           aiohttp.client
import time:       786 |        786 |           aiohttp.client_middleware_digest_auth
import time:       421 |        421 |           aiohttp.payload_streamer
import time:       406 |     106209 |         aiohttp
import time:       545 |     106753 |       sglang.lang.backend.runtime_endpoint
import time:       118 |        118 |         sglang._version
import time:       137 |        254 |       sglang.version
import time:       827 |     658429 |     sglang
import time:        14 |     658442 |   sglang.srt
import time:       806 |        806 |         torch._utils
import time:       287 |        287 |             torch._strobelight
import time:       530 |        530 |             torch._strobelight.cli_function_profiler
import time:       406 |       1221 |           torch._strobelight.compile_time_profiler
import time:       436 |       1657 |         torch._utils_internal
import time:       229 |        229 |               torch._vendor
import time:       296 |        524 |             torch._vendor.packaging
import time:      1158 |       1158 |             torch._vendor.packaging._structures
import time:      1763 |       3445 |           torch._vendor.packaging.version
import time:       662 |        662 |           torch.version
import time:       259 |       4364 |         torch.torch_version
import time:        41 |         41 |         torch._rocm_init
import time:    315920 |     315920 |         torch._C
import time:       376 |        376 |           torch._namedtensor_internals
import time:      1680 |       1680 |           torch.overrides
import time:      1235 |       3290 |         torch._tensor
import time:       535 |        535 |           torch.types
import time:       889 |       1424 |         torch.storage
import time:       475 |        475 |           torch.amp.autocast_mode
import time:       543 |        543 |           torch.amp.grad_scaler
import time:       312 |       1329 |         torch.amp
import time:       303 |        303 |         torch.random
import time:        63 |         63 |             pwd
import time:        48 |         48 |             grp
import time:      1393 |       1504 |           tarfile
import time:       479 |        479 |           torch._weights_only_unpickler
import time:       614 |        614 |           torch._sources
import time:       363 |        363 |           mmap
import time:      1488 |       4445 |         torch.serialization
import time:      1027 |       1027 |         torch._tensor_str
import time:       403 |        403 |           torch.cuda.gds
import time:       438 |        438 |           torch.cuda._utils
import time:       540 |        540 |           torch.cuda.graphs
import time:       389 |        389 |           torch.cuda.streams
import time:       352 |        352 |             ctypes.util
import time:      5795 |       6147 |           pynvml
import time:       423 |        423 |             torch.cuda._memory_viz
import time:       601 |       1023 |           torch.cuda.memory
import time:       933 |        933 |           torch.cuda.random
import time:       507 |        507 |             torch.cuda.amp.autocast_mode
import time:       285 |        285 |             torch.cuda.amp.common
import time:       306 |        306 |             torch.cuda.amp.grad_scaler
import time:       385 |       1482 |           torch.cuda.amp
import time:       309 |        309 |           torch.cuda.jiterator
import time:       296 |        296 |           torch.cuda.nvtx
import time:       305 |        305 |           torch.cuda.profiler
import time:       225 |        225 |           torch.cuda.sparse
import time:       804 |        804 |           torch.cuda.tunable
import time:      4850 |      18137 |         torch.cuda
import time:       279 |        279 |             torch.sparse._semi_structured_conversions
import time:       328 |        328 |             torch.sparse._semi_structured_ops
import time:       691 |       1297 |           torch.sparse.semi_structured
import time:      1379 |       2675 |         torch.sparse
import time:       448 |        448 |         torch._compile
import time:       306 |        306 |         torch._VF
import time:       505 |        505 |               torch.nn.parameter
import time:      1185 |       1185 |                   torch._prims_common
import time:       494 |        494 |                       torch.utils.backcompat
import time:       692 |        692 |                       torch.utils.collect_env
import time:       319 |        319 |                               torch.utils._typing_utils
import time:       354 |        354 |                                 torch.monitor
import time:       408 |        408 |                                   torch.distributed.logging_handlers
import time:       462 |        870 |                                 torch.distributed.c10d_logger
import time:       381 |        381 |                                 torch.distributed.constants
import time:       447 |        447 |                                 torch.distributed.rendezvous
import time:      1964 |       4015 |                               torch.distributed.distributed_c10d
import time:       961 |       5294 |                             torch.distributed.device_mesh
import time:       329 |        329 |                             torch.distributed.remote_device
import time:      3610 |       9232 |                           torch.distributed
import time:       434 |        434 |                                           torch.utils.data.datapipes._hook_iterator
import time:       493 |        926 |                                         torch.utils.data.datapipes._typing
import time:       303 |        303 |                                           torch.utils._import_utils
import time:       254 |        254 |                                             torch.utils.data.datapipes.utils
import time:       570 |        823 |                                           torch.utils.data.datapipes.utils.common
import time:       830 |        830 |                                           torch.utils.data.dataset
import time:       324 |        324 |                                             dill.__info__
import time:       472 |        472 |                                               dill.logger
import time:      1157 |       1157 |                                               _pyio
import time:       337 |        337 |                                               dill._shims
import time:       254 |        254 |                                               dill.settings
import time:       108 |        108 |                                               winreg
import time:      1666 |       3991 |                                             dill._dill
import time:      1698 |       1698 |                                             dill.session
import time:       279 |        279 |                                               dill.pointers
import time:       312 |        590 |                                             dill.detect
import time:       452 |        452 |                                             dill.source
import time:       290 |        290 |                                             dill.temp
import time:       254 |        254 |                                             dill.objtypes
import time:       535 |       8130 |                                           dill
import time:       763 |      10849 |                                         torch.utils.data.datapipes.datapipe
import time:       510 |      12285 |                                       torch.utils.data.datapipes._decorator
import time:       304 |        304 |                                         torch.utils.data.datapipes.dataframe.dataframe_wrapper
import time:       297 |        600 |                                       torch.utils.data.datapipes.dataframe.structures
import time:      1090 |      13973 |                                     torch.utils.data.datapipes.dataframe.dataframes
import time:       764 |        764 |                                     torch.utils.data.datapipes.dataframe.datapipes
import time:       473 |      15209 |                                   torch.utils.data.datapipes.dataframe
import time:       518 |        518 |                                           torch.utils.data._utils.collate
import time:       308 |        308 |                                           torch.utils.data._utils.fetch
import time:       295 |        295 |                                           torch.utils.data._utils.pin_memory
import time:       273 |        273 |                                           torch.utils.data._utils.signal_handling
import time:      1782 |       1782 |                                           torch.utils.data._utils.worker
import time:       335 |       3509 |                                         torch.utils.data._utils
import time:        24 |       3532 |                                       torch.utils.data._utils.collate
import time:       787 |       4319 |                                     torch.utils.data.datapipes.iter.callable
import time:       586 |        586 |                                       torch.utils.data.sampler
import time:       681 |       1266 |                                     torch.utils.data.datapipes.iter.combinatorics
import time:      1175 |       1175 |                                     torch.utils.data.datapipes.iter.combining
import time:       302 |        302 |                                       torch.utils.data.datapipes.iter.utils
import time:       566 |        868 |                                     torch.utils.data.datapipes.iter.filelister
import time:       538 |        538 |                                     torch.utils.data.datapipes.iter.fileopener
import time:       482 |        482 |                                       torch.utils.data.datapipes.iter.sharding
import time:       737 |       1219 |                                     torch.utils.data.datapipes.iter.grouping
import time:       337 |        337 |                                       torch.utils.data.datapipes.utils.decoder
import time:       645 |        981 |                                     torch.utils.data.datapipes.iter.routeddecoder
import time:       559 |        559 |                                     torch.utils.data.datapipes.iter.selecting
import time:       510 |        510 |                                     torch.utils.data.datapipes.iter.streamreader
import time:       472 |      11902 |                                   torch.utils.data.datapipes.iter
import time:       849 |        849 |                                     torch.utils.data.datapipes.map.callable
import time:       718 |        718 |                                     torch.utils.data.datapipes.map.combinatorics
import time:       903 |        903 |                                     torch.utils.data.datapipes.map.combining
import time:      1240 |       1240 |                                     torch.utils.data.datapipes.map.grouping
import time:       951 |        951 |                                     torch.utils.data.datapipes.map.utils
import time:       502 |       5161 |                                   torch.utils.data.datapipes.map
import time:       329 |      32599 |                                 torch.utils.data.datapipes
import time:        21 |      32619 |                               torch.utils.data.datapipes.iter
import time:        22 |      32641 |                             torch.utils.data.datapipes.iter.sharding
import time:       367 |        367 |                             torch.utils.data.graph
import time:       378 |      33384 |                           torch.utils.data.graph_settings
import time:      1006 |      43621 |                         torch.utils.data.dataloader
import time:       559 |        559 |                         torch.utils.data.distributed
import time:       346 |      44525 |                       torch.utils.data
import time:       432 |        432 |                       torch.utils.deterministic
import time:       589 |        589 |                       torch.utils.hooks
import time:       870 |        870 |                       torch.utils.backend_registration
import time:       408 |        408 |                       torch.utils.cpp_backtrace
import time:       317 |        317 |                       torch.utils.throughput_benchmark
import time:       523 |      48847 |                     torch.utils
import time:       319 |        319 |                     torchgen
import time:       419 |        419 |                         torchgen.code_template
import time:       712 |       1131 |                       torchgen.utils
import time:     18486 |      19617 |                     torchgen.model
import time:      1491 |      70272 |                   torch.utils._python_dispatch
import time:      1545 |      73001 |                 torch.nn.modules.module
import time:       502 |        502 |                         torch.distributed.autograd
import time:       436 |        436 |                           torch.futures
import time:       289 |        289 |                           torch.distributed.rpc._utils
import time:       269 |        269 |                           torch.distributed.rpc.constants
import time:       595 |        595 |                           torch.distributed.rpc.internal
import time:      1428 |       3016 |                         torch.distributed.rpc.api
import time:       604 |        604 |                         torch.distributed.rpc.backend_registry
import time:       263 |        263 |                         torch.distributed.rpc.functions
import time:       394 |        394 |                         torch.distributed.rpc.options
import time:     30773 |      30773 |                                 torch.utils._pytree
