import time: self [us] | cumulative | imported package
import time:       198 |        198 |               torch.nn.intrinsic.quantized.modules.conv_relu
import time:       190 |        190 |               torch.nn.intrinsic.quantized.modules.linear_relu
import time:       247 |        896 |             torch.nn.intrinsic.quantized.modules
import time:       240 |      15627 |           torch.nn.intrinsic.quantized
import time:       274 |      23068 |         torch.nn.intrinsic
import time:       386 |        386 |                         torch.ao.nn.qat.dynamic.modules.linear
import time:       274 |        659 |                       torch.ao.nn.qat.dynamic.modules
import time:       203 |        862 |                     torch.ao.nn.qat.dynamic
import time:        22 |        883 |                   torch.ao.nn.qat.dynamic.modules
import time:        24 |        906 |                 torch.ao.nn.qat.dynamic.modules.linear
import time:       248 |       1153 |               torch.nn.qat.dynamic.modules.linear
import time:       265 |       1418 |             torch.nn.qat.dynamic.modules
import time:       273 |       1690 |           torch.nn.qat.dynamic
import time:       245 |        245 |             torch.nn.qat.modules.conv
import time:       192 |        192 |             torch.nn.qat.modules.embedding_ops
import time:       188 |        188 |             torch.nn.qat.modules.linear
import time:       287 |        911 |           torch.nn.qat.modules
import time:       242 |       2842 |         torch.nn.qat
import time:       263 |        263 |           torch.nn.quantizable.modules
import time:       228 |        491 |         torch.nn.quantizable
import time:       258 |        258 |           torch.nn.quantized.dynamic
import time:       192 |        192 |           torch.nn.quantized.functional
import time:       235 |        235 |           torch.nn.quantized.modules
import time:       287 |        970 |         torch.nn.quantized
import time:       208 |        208 |         torch._size_docs
import time:       203 |        203 |         torch._storage_docs
import time:       862 |        862 |         torch._tensor_docs
import time:       335 |        335 |                       torch.ao.quantization.quant_type
import time:       498 |        833 |                     torch.ao.quantization.utils
import time:      3766 |       4598 |                   torch.ao.quantization.observer
import time:       606 |       5204 |                 torch.ao.quantization.fake_quantize
import time:       310 |        310 |                   torch.ao.quantization.fuser_method_mappings
import time:       265 |        575 |                 torch.ao.quantization.fuse_modules
import time:       194 |        194 |                   torch.ao.quantization.pt2e
import time:       179 |        179 |                       torch.ao.ns
import time:       345 |        524 |                     torch.ao.ns.fx
import time:       566 |        566 |                     torch.ao.ns.fx.ns_types
import time:       686 |       1774 |                   torch.ao.ns.fx.utils
import time:       285 |        285 |                                   torch._dispatch
import time:      1032 |       1317 |                                 torch._dispatch.python
import time:      3910 |       3910 |                                       torch._library.fake_profile
import time:       452 |        452 |                                         torch.utils._mode_utils
import time:      6884 |       7335 |                                       torch._subclasses.meta_utils
import time:       304 |        304 |                                       torch.utils._stats
import time:      1412 |       1412 |                                         torch.fx.experimental.sym_node
import time:      2942 |       4354 |                                       torch._subclasses._fake_tensor_utils
import time:       284 |        284 |                                         torch._custom_op
import time:      4110 |       4394 |                                       torch._subclasses.fake_impls
import time:     11141 |      31435 |                                     torch._subclasses.fake_tensor
import time:       664 |        664 |                                     torch._subclasses.fake_utils
import time:       393 |      32492 |                                   torch._subclasses
import time:        45 |      32536 |                                 torch._subclasses.meta_utils
import time:       791 |      34643 |                               torch.fx.passes.shape_prop
import time:       114 |        114 |                               pydot
import time:       585 |      35341 |                             torch.fx.passes.graph_drawer
import time:       486 |        486 |                             torch.fx.passes.graph_manipulation
import time:      1128 |       1128 |                                     torch.fx.passes.utils.matcher_utils
import time:       587 |       1714 |                                   torch.fx.passes.utils.common
import time:       277 |       1990 |                                 torch.fx.passes.utils
import time:      1258 |       1258 |                                 torch.fx.passes.tools_common
import time:      1033 |       4280 |                               torch.fx.passes.split_utils
import time:       983 |       5262 |                             torch.fx.passes.net_min_base
import time:       626 |        626 |                             torch.fx.passes.operator_support
import time:       364 |        364 |                             torch.fx.passes.param_fetch
import time:      1105 |       1105 |                             torch.fx.passes.reinplace
import time:       258 |        258 |                               torch.fx._utils
import time:       523 |        523 |                                 torch.utils._thunk
import time:       232 |        232 |                                 torch.fx.experimental._backward_state
import time:      1953 |       2707 |                               torch.fx.experimental.proxy_tensor
import time:       514 |       3478 |                             torch.fx.passes.runtime_assert
import time:       551 |        551 |                             torch.fx.passes.split_module
import time:      1433 |       1433 |                             torch.fx.passes.splitter_base
import time:       403 |      49042 |                           torch.fx.passes
import time:       431 |        431 |                             torch.fx.passes.infra.pass_base
import time:       542 |        973 |                           torch.fx.passes.infra.pass_manager
import time:       274 |      50289 |                         torch.fx.passes.infra
import time:        24 |      50312 |                       torch.fx.passes.infra.pass_base
import time:       994 |        994 |                       torch.export.custom_ops
import time:       266 |        266 |                             torch.export._tree_utils
import time:      5093 |       5093 |                             torch.export.graph_signature
import time:       512 |        512 |                                   torch._custom_op.autograd
import time:      1280 |       1792 |                                 torch._custom_op.impl
import time:       291 |       2082 |                               torch._custom_ops
import time:      1396 |       1396 |                                 torch._subclasses.functional_tensor
import time:       903 |       2298 |                               torch._export.utils
import time:      1304 |       1304 |                                           torch._higher_order_ops.schema
import time:      1193 |       2497 |                                         torch._higher_order_ops.utils
import time:      2109 |       4606 |                                       torch._higher_order_ops.auto_functionalize
import time:       513 |       5119 |                                     torch._higher_order_ops.base_hop
import time:      1399 |       6517 |                                   torch._higher_order_ops._invoke_quant
import time:       435 |        435 |                                   torch._higher_order_ops.aoti_call_delegate
import time:      1413 |       1413 |                                   torch._higher_order_ops.associative_scan
import time:       929 |        929 |                                   torch._higher_order_ops.cond
import time:       221 |        221 |                                         torch._functorch._aot_autograd
import time:     16312 |      16312 |                                         torch._functorch._aot_autograd.descriptors
import time:       632 |      17164 |                                       torch._functorch._aot_autograd.utils
import time:       641 |      17804 |                                     torch._higher_order_ops.torchbind
import time:       774 |      18578 |                                   torch._higher_order_ops.effects
import time:       498 |        498 |                                   torch._higher_order_ops.executorch_call_delegate
import time:      1133 |       1133 |                                   torch._higher_order_ops.flat_apply
import time:       319 |        319 |                                         torch.testing._internal
import time:       526 |        845 |                                       torch.testing._internal.logging_tensor
import time:      1345 |       2189 |                                     torch.utils.checkpoint
import time:      1251 |       3439 |                                   torch._higher_order_ops.flex_attention
import time:       551 |        551 |                                   torch._higher_order_ops.foreach_map
import time:       407 |        407 |                                   torch._higher_order_ops.hints_wrap
import time:      1307 |       1307 |                                   torch._higher_order_ops.invoke_subgraph
import time:       676 |        676 |                                   torch._higher_order_ops.map
import time:      1009 |       1009 |                                   torch._higher_order_ops.out_dtype
import time:       514 |        514 |                                   torch._higher_order_ops.run_const_graph
import time:       705 |        705 |                                   torch._higher_order_ops.scan
import time:       399 |        399 |                                   torch._higher_order_ops.strict_mode
import time:       873 |        873 |                                   torch._higher_order_ops.while_loop
import time:       633 |        633 |                                   torch._higher_order_ops.wrap
import time:       490 |      40494 |                                 torch._higher_order_ops
import time:        32 |      40525 |                               torch._higher_order_ops.flat_apply
import time:       535 |      45439 |                             torch._export.wrappers
import time:       785 |      51583 |                           torch._export
import time:        32 |      51614 |                         torch._export.utils
import time:       565 |      52179 |                       torch.export.decomp_utils
import time:       428 |        428 |                           torch._export.verifier
import time:      1933 |       2361 |                         torch.export.exported_program
import time:      3342 |       5703 |                       torch.export.dynamic_shapes
import time:       278 |        278 |                         torch.export._remove_effect_tokens_pass
import time:      2172 |       2449 |                       torch.export.unflatten
import time:       645 |     112279 |                     torch.export
import time:       971 |        971 |                     torch.fx.passes.utils.source_matcher_utils
import time:       365 |     113615 |                   torch.ao.quantization.pt2e.graph_utils
import time:      1936 |     117518 |                 torch.ao.quantization.pt2e._numeric_debugger
import time:       326 |        326 |                 torch.ao.quantization.pt2e.export_utils
import time:       666 |        666 |                 torch.ao.quantization.qconfig
import time:       342 |        342 |                 torch.ao.quantization.qconfig_mapping
import time:       306 |        306 |                         torch.ao.nn.quantized.reference.modules.utils
import time:       574 |        880 |                       torch.ao.nn.quantized.reference.modules.conv
import time:       346 |        346 |                       torch.ao.nn.quantized.reference.modules.linear
import time:       596 |        596 |                       torch.ao.nn.quantized.reference.modules.rnn
import time:       337 |        337 |                       torch.ao.nn.quantized.reference.modules.sparse
import time:       318 |       2475 |                     torch.ao.nn.quantized.reference.modules
import time:       281 |       2756 |                   torch.ao.nn.quantized.reference
import time:       324 |        324 |                           torch.ao.nn.sparse.quantized.linear
import time:       290 |        290 |                           torch.ao.nn.sparse.quantized.utils
import time:      1171 |       1784 |                         torch.ao.nn.sparse.quantized.dynamic.linear
import time:       270 |       2053 |                       torch.ao.nn.sparse.quantized.dynamic
import time:       300 |       2353 |                     torch.ao.nn.sparse.quantized
import time:       237 |       2589 |                   torch.ao.nn.sparse
import time:       291 |        291 |                   torch.ao.quantization.stubs
import time:       800 |       6434 |                 torch.ao.quantization.quantization_mappings
import time:       440 |        440 |                 torch.ao.quantization.quantize
import time:       340 |        340 |                 torch.ao.quantization.quantize_jit
import time:       551 |     132390 |               torch.ao.quantization
import time:        32 |     132422 |             torch.ao.quantization.fake_quantize
import time:       270 |     132692 |           torch.quantization.fake_quantize
import time:       222 |        222 |           torch.quantization.fuse_modules
import time:       204 |        204 |           torch.quantization.fuser_method_mappings
import time:       206 |        206 |           torch.quantization.observer
import time:       201 |        201 |           torch.quantization.qconfig
import time:       238 |        238 |           torch.quantization.quant_type
import time:       204 |        204 |           torch.quantization.quantization_mappings
import time:       201 |        201 |           torch.quantization.quantize
import time:       198 |        198 |           torch.quantization.quantize_jit
import time:       195 |        195 |           torch.quantization.stubs
import time:       342 |     134897 |         torch.quantization
import time:       309 |        309 |         torch.quasirandom
import time:       217 |        217 |         torch.multiprocessing._atfork
import time:       628 |        628 |         torch._lobpcg
import time:       266 |        266 |             torch.masked._docs
import time:       385 |        385 |                   torch.masked.maskedtensor.core
import time:      2905 |       3290 |                 torch.masked.maskedtensor.binary
import time:       682 |        682 |                 torch.masked.maskedtensor.passthrough
import time:       211 |        211 |                   torch.masked.maskedtensor.creation
import time:      1067 |       1277 |                 torch.masked.maskedtensor.reductions
import time:      3033 |       3033 |                 torch.masked.maskedtensor.unary
import time:       287 |       8567 |               torch.masked.maskedtensor
import time:        26 |       8593 |             torch.masked.maskedtensor.core
import time:       740 |       9599 |           torch.masked._ops
import time:       246 |       9844 |         torch.masked
import time:       528 |        528 |         torch.utils.dlpack
import time:       227 |        227 |           torch._functorch.batch_norm_replacement
import time:       442 |        442 |             torch.fx.experimental.const_fold
import time:       985 |       1427 |           torch._functorch.eager_transforms
import time:       466 |        466 |           torch._functorch.functional_call
import time:       275 |       2393 |         torch.func
import time:       356 |        356 |                   torch.utils._content_store
import time:       382 |        737 |                 torch._prims.debug_prims
import time:       711 |        711 |                 torch._prims.rng_prims
import time:       580 |        580 |                 torch._prims_common.wrappers
import time:    219871 |     221898 |               torch._prims
import time:     28081 |     249979 |             torch._decomp.decompositions
import time:      1485 |       1485 |               torch._refs._conversions
import time:      4595 |       4595 |               torch._refs.fft
import time:      2171 |       2171 |               torch._refs.linalg
import time:       904 |        904 |                 torch._refs.nn
import time:      4562 |       5466 |               torch._refs.nn.functional
import time:      3043 |       3043 |               torch._refs.special
import time:     35640 |      52397 |             torch._refs
import time:       941 |     303316 |           torch._decomp
import time:      1749 |       1749 |             torch.utils._config_module
import time:       952 |       2701 |           torch.fx.experimental._config
import time:     73933 |     379949 |         torch._meta_registrations
import time:      1276 |       1276 |           torch.compiler.config
import time:       658 |       1934 |         torch.compiler
import time:     55036 |    1265580 |       torch
import time:      1696 |    1267276 |     sglang.srt.connector.base_connector
import time:       480 |        480 |               safetensors._safetensors_rust
import time:       267 |        746 |             safetensors
import time:       216 |        216 |               packaging
import time:       206 |        206 |               packaging._structures
import time:      2332 |       2753 |             packaging.version
import time:       514 |       4012 |           safetensors.torch
import time:       447 |        447 |           sglang.srt.connector.serde.serde
import time:       581 |       5038 |         sglang.srt.connector.serde.safe_serde
import time:       392 |       5430 |       sglang.srt.connector.serde
import time:       478 |        478 |       sglang.srt.connector.utils
import time:      1738 |       7645 |     sglang.srt.connector.redis
import time:       325 |        325 |             orjson.orjson
import time:       328 |        653 |           orjson
import time:       725 |        725 |             psutil._common
import time:      2241 |       2241 |             psutil._ntuples
import time:       690 |        690 |               psutil._psposix
import time:       325 |        325 |               psutil._psutil_linux
import time:      2530 |       3543 |             psutil._pslinux
import time:      2602 |       9110 |           psutil
import time:       167 |        167 |                     triton._C
import time:      9019 |       9186 |                   triton._C.libtriton
import time:      2581 |      11766 |                 triton.knobs
import time:       279 |        279 |                     triton.tools
import time:       382 |        382 |                     triton._utils
import time:       891 |       1551 |                   triton.tools.tensor_descriptor
import time:       407 |        407 |                       triton.backends.driver
import time:      1081 |       1081 |                       triton.backends.compiler
import time:       364 |        364 |                       triton.runtime._allocation
import time:       435 |        435 |                         triton.runtime.cache
import time:       272 |        707 |                       triton.runtime.build
import time:       209 |        209 |                         triton.errors
import time:       254 |        462 |                       triton.runtime.errors
import time:     31977 |      34996 |                     triton.backends
import time:       310 |      35306 |                   triton.runtime.driver
import time:       259 |        259 |                   triton.runtime._async_compile
import time:      1260 |      38373 |                 triton.runtime.jit
import time:       446 |      50584 |               triton.runtime.autotuner
import time:       379 |      50963 |             triton.runtime
import time:       604 |        604 |                 triton.tools.disasm
import time:       502 |       1106 |               triton.compiler.compiler
import time:       397 |        397 |               triton.compiler.errors
import time:       288 |       1789 |             triton.compiler
import time:      2850 |       2850 |                 triton.language.core
import time:       768 |       3617 |               triton.language.math
import time:      1068 |       1068 |                   triton.language.extra.cuda.libdevice
import time:       266 |        266 |                   triton.language.extra.cuda.utils
import time:       236 |        236 |                   triton.language.extra.cuda.gdc
import time:       266 |       1835 |                 triton.language.extra.cuda
import time:       517 |        517 |                   triton.language.extra.hip.libdevice
import time:       227 |        227 |                   triton.language.extra.hip.utils
import time:       247 |        989 |                 triton.language.extra.hip
import time:       986 |       3809 |               triton.language.extra
import time:      8206 |       8206 |               triton.language.standard
import time:      2766 |       2766 |               triton.language.random
import time:       858 |        858 |               triton.language.target_info
import time:       464 |      19718 |             triton.language
import time:        43 |         43 |                 _statistics
import time:       704 |        747 |               statistics
import time:       434 |       1181 |             triton.testing
import time:       826 |      74475 |           triton
import time:       305 |        305 |             PIL._version
import time:       391 |        696 |           PIL
import time:      3656 |       3656 |             PIL.ExifTags
import time:       505 |        505 |             PIL.ImageMode
import time:       824 |        824 |             PIL.TiffTags
import time:       252 |        252 |             PIL._binary
import time:       231 |        231 |             PIL._deprecate
import time:       238 |        238 |             PIL._util
import time:       105 |        105 |             defusedxml
import time:      1833 |       1833 |             PIL._imaging
import time:      1862 |       9503 |           PIL.Image
import time:       259 |        259 |             starlette
import time:       240 |        240 |                 starlette.types
import time:       467 |        706 |               starlette._utils
import time:       312 |        312 |                       anyio._core
import time:       507 |        818 |                     anyio._core._contextmanagers
import time:       481 |        481 |                       anyio._core._exceptions
import time:       251 |        251 |                         sniffio._version
import time:       246 |        246 |                         sniffio._impl
import time:       325 |        822 |                       sniffio
import time:       302 |       1605 |                     anyio._core._eventloop
import time:       521 |        521 |                           anyio.abc._eventloop
import time:       243 |        243 |                           anyio.abc._resources
import time:       261 |        261 |                             anyio._core._typedattr
import time:       344 |        344 |                               anyio.abc._tasks
import time:       919 |       1262 |                             anyio.abc._streams
import time:       646 |       2168 |                           anyio.abc._sockets
import time:       277 |        277 |                           anyio.abc._subprocesses
import time:       337 |        337 |                           anyio.abc._testing
import time:      1058 |       1058 |                             anyio.lowlevel
import time:       351 |        351 |                             anyio._core._tasks
import time:       248 |        248 |                             anyio._core._testing
import time:      3530 |       5186 |                           anyio._core._synchronization
import time:       938 |        938 |                           anyio.from_thread
import time:       363 |      10029 |                         anyio.abc
import time:       228 |      10257 |                       anyio.to_thread
import time:       860 |      11117 |                     anyio._core._fileio
import time:       246 |        246 |                     anyio._core._resources
import time:       218 |        218 |                     anyio._core._signals
import time:       254 |        254 |                         anyio.streams
import time:      1269 |       1523 |                       anyio.streams.stapled
import time:      1078 |       1078 |                       anyio.streams.tls
import time:      1058 |       3657 |                     anyio._core._sockets
import time:      1885 |       1885 |                       anyio.streams.memory
import time:       297 |       2181 |                     anyio._core._streams
import time:       286 |        286 |                     anyio._core._subprocesses
import time:       614 |        614 |                     anyio._core._tempfile
import time:       479 |      21215 |                   anyio
import time:        27 |      21241 |                 anyio.to_thread
import time:       229 |      21469 |               starlette.concurrency
import time:       238 |        238 |               starlette.exceptions
import time:       775 |        775 |                 starlette.datastructures
import time:       272 |        272 |                         python_multipart.exceptions
import time:       252 |        524 |                       python_multipart.decoders
import time:       981 |       1505 |                     python_multipart.multipart
import time:       256 |       1760 |                   python_multipart
import time:       974 |       2734 |                 starlette.formparsers
import time:       500 |       4007 |               starlette.requests
import time:       224 |        224 |                   starlette.background
import time:       482 |        706 |                 starlette.responses
import time:       560 |       1265 |               starlette.websockets
import time:       312 |      27995 |             starlette._exception_handler
import time:       431 |        431 |             starlette.convertors
import time:       321 |        321 |             starlette.middleware
import time:       867 |      29871 |           starlette.routing
import time:       400 |        400 |               modulefinder
import time:       245 |        245 |                 torchvision._internally_replaced_utils
import time:      2318 |       2562 |               torchvision.extension
import time:      9136 |       9136 |               torchvision._meta_registrations
import time:       351 |        351 |                       torchvision.io._load_gpu_decoder
import time:       225 |        225 |                         torchvision.io._video_deprecation_warning
import time:       528 |        752 |                       torchvision.io._video_opt
import time:       325 |        325 |                           PIL.ImageColor
import time:       477 |        477 |                                 PIL._typing
import time:      2722 |       2722 |                                 PIL._imagingft
import time:       641 |       3839 |                               PIL.ImageFont
import time:       658 |       4497 |                             PIL.ImageText
import time:       413 |       4909 |                           PIL.ImageDraw
import time:       716 |       5949 |                         torchvision.utils
import time:      4202 |      10151 |                       torchvision.io.image
import time:     12072 |      12072 |                           av._core
import time:       743 |        743 |                           av.logging
import time:       217 |        217 |                           av.about
import time:       516 |        516 |                                     av.bytesource
import time:       550 |       1066 |                                   av.buffer
import time:       552 |        552 |                                         av.audio.format
import time:      1356 |       1356 |                                             av.error
import time:       595 |       1951 |                                           av.dictionary
import time:       517 |        517 |                                                         av.container.pyio
import time:       228 |        228 |                                                             av.sidedata
import time:      1001 |       1001 |                                                                   av.option
import time:       590 |       1591 |                                                                 av.descriptor
import time:       936 |       2526 |                                                               av.format
import time:       521 |        521 |                                                                 av.utils
import time:       971 |       1492 |                                                               av.stream
import time:       667 |       4683 |                                                             av.container.streams
import time:       868 |        868 |                                                             av.sidedata.encparams
import time:       710 |        710 |                                                             av.sidedata.motionvectors
import time:       999 |       7486 |                                                           av.sidedata.sidedata
import time:       514 |        514 |                                                           av.opaque
import time:       788 |       8787 |                                                         av.packet
import time:       673 |        673 |                                                         av.container.input
import time:       655 |        655 |                                                         av.container.output
import time:      1388 |      12018 |                                                       av.container.core
import time:       303 |      12321 |                                                     av.container
import time:        24 |      12345 |                                                   av.container.pyio
import time:      1160 |      13504 |                                                 av.codec.context
import time:       603 |        603 |                                                 av.video.format
import time:      1228 |       1228 |                                                 av.video.reformatter
import time:       820 |        820 |                                                 av.plane
import time:       633 |        633 |                                                 av.video.plane
import time:      1197 |      17984 |                                               av.video.frame
import time:       651 |        651 |                                               av.video.stream
import time:       292 |      18925 |                                             av.video
import time:        22 |      18947 |                                           av.video.format
import time:       898 |      21795 |                                         av.codec.hwaccel
import time:      1973 |      24318 |                                       av.codec.codec
import time:       247 |      24565 |                                     av.codec
import time:        25 |      24589 |                                   av.codec.codec
import time:       623 |      26277 |                                 av.frame
import time:      1076 |       1076 |                                 av.audio.layout
import time:       617 |        617 |                                 av.audio.plane
import time:       768 |      28737 |                               av.audio.frame
import time:       608 |        608 |                               av.audio.stream
import time:       358 |      29701 |                             av.audio
import time:      1059 |       1059 |                                       av.filter.link
import time:      1044 |       2102 |                                     av.filter.context
import time:       744 |       2846 |                                   av.filter.graph
import time:       772 |       3618 |                                 av.filter.filter
import time:       634 |        634 |                                 av.filter.loudnorm
import time:       257 |       4508 |                               av.filter
import time:        20 |       4527 |                             av.filter.filter
import time:       609 |        609 |                             av.audio.resampler
import time:       652 |      35489 |                           av.audio.codeccontext
import time:       640 |        640 |                           av.audio.fifo
import time:       612 |        612 |                           av.bitstream
import time:       624 |        624 |                           av.video.codeccontext
import time:       399 |      50792 |                         av
import time:       430 |      51221 |                       torchvision.io.video
import time:       315 |        315 |                       torchvision.io.video_reader
import time:       372 |      63160 |                     torchvision.io
import time:        32 |      63191 |                   torchvision.io.image
import time:       493 |        493 |                     torchvision.datasets.vision
import time:       600 |       1093 |                   torchvision.datasets.folder
import time:       220 |        220 |                     torch.utils.model_zoo
import time:       515 |        734 |                   torchvision.datasets.utils
import time:       656 |      65673 |                 torchvision.datasets._optical_flow
import time:       851 |        851 |                 torchvision.datasets._stereo_matching
import time:       436 |        436 |                 torchvision.datasets.caltech
import time:       396 |        396 |                 torchvision.datasets.celeba
import time:       325 |        325 |                 torchvision.datasets.cifar
import time:       454 |        454 |                 torchvision.datasets.cityscapes
import time:       305 |        305 |                 torchvision.datasets.clevr
import time:       339 |        339 |                 torchvision.datasets.coco
import time:       256 |        256 |                 torchvision.datasets.country211
import time:       294 |        294 |                 torchvision.datasets.dtd
import time:       254 |        254 |                 torchvision.datasets.eurosat
import time:       115 |        115 |                       accimage
import time:       110 |        110 |                         accimage
import time:       660 |        660 |                             PIL.ImageFilter
import time:       335 |        335 |                             PIL.ImageStat
import time:       329 |       1323 |                           PIL.ImageEnhance
import time:       373 |        373 |                               PIL.GimpGradientFile
import time:       375 |        375 |                               PIL.GimpPaletteFile
import time:       333 |        333 |                               PIL.PaletteFile
import time:       313 |       1392 |                             PIL.ImagePalette
import time:       405 |       1796 |                           PIL.ImageOps
import time:       101 |        101 |                           accimage
import time:       546 |       3765 |                         torchvision.transforms._functional_pil
import time:       680 |        680 |                         torchvision.transforms._functional_tensor
import time:       670 |       5223 |                       torchvision.transforms.functional
import time:      1200 |       6538 |                     torchvision.transforms.transforms
import time:       523 |        523 |                     torchvision.transforms.autoaugment
import time:       347 |       7407 |                   torchvision.transforms
import time:       276 |       7683 |                 torchvision.datasets.fakedata
import time:       338 |        338 |                 torchvision.datasets.fer2013
import time:       328 |        328 |                 torchvision.datasets.fgvc_aircraft
import time:       648 |        648 |                     _markupbase
import time:      2218 |       2866 |                   html.parser
import time:       315 |       3180 |                 torchvision.datasets.flickr
import time:       435 |        435 |                 torchvision.datasets.flowers102
import time:       332 |        332 |                 torchvision.datasets.food101
import time:       272 |        272 |                 torchvision.datasets.gtsrb
import time:       405 |        405 |                   torchvision.datasets.video_utils
import time:       294 |        698 |                 torchvision.datasets.hmdb51
import time:       315 |        315 |                 torchvision.datasets.imagenet
import time:       322 |        322 |                 torchvision.datasets.imagenette
import time:       334 |        334 |                 torchvision.datasets.inaturalist
import time:       312 |        312 |                 torchvision.datasets.kinetics
import time:       377 |        377 |                 torchvision.datasets.kitti
import time:       363 |        363 |                 torchvision.datasets.lfw
import time:       363 |        363 |                 torchvision.datasets.lsun
import time:       516 |        516 |                 torchvision.datasets.mnist
import time:       252 |        252 |                 torchvision.datasets.moving_mnist
import time:       281 |        281 |                 torchvision.datasets.omniglot
import time:       315 |        315 |                 torchvision.datasets.oxford_iiit_pet
import time:       324 |        324 |                 torchvision.datasets.pcam
import time:       407 |        407 |                 torchvision.datasets.phototour
import time:       329 |        329 |                 torchvision.datasets.places365
import time:       259 |        259 |                 torchvision.datasets.rendered_sst2
import time:       276 |        276 |                 torchvision.datasets.sbd
import time:       298 |        298 |                 torchvision.datasets.sbu
import time:       249 |        249 |                 torchvision.datasets.semeion
import time:       286 |        286 |                 torchvision.datasets.stanford_cars
import time:       288 |        288 |                 torchvision.datasets.stl10
import time:       252 |        252 |                 torchvision.datasets.sun397
import time:       302 |        302 |                 torchvision.datasets.svhn
import time:       276 |        276 |                 torchvision.datasets.ucf101
import time:       242 |        242 |                 torchvision.datasets.usps
import time:       238 |        238 |                     xml.etree
import time:       536 |        536 |                     xml.etree.ElementPath
import time:        91 |         91 |                     _elementtree
import time:      1073 |       1937 |                   xml.etree.ElementTree
import time:       104 |        104 |                     defusedxml
import time:        22 |        126 |                   defusedxml.ElementTree
import time:       354 |       2416 |                 torchvision.datasets.voc
import time:       319 |        319 |                 torchvision.datasets.widerface
import time:      1429 |      94526 |               torchvision.datasets
import time:       393 |        393 |                   torchvision.transforms._presets
import time:       856 |        856 |                   torchvision.models._api
import time:       526 |        526 |                   torchvision.models._meta
import time:       328 |        328 |                     torchvision._utils
import time:       439 |        767 |                   torchvision.models._utils
import time:       563 |       3102 |                 torchvision.models.alexnet
import time:       358 |        358 |                           torch.onnx.errors
import time:       208 |        208 |                               torch.onnx.ops._dtype_mappings
import time:     27394 |      27602 |                             torch.onnx.ops._impl
import time:      6479 |       6479 |                             torch.onnx.ops._symbolic_impl
import time:       417 |      34497 |                           torch.onnx.ops
import time:       676 |        676 |                               torch.onnx._internal
import time:       325 |       1000 |                             torch.onnx._internal.exporter
import time:       247 |        247 |                             torch.onnx._internal._lazy_import
import time:       339 |        339 |                             torch.onnx._internal.exporter._dynamic_shapes
import time:       250 |        250 |                               torch.onnx._internal.exporter._constants
import time:       285 |        534 |                             torch.onnx._internal.exporter._ir_passes
import time:       598 |       2717 |                           torch.onnx._internal.exporter._onnx_program
import time:       219 |        219 |                           torch.onnx._internal.torchscript_exporter
import time:       256 |        256 |                             torch.onnx._constants
import time:       800 |        800 |                             torch.onnx._internal.torchscript_exporter._type_utils
import time:       796 |        796 |                               torch.onnx._internal.torchscript_exporter.registration
import time:       277 |        277 |                               torch.onnx._internal.torchscript_exporter._globals
import time:      1191 |       2263 |                             torch.onnx._internal.torchscript_exporter.jit_utils
import time:       364 |        364 |                               torch.onnx._internal.torchscript_exporter.onnx_proto_utils
import time:       682 |       1046 |                             torch.onnx._internal.torchscript_exporter.utils
import time:       865 |       5228 |                           torch.onnx._internal.torchscript_exporter.symbolic_helper
import time:      4071 |       4071 |                             torch.onnx._internal.torchscript_exporter.symbolic_opset9
import time:       784 |       4854 |                           torch.onnx._internal.torchscript_exporter.symbolic_opset10
import time:       383 |      48252 |                         torch.onnx
import time:       986 |        986 |                           torch.onnx._internal.torchscript_exporter.symbolic_opset11
import time:       253 |       1238 |                         torch.onnx.symbolic_opset11
import time:       239 |        239 |                         torch.onnx.symbolic_helper
import time:       338 |      50067 |                       torchvision.ops._register_onnx_ops
import time:       231 |        231 |                         torchvision.ops._box_convert
import time:       301 |        301 |                         torchvision.ops._utils
import time:       389 |        921 |                       torchvision.ops.boxes
import time:       230 |        230 |                         torchvision.ops.diou_loss
import time:       289 |        519 |                       torchvision.ops.ciou_loss
import time:       789 |        789 |                       torchvision.ops.deform_conv
import time:       294 |        294 |                       torchvision.ops.drop_block
import time:       732 |        732 |                         torchvision.ops.misc
import time:       361 |       1092 |                       torchvision.ops.feature_pyramid_network
import time:       229 |        229 |                       torchvision.ops.focal_loss
