import time: self [us] | cumulative | imported package
import time:       649 |        649 |                         torch.utils._traceback
import time:      1188 |       2634 |                       torch.fx.proxy
import time:      2471 |      25148 |                     torch.fx._symbolic_trace
import time:       357 |        357 |                             torch._logging.structured
import time:      1091 |       1091 |                                     unittest.util
import time:      1562 |       2652 |                                   unittest.result
import time:      1832 |       1832 |                                   unittest.case
import time:       604 |        604 |                                   unittest.suite
import time:       803 |        803 |                                   unittest.loader
import time:       302 |        302 |                                       unittest.signals
import time:       441 |        742 |                                     unittest.runner
import time:       570 |       1311 |                                   unittest.main
import time:      4493 |      11692 |                                 unittest
import time:      1755 |      13447 |                               unittest.mock
import time:       635 |        635 |                               torch.utils._backport_slots
import time:       751 |        751 |                               torch.utils.weak
import time:      8081 |      22913 |                             torch._guards
import time:      2269 |      25538 |                           torch._logging._internal
import time:      1578 |      27115 |                         torch._logging._registrations
import time:      2248 |      29362 |                       torch._logging
import time:       364 |        364 |                       torch.fx.config
import time:      1016 |      30742 |                     torch.fx.interpreter
import time:      1498 |       1498 |                     torch.fx.subgraph_rewriter
import time:      3718 |      66490 |                   torch.fx
import time:      4268 |      70757 |                 torch.fx.experimental
import time:      4120 |      74876 |               torch.fx.experimental._constant_symnode
import time:       367 |      75243 |             torch.nested._internal.nested_int
import time:       871 |      78745 |           torch.nested._internal.nested_tensor
import time:      2002 |      80747 |         torch.nested
import time:      2143 |       2143 |             torch.optim.optimizer
import time:      3259 |       5401 |           torch.optim.lr_scheduler
import time:      1342 |       1342 |           torch.optim.swa_utils
import time:       603 |        603 |           torch.optim._adafactor
import time:       789 |        789 |           torch.optim._muon
import time:       505 |        505 |           torch.optim.adadelta
import time:       523 |        523 |           torch.optim.adagrad
import time:       570 |        570 |           torch.optim.adam
import time:       492 |        492 |           torch.optim.adamax
import time:       350 |        350 |           torch.optim.adamw
import time:       463 |        463 |           torch.optim.asgd
import time:       713 |        713 |           torch.optim.lbfgs
import time:       579 |        579 |           torch.optim.nadam
import time:       530 |        530 |           torch.optim.radam
import time:       474 |        474 |           torch.optim.rmsprop
import time:       767 |        767 |           torch.optim.rprop
import time:       414 |        414 |           torch.optim.sgd
import time:       304 |        304 |             torch.optim._functional
import time:       379 |        682 |           torch.optim.sparse_adam
import time:      5806 |      20996 |         torch.optim
import time:       338 |        338 |           torch._environment
import time:       985 |        985 |             gzip
import time:      1359 |       1359 |               torch.profiler._utils
import time:      3949 |       5308 |             torch.profiler._memory_profiler
import time:      1677 |       7969 |           torch.profiler.profiler
import time:       295 |        295 |           torch.profiler.itt
import time:      3172 |      11773 |         torch.profiler
import time:      1823 |       1823 |         torch.special
import time:       354 |        354 |           torch.xpu._utils
import time:       332 |        332 |           torch.xpu.streams
import time:       385 |        385 |           torch.xpu.memory
import time:       357 |        357 |           torch.xpu.random
import time:      2141 |       3567 |         torch.xpu
import time:       644 |        644 |             torch.signal.windows.windows
import time:      2874 |       3518 |           torch.signal.windows
import time:      2631 |       6148 |         torch.signal
import time:      2289 |       2289 |         torch.ao
import time:      4589 |       4589 |             torch.ao.nn
import time:      1104 |       1104 |               torch.ao.nn.intrinsic.modules.fused
import time:      2353 |       3457 |             torch.ao.nn.intrinsic.modules
import time:      3298 |      11342 |           torch.ao.nn.intrinsic
import time:       522 |        522 |             torch.nn.intrinsic.modules.fused
import time:      2238 |       2760 |           torch.nn.intrinsic.modules
import time:       762 |        762 |                           torch.ao.nn.qat.modules.conv
import time:       366 |        366 |                           torch.ao.nn.qat.modules.embedding_ops
import time:      1112 |       1112 |                           torch.ao.nn.qat.modules.linear
import time:      1904 |       4142 |                         torch.ao.nn.qat.modules
import time:      1230 |       5371 |                       torch.ao.nn.qat
import time:      1040 |       6410 |                     torch.ao.nn.intrinsic.qat.modules.conv_fused
import time:       426 |        426 |                     torch.ao.nn.intrinsic.qat.modules.linear_fused
import time:       316 |        316 |                     torch.ao.nn.intrinsic.qat.modules.linear_relu
import time:      1377 |       8527 |                   torch.ao.nn.intrinsic.qat.modules
import time:       537 |       9064 |                 torch.ao.nn.intrinsic.qat
import time:       339 |       9402 |               torch.nn.intrinsic.qat.modules.conv_fused
import time:       267 |        267 |               torch.nn.intrinsic.qat.modules.linear_fused
import time:       243 |        243 |               torch.nn.intrinsic.qat.modules.linear_relu
import time:      1598 |      11508 |             torch.nn.intrinsic.qat.modules
import time:       745 |      12253 |           torch.nn.intrinsic.qat
import time:       857 |        857 |                                       torch.ao.nn.quantizable.modules.activation
import time:       912 |        912 |                                       torch.ao.nn.quantizable.modules.rnn
import time:      1621 |       3389 |                                     torch.ao.nn.quantizable.modules
import time:      1367 |       4756 |                                   torch.ao.nn.quantizable
import time:     10432 |      10432 |                                   torch.ao.nn.quantized.modules.activation
import time:      1600 |       1600 |                                   torch.ao.nn.quantized.modules.batchnorm
import time:      3826 |       3826 |                                     torch.ao.nn.quantized.modules.utils
import time:      3058 |       6884 |                                   torch.ao.nn.quantized.modules.conv
import time:       712 |        712 |                                   torch.ao.nn.quantized.modules.dropout
import time:       784 |        784 |                                   torch.ao.nn.quantized.modules.embedding_ops
import time:       674 |        674 |                                   torch.ao.nn.quantized.modules.functional_modules
import time:       768 |        768 |                                   torch.ao.nn.quantized.modules.linear
import time:      1373 |       1373 |                                   torch.ao.nn.quantized.modules.normalization
import time:       456 |        456 |                                   torch.ao.nn.quantized.modules.rnn
import time:      3572 |      32005 |                                 torch.ao.nn.quantized.modules
import time:        31 |      32036 |                               torch.ao.nn.quantized.modules.utils
import time:      6656 |      38691 |                             torch.ao.nn.quantized.functional
import time:      1047 |      39738 |                           torch.ao.nn.quantized
import time:       589 |      40326 |                         torch.ao.nn.intrinsic.quantized.modules.bn_relu
import time:       375 |        375 |                         torch.ao.nn.intrinsic.quantized.modules.conv_add
import time:       415 |        415 |                         torch.ao.nn.intrinsic.quantized.modules.conv_relu
import time:       428 |        428 |                         torch.ao.nn.intrinsic.quantized.modules.linear_relu
import time:      2692 |      44233 |                       torch.ao.nn.intrinsic.quantized.modules
import time:       524 |      44757 |                     torch.ao.nn.intrinsic.quantized
import time:       594 |        594 |                             torch.ao.nn.quantized.dynamic.modules.conv
import time:       423 |        423 |                             torch.ao.nn.quantized.dynamic.modules.linear
import time:       675 |        675 |                             torch.ao.nn.quantized.dynamic.modules.rnn
import time:      1504 |       3195 |                           torch.ao.nn.quantized.dynamic.modules
import time:       632 |       3826 |                         torch.ao.nn.quantized.dynamic
import time:       423 |       4248 |                       torch.ao.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:      1231 |       5479 |                     torch.ao.nn.intrinsic.quantized.dynamic.modules
import time:       691 |      50925 |                   torch.ao.nn.intrinsic.quantized.dynamic
import time:       319 |      51244 |                 torch.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:      1059 |      52302 |               torch.nn.intrinsic.quantized.dynamic.modules
import time:      1693 |      53994 |             torch.nn.intrinsic.quantized.dynamic
import time:       336 |        336 |               torch.nn.intrinsic.quantized.modules.bn_relu
import time:       229 |        229 |               torch.nn.intrinsic.quantized.modules.conv_relu
import time:       204 |        204 |               torch.nn.intrinsic.quantized.modules.linear_relu
import time:       831 |       1598 |             torch.nn.intrinsic.quantized.modules
import time:       714 |      56305 |           torch.nn.intrinsic.quantized
import time:       730 |      83388 |         torch.nn.intrinsic
import time:       439 |        439 |                         torch.ao.nn.qat.dynamic.modules.linear
import time:      1088 |       1527 |                       torch.ao.nn.qat.dynamic.modules
import time:       562 |       2089 |                     torch.ao.nn.qat.dynamic
import time:        22 |       2110 |                   torch.ao.nn.qat.dynamic.modules
import time:        24 |       2133 |                 torch.ao.nn.qat.dynamic.modules.linear
import time:       323 |       2456 |               torch.nn.qat.dynamic.modules.linear
import time:      1082 |       3537 |             torch.nn.qat.dynamic.modules
import time:      1561 |       5097 |           torch.nn.qat.dynamic
import time:       315 |        315 |             torch.nn.qat.modules.conv
import time:       224 |        224 |             torch.nn.qat.modules.embedding_ops
import time:       209 |        209 |             torch.nn.qat.modules.linear
import time:       862 |       1608 |           torch.nn.qat.modules
import time:       763 |       7468 |         torch.nn.qat
import time:      1254 |       1254 |           torch.nn.quantizable.modules
import time:       525 |       1779 |         torch.nn.quantizable
import time:      2658 |       2658 |           torch.nn.quantized.dynamic
import time:       225 |        225 |           torch.nn.quantized.functional
import time:      1297 |       1297 |           torch.nn.quantized.modules
import time:       683 |       4861 |         torch.nn.quantized
import time:       403 |        403 |         torch._size_docs
import time:       237 |        237 |         torch._storage_docs
import time:      2944 |       2944 |         torch._tensor_docs
import time:       820 |        820 |                       torch.ao.quantization.quant_type
import time:      1131 |       1950 |                     torch.ao.quantization.utils
import time:      7702 |       9652 |                   torch.ao.quantization.observer
import time:      6108 |      15760 |                 torch.ao.quantization.fake_quantize
import time:       392 |        392 |                   torch.ao.quantization.fuser_method_mappings
import time:       345 |        736 |                 torch.ao.quantization.fuse_modules
import time:      2812 |       2812 |                   torch.ao.quantization.pt2e
import time:      1627 |       1627 |                       torch.ao.ns
import time:      4044 |       5671 |                     torch.ao.ns.fx
import time:       541 |        541 |                     torch.ao.ns.fx.ns_types
import time:       950 |       7161 |                   torch.ao.ns.fx.utils
import time:      1383 |       1383 |                                   torch._dispatch
import time:      1036 |       2419 |                                 torch._dispatch.python
import time:      4007 |       4007 |                                       torch._library.fake_profile
import time:       863 |        863 |                                         torch.utils._mode_utils
import time:      8129 |       8992 |                                       torch._subclasses.meta_utils
import time:       751 |        751 |                                       torch.utils._stats
import time:      1941 |       1941 |                                         torch.fx.experimental.sym_node
import time:      3104 |       5044 |                                       torch._subclasses._fake_tensor_utils
import time:      2579 |       2579 |                                         torch._custom_op
import time:      5002 |       7580 |                                       torch._subclasses.fake_impls
import time:     17993 |      44365 |                                     torch._subclasses.fake_tensor
import time:       701 |        701 |                                     torch._subclasses.fake_utils
import time:      1482 |      46547 |                                   torch._subclasses
import time:        43 |      46590 |                                 torch._subclasses.meta_utils
import time:      1053 |      50061 |                               torch.fx.passes.shape_prop
import time:       114 |        114 |                               pydot
import time:      3000 |      53174 |                             torch.fx.passes.graph_drawer
import time:       819 |        819 |                             torch.fx.passes.graph_manipulation
import time:      1196 |       1196 |                                     torch.fx.passes.utils.matcher_utils
import time:      1212 |       2407 |                                   torch.fx.passes.utils.common
import time:      1954 |       4361 |                                 torch.fx.passes.utils
import time:      1636 |       1636 |                                 torch.fx.passes.tools_common
import time:      1465 |       7461 |                               torch.fx.passes.split_utils
import time:      1114 |       8575 |                             torch.fx.passes.net_min_base
import time:       684 |        684 |                             torch.fx.passes.operator_support
import time:       378 |        378 |                             torch.fx.passes.param_fetch
import time:      1214 |       1214 |                             torch.fx.passes.reinplace
import time:       612 |        612 |                               torch.fx._utils
import time:       538 |        538 |                                 torch.utils._thunk
import time:       628 |        628 |                                 torch.fx.experimental._backward_state
import time:      2612 |       3777 |                               torch.fx.experimental.proxy_tensor
import time:       602 |       4991 |                             torch.fx.passes.runtime_assert
import time:       685 |        685 |                             torch.fx.passes.split_module
import time:      1582 |       1582 |                             torch.fx.passes.splitter_base
import time:      2410 |      74507 |                           torch.fx.passes
import time:       507 |        507 |                             torch.fx.passes.infra.pass_base
import time:       700 |       1206 |                           torch.fx.passes.infra.pass_manager
import time:      2030 |      77743 |                         torch.fx.passes.infra
import time:        30 |      77773 |                       torch.fx.passes.infra.pass_base
import time:      4013 |       4013 |                       torch.export.custom_ops
import time:       510 |        510 |                             torch.export._tree_utils
import time:      5238 |       5238 |                             torch.export.graph_signature
import time:      1001 |       1001 |                                   torch._custom_op.autograd
import time:      2539 |       3540 |                                 torch._custom_op.impl
import time:       631 |       4170 |                               torch._custom_ops
import time:      1826 |       1826 |                                 torch._subclasses.functional_tensor
import time:      2598 |       4423 |                               torch._export.utils
import time:      2766 |       2766 |                                           torch._higher_order_ops.schema
import time:      1929 |       4695 |                                         torch._higher_order_ops.utils
import time:      2175 |       6869 |                                       torch._higher_order_ops.auto_functionalize
import time:      1476 |       8344 |                                     torch._higher_order_ops.base_hop
import time:      1971 |      10315 |                                   torch._higher_order_ops._invoke_quant
import time:       653 |        653 |                                   torch._higher_order_ops.aoti_call_delegate
import time:      1528 |       1528 |                                   torch._higher_order_ops.associative_scan
import time:      1026 |       1026 |                                   torch._higher_order_ops.cond
import time:      3915 |       3915 |                                         torch._functorch._aot_autograd
import time:     17075 |      17075 |                                         torch._functorch._aot_autograd.descriptors
import time:      1726 |      22715 |                                       torch._functorch._aot_autograd.utils
import time:       972 |      23686 |                                     torch._higher_order_ops.torchbind
import time:      1840 |      25525 |                                   torch._higher_order_ops.effects
import time:       788 |        788 |                                   torch._higher_order_ops.executorch_call_delegate
import time:      1174 |       1174 |                                   torch._higher_order_ops.flat_apply
import time:     10193 |      10193 |                                         torch.testing._internal
import time:      4176 |      14368 |                                       torch.testing._internal.logging_tensor
import time:      2473 |      16840 |                                     torch.utils.checkpoint
import time:      2104 |      18943 |                                   torch._higher_order_ops.flex_attention
import time:      1051 |       1051 |                                   torch._higher_order_ops.foreach_map
import time:       936 |        936 |                                   torch._higher_order_ops.hints_wrap
import time:      1409 |       1409 |                                   torch._higher_order_ops.invoke_subgraph
import time:       697 |        697 |                                   torch._higher_order_ops.map
import time:      1033 |       1033 |                                   torch._higher_order_ops.out_dtype
import time:       554 |        554 |                                   torch._higher_order_ops.run_const_graph
import time:       890 |        890 |                                   torch._higher_order_ops.scan
import time:       475 |        475 |                                   torch._higher_order_ops.strict_mode
import time:       963 |        963 |                                   torch._higher_order_ops.while_loop
import time:       845 |        845 |                                   torch._higher_order_ops.wrap
import time:      5616 |      74413 |                                 torch._higher_order_ops
import time:        31 |      74443 |                               torch._higher_order_ops.flat_apply
import time:      7615 |      90651 |                             torch._export.wrappers
import time:      3705 |     100102 |                           torch._export
import time:        31 |     100133 |                         torch._export.utils
import time:       539 |     100672 |                       torch.export.decomp_utils
import time:       887 |        887 |                           torch._export.verifier
import time:      2036 |       2923 |                         torch.export.exported_program
import time:      3706 |       6629 |                       torch.export.dynamic_shapes
import time:       475 |        475 |                         torch.export._remove_effect_tokens_pass
import time:      2654 |       3128 |                       torch.export.unflatten
import time:      4537 |     196748 |                     torch.export
import time:      1319 |       1319 |                     torch.fx.passes.utils.source_matcher_utils
import time:       401 |     198467 |                   torch.ao.quantization.pt2e.graph_utils
import time:      3916 |     212355 |                 torch.ao.quantization.pt2e._numeric_debugger
import time:       768 |        768 |                 torch.ao.quantization.pt2e.export_utils
import time:       843 |        843 |                 torch.ao.quantization.qconfig
import time:       755 |        755 |                 torch.ao.quantization.qconfig_mapping
import time:       407 |        407 |                         torch.ao.nn.quantized.reference.modules.utils
import time:       786 |       1193 |                       torch.ao.nn.quantized.reference.modules.conv
import time:       379 |        379 |                       torch.ao.nn.quantized.reference.modules.linear
import time:       629 |        629 |                       torch.ao.nn.quantized.reference.modules.rnn
import time:       480 |        480 |                       torch.ao.nn.quantized.reference.modules.sparse
import time:      3208 |       5887 |                     torch.ao.nn.quantized.reference.modules
import time:      1162 |       7048 |                   torch.ao.nn.quantized.reference
import time:       364 |        364 |                           torch.ao.nn.sparse.quantized.linear
import time:       304 |        304 |                           torch.ao.nn.sparse.quantized.utils
import time:      1187 |       1855 |                         torch.ao.nn.sparse.quantized.dynamic.linear
import time:      1108 |       2962 |                       torch.ao.nn.sparse.quantized.dynamic
import time:      1661 |       4623 |                     torch.ao.nn.sparse.quantized
import time:       853 |       5475 |                   torch.ao.nn.sparse
import time:       302 |        302 |                   torch.ao.quantization.stubs
import time:       934 |      13759 |                 torch.ao.quantization.quantization_mappings
import time:       461 |        461 |                 torch.ao.quantization.quantize
import time:       308 |        308 |                 torch.ao.quantization.quantize_jit
import time:      2773 |     248512 |               torch.ao.quantization
import time:        52 |     248564 |             torch.ao.quantization.fake_quantize
import time:      3602 |     252165 |           torch.quantization.fake_quantize
import time:       238 |        238 |           torch.quantization.fuse_modules
import time:       210 |        210 |           torch.quantization.fuser_method_mappings
import time:       242 |        242 |           torch.quantization.observer
import time:       221 |        221 |           torch.quantization.qconfig
import time:       203 |        203 |           torch.quantization.quant_type
import time:       218 |        218 |           torch.quantization.quantization_mappings
import time:       212 |        212 |           torch.quantization.quantize
import time:       214 |        214 |           torch.quantization.quantize_jit
import time:       208 |        208 |           torch.quantization.stubs
import time:      9657 |     263782 |         torch.quantization
import time:       443 |        443 |         torch.quasirandom
import time:       225 |        225 |         torch.multiprocessing._atfork
import time:       850 |        850 |         torch._lobpcg
import time:       295 |        295 |             torch.masked._docs
import time:       449 |        449 |                   torch.masked.maskedtensor.core
import time:      3124 |       3572 |                 torch.masked.maskedtensor.binary
import time:       743 |        743 |                 torch.masked.maskedtensor.passthrough
import time:       289 |        289 |                   torch.masked.maskedtensor.creation
import time:      1149 |       1438 |                 torch.masked.maskedtensor.reductions
import time:      3068 |       3068 |                 torch.masked.maskedtensor.unary
import time:      1229 |      10048 |               torch.masked.maskedtensor
import time:        26 |      10074 |             torch.masked.maskedtensor.core
import time:      1813 |      12181 |           torch.masked._ops
import time:      1476 |      13657 |         torch.masked
import time:      1021 |       1021 |         torch.utils.dlpack
import time:       690 |        690 |           torch._functorch.batch_norm_replacement
import time:       490 |        490 |             torch.fx.experimental.const_fold
import time:      1908 |       2397 |           torch._functorch.eager_transforms
import time:       470 |        470 |           torch._functorch.functional_call
import time:      1664 |       5220 |         torch.func
import time:       542 |        542 |                   torch.utils._content_store
import time:       434 |        976 |                 torch._prims.debug_prims
import time:       740 |        740 |                 torch._prims.rng_prims
import time:       861 |        861 |                 torch._prims_common.wrappers
import time:    215960 |     218536 |               torch._prims
import time:     24450 |     242985 |             torch._decomp.decompositions
import time:      5113 |       5113 |               torch._refs._conversions
import time:      4626 |       4626 |               torch._refs.fft
import time:      2148 |       2148 |               torch._refs.linalg
import time:       976 |        976 |                 torch._refs.nn
import time:      6688 |       7663 |               torch._refs.nn.functional
import time:      3663 |       3663 |               torch._refs.special
import time:     40345 |      63556 |             torch._refs
import time:      2424 |     308964 |           torch._decomp
import time:      2074 |       2074 |             torch.utils._config_module
import time:      1341 |       3415 |           torch.fx.experimental._config
import time:     77828 |     390206 |         torch._meta_registrations
import time:      1631 |       1631 |           torch.compiler.config
import time:      2871 |       4502 |         torch.compiler
import time:    941329 |    5428552 |       torch
import time:      3706 |    5432257 |     sglang.srt.connector.base_connector
import time:      8120 |       8120 |               safetensors._safetensors_rust
import time:      3864 |      11984 |             safetensors
import time:      4264 |       4264 |               packaging
import time:      1061 |       1061 |               packaging._structures
import time:      4977 |      10302 |             packaging.version
import time:      1034 |      23319 |           safetensors.torch
import time:      1278 |       1278 |           sglang.srt.connector.serde.serde
import time:      1350 |      25947 |         sglang.srt.connector.serde.safe_serde
import time:      2583 |      28530 |       sglang.srt.connector.serde
import time:      1454 |       1454 |       sglang.srt.connector.utils
import time:      3925 |      33908 |     sglang.srt.connector.redis
import time:      3277 |       3277 |             orjson.orjson
import time:      4385 |       7662 |           orjson
import time:      1659 |       1659 |             psutil._common
import time:      4762 |       4762 |             psutil._ntuples
import time:      1363 |       1363 |               psutil._psposix
import time:       723 |        723 |               psutil._psutil_linux
import time:      4324 |       6409 |             psutil._pslinux
import time:      8726 |      21555 |           psutil
import time:       435 |        435 |                     triton._C
import time:    331034 |     331469 |                   triton._C.libtriton
import time:      3039 |     334508 |                 triton.knobs
import time:      1863 |       1863 |                     triton.tools
import time:       559 |        559 |                     triton._utils
import time:      4649 |       7070 |                   triton.tools.tensor_descriptor
import time:      2099 |       2099 |                       triton.backends.driver
import time:      1137 |       1137 |                       triton.backends.compiler
import time:       565 |        565 |                       triton.runtime._allocation
import time:       558 |        558 |                         triton.runtime.cache
import time:       423 |        980 |                       triton.runtime.build
import time:       246 |        246 |                         triton.errors
import time:       322 |        567 |                       triton.runtime.errors
import time:     48661 |      54008 |                     triton.backends
import time:       432 |      54440 |                   triton.runtime.driver
import time:       316 |        316 |                   triton.runtime._async_compile
import time:      2559 |      64383 |                 triton.runtime.jit
import time:      1009 |     399898 |               triton.runtime.autotuner
import time:      8342 |     408240 |             triton.runtime
import time:       998 |        998 |                 triton.tools.disasm
import time:      1448 |       2446 |               triton.compiler.compiler
import time:      1114 |       1114 |               triton.compiler.errors
import time:      1399 |       4958 |             triton.compiler
import time:      4131 |       4131 |                 triton.language.core
import time:      1527 |       5658 |               triton.language.math
import time:      1260 |       1260 |                   triton.language.extra.cuda.libdevice
import time:       286 |        286 |                   triton.language.extra.cuda.utils
import time:       243 |        243 |                   triton.language.extra.cuda.gdc
import time:       240 |       2027 |                 triton.language.extra.cuda
import time:       573 |        573 |                   triton.language.extra.hip.libdevice
import time:       227 |        227 |                   triton.language.extra.hip.utils
import time:       221 |       1020 |                 triton.language.extra.hip
import time:      5990 |       9036 |               triton.language.extra
import time:      8772 |       8772 |               triton.language.standard
import time:      3651 |       3651 |               triton.language.random
import time:      1264 |       1264 |               triton.language.target_info
import time:      2076 |      30456 |             triton.language
import time:        44 |         44 |                 _statistics
import time:      1051 |       1094 |               statistics
import time:       903 |       1997 |             triton.testing
import time:      6858 |     452506 |           triton
import time:       663 |        663 |             PIL._version
import time:     19927 |      20589 |           PIL
import time:      5257 |       5257 |             PIL.ExifTags
import time:       997 |        997 |             PIL.ImageMode
import time:      1180 |       1180 |             PIL.TiffTags
import time:       332 |        332 |             PIL._binary
import time:       304 |        304 |             PIL._deprecate
import time:       309 |        309 |             PIL._util
import time:       111 |        111 |             defusedxml
import time:     46956 |      46956 |             PIL._imaging
import time:      3224 |      58666 |           PIL.Image
import time:      8191 |       8191 |             starlette
import time:       289 |        289 |                 starlette.types
import time:       553 |        841 |               starlette._utils
import time:      5475 |       5475 |                       anyio._core
import time:       800 |       6275 |                     anyio._core._contextmanagers
import time:       586 |        586 |                       anyio._core._exceptions
import time:       777 |        777 |                         sniffio._version
import time:       303 |        303 |                         sniffio._impl
import time:      2201 |       3279 |                       sniffio
import time:       390 |       4254 |                     anyio._core._eventloop
import time:       731 |        731 |                           anyio.abc._eventloop
import time:       296 |        296 |                           anyio.abc._resources
import time:       621 |        621 |                             anyio._core._typedattr
import time:       342 |        342 |                               anyio.abc._tasks
import time:      1008 |       1349 |                             anyio.abc._streams
import time:       735 |       2704 |                           anyio.abc._sockets
import time:       274 |        274 |                           anyio.abc._subprocesses
import time:       330 |        330 |                           anyio.abc._testing
import time:      1067 |       1067 |                             anyio.lowlevel
import time:       380 |        380 |                             anyio._core._tasks
import time:       264 |        264 |                             anyio._core._testing
import time:      3544 |       5254 |                           anyio._core._synchronization
import time:       951 |        951 |                           anyio.from_thread
import time:      1430 |      11966 |                         anyio.abc
import time:       269 |      12234 |                       anyio.to_thread
import time:      1014 |      13247 |                     anyio._core._fileio
import time:       248 |        248 |                     anyio._core._resources
import time:       227 |        227 |                     anyio._core._signals
import time:      1243 |       1243 |                         anyio.streams
import time:      1370 |       2612 |                       anyio.streams.stapled
import time:      1155 |       1155 |                       anyio.streams.tls
import time:      1122 |       4888 |                     anyio._core._sockets
import time:      1890 |       1890 |                       anyio.streams.memory
import time:       318 |       2207 |                     anyio._core._streams
import time:       287 |        287 |                     anyio._core._subprocesses
import time:       666 |        666 |                     anyio._core._tempfile
import time:      2985 |      35279 |                   anyio
import time:        22 |      35301 |                 anyio.to_thread
import time:       264 |      35565 |               starlette.concurrency
import time:      1148 |       1148 |               starlette.exceptions
import time:       869 |        869 |                 starlette.datastructures
import time:       357 |        357 |                         python_multipart.exceptions
import time:       361 |        718 |                       python_multipart.decoders
import time:      1487 |       2204 |                     python_multipart.multipart
import time:      1782 |       3986 |                   python_multipart
import time:      1208 |       5193 |                 starlette.formparsers
import time:       667 |       6728 |               starlette.requests
import time:       408 |        408 |                   starlette.background
import time:       704 |       1111 |                 starlette.responses
import time:       795 |       1906 |               starlette.websockets
import time:       336 |      46522 |             starlette._exception_handler
import time:       502 |        502 |             starlette.convertors
import time:      3387 |       3387 |             starlette.middleware
import time:      2003 |      60602 |           starlette.routing
import time:       627 |        627 |               modulefinder
import time:       301 |        301 |                 torchvision._internally_replaced_utils
import time:     33803 |      34104 |               torchvision.extension
import time:     11381 |      11381 |               torchvision._meta_registrations
import time:       447 |        447 |                       torchvision.io._load_gpu_decoder
import time:       246 |        246 |                         torchvision.io._video_deprecation_warning
import time:       589 |        835 |                       torchvision.io._video_opt
import time:       705 |        705 |                           PIL.ImageColor
import time:       531 |        531 |                                 PIL._typing
import time:     24495 |      24495 |                                 PIL._imagingft
import time:       934 |      25960 |                               PIL.ImageFont
import time:      1373 |      27333 |                             PIL.ImageText
import time:       797 |      28129 |                           PIL.ImageDraw
import time:      1128 |      29961 |                         torchvision.utils
import time:     53098 |      83058 |                       torchvision.io.image
import time:    190933 |     190933 |                           av._core
import time:      5121 |       5121 |                           av.logging
import time:       470 |        470 |                           av.about
import time:      6103 |       6103 |                                     av.bytesource
import time:      1744 |       7847 |                                   av.buffer
import time:      1706 |       1706 |                                         av.audio.format
import time:     12095 |      12095 |                                             av.error
import time:      4827 |      16921 |                                           av.dictionary
import time:      8210 |       8210 |                                                         av.container.pyio
import time:       999 |        999 |                                                             av.sidedata
import time:      7925 |       7925 |                                                                   av.option
import time:      1400 |       9325 |                                                                 av.descriptor
import time:      5533 |      14858 |                                                               av.format
import time:      1010 |       1010 |                                                                 av.utils
import time:      9722 |      10732 |                                                               av.stream
import time:     15393 |      40982 |                                                             av.container.streams
import time:      9949 |       9949 |                                                             av.sidedata.encparams
import time:      6550 |       6550 |                                                             av.sidedata.motionvectors
import time:     12908 |      71386 |                                                           av.sidedata.sidedata
import time:      1211 |       1211 |                                                           av.opaque
import time:      5712 |      78307 |                                                         av.packet
import time:     11533 |      11533 |                                                         av.container.input
import time:     12675 |      12675 |                                                         av.container.output
import time:     22199 |     132921 |                                                       av.container.core
import time:      1095 |     134015 |                                                     av.container
import time:        32 |     134047 |                                                   av.container.pyio
import time:      5048 |     139094 |                                                 av.codec.context
import time:     11659 |      11659 |                                                 av.video.format
import time:      6913 |       6913 |                                                 av.video.reformatter
import time:      1316 |       1316 |                                                 av.plane
import time:      5306 |       5306 |                                                 av.video.plane
import time:      8559 |     172846 |                                               av.video.frame
import time:      5282 |       5282 |                                               av.video.stream
import time:      3990 |     182116 |                                             av.video
import time:        36 |     182151 |                                           av.video.format
import time:      4909 |     203980 |                                         av.codec.hwaccel
import time:     25971 |     231656 |                                       av.codec.codec
import time:      2338 |     233994 |                                     av.codec
import time:        31 |     234024 |                                   av.codec.codec
import time:      5467 |     247337 |                                 av.frame
import time:      5363 |       5363 |                                 av.audio.layout
import time:      6415 |       6415 |                                 av.audio.plane
import time:     12620 |     271733 |                               av.audio.frame
import time:      1205 |       1205 |                               av.audio.stream
import time:      4961 |     277898 |                             av.audio
import time:      5340 |       5340 |                                       av.filter.link
import time:     11537 |      16876 |                                     av.filter.context
import time:      8148 |      25023 |                                   av.filter.graph
import time:      1325 |      26348 |                                 av.filter.filter
import time:      4644 |       4644 |                                 av.filter.loudnorm
import time:      3693 |      34684 |                               av.filter
import time:        23 |      34707 |                             av.filter.filter
import time:      6731 |       6731 |                             av.audio.resampler
import time:      1106 |     320440 |                           av.audio.codeccontext
import time:      6454 |       6454 |                           av.audio.fifo
import time:      1279 |       1279 |                           av.bitstream
import time:      6053 |       6053 |                           av.video.codeccontext
import time:      8841 |     539587 |                         av
import time:      1059 |     540646 |                       torchvision.io.video
import time:       448 |        448 |                       torchvision.io.video_reader
import time:      1382 |     626813 |                     torchvision.io
import time:        34 |     626847 |                   torchvision.io.image
