import time: self [us] | cumulative | imported package
import time:      2405 |      21059 |                     IPython.core.interactiveshell
import time:       308 |        308 |                                 prompt_toolkit.application.current
import time:       349 |        349 |                                       prompt_toolkit.eventloop.utils
import time:       421 |        769 |                                     prompt_toolkit.eventloop.async_generator
import time:       319 |        319 |                                     prompt_toolkit.eventloop.inputhook
import time:       203 |       1290 |                                   prompt_toolkit.eventloop
import time:       201 |       1490 |                                 prompt_toolkit.application.run_in_terminal
import time:       365 |        365 |                                         prompt_toolkit.selection
import time:       560 |        924 |                                       prompt_toolkit.clipboard.base
import time:       357 |        357 |                                       prompt_toolkit.clipboard.in_memory
import time:       223 |       1504 |                                     prompt_toolkit.clipboard
import time:       335 |        335 |                                         prompt_toolkit.cache
import time:       256 |        256 |                                         prompt_toolkit.enums
import time:       356 |        356 |                                         prompt_toolkit.filters.base
import time:       516 |       1462 |                                       prompt_toolkit.filters.app
import time:       360 |        360 |                                       prompt_toolkit.filters.cli
import time:       352 |        352 |                                       prompt_toolkit.filters.utils
import time:       249 |       2421 |                                     prompt_toolkit.filters
import time:      1986 |       5911 |                                   prompt_toolkit.document
import time:       309 |       6219 |                                 prompt_toolkit.auto_suggest
import time:      1414 |       1414 |                                                       prompt_toolkit.keys
import time:       634 |       2048 |                                                     prompt_toolkit.key_binding.key_bindings
import time:       152 |        152 |                                                             wcwidth.bisearch
import time:       455 |        455 |                                                               wcwidth.table_grapheme
import time:       621 |       1076 |                                                             wcwidth.grapheme
import time:       182 |        182 |                                                             wcwidth.table_mc
import time:       974 |        974 |                                                             wcwidth.sgr_state
import time:       171 |        171 |                                                             wcwidth.table_vs16
import time:       213 |        213 |                                                             wcwidth.table_wide
import time:       184 |        184 |                                                             wcwidth.table_zero
import time:       170 |        170 |                                                             wcwidth.control_codes
import time:       176 |        176 |                                                             wcwidth.table_ambiguous
import time:      1602 |       1602 |                                                             wcwidth.escape_sequences
import time:       167 |        167 |                                                             wcwidth.unicode_versions
import time:       799 |       5861 |                                                           wcwidth.wcwidth
import time:       219 |        219 |                                                             secrets
import time:       587 |        806 |                                                           wcwidth.textwrap
import time:       308 |       6973 |                                                         wcwidth
import time:       420 |       7393 |                                                       prompt_toolkit.utils
import time:       366 |       7758 |                                                     prompt_toolkit.key_binding.key_processor
import time:       184 |       9989 |                                                   prompt_toolkit.key_binding
import time:       364 |      10353 |                                                 prompt_toolkit.key_binding.vi_state
import time:       389 |      10741 |                                               prompt_toolkit.cursor_shapes
import time:       458 |        458 |                                               prompt_toolkit.data_structures
import time:       589 |        589 |                                                 prompt_toolkit.styles.base
import time:       231 |        231 |                                                   prompt_toolkit.styles.named_colors
import time:      9742 |       9742 |                                                   prompt_toolkit.styles.style
import time:       292 |      10265 |                                                 prompt_toolkit.styles.defaults
import time:       221 |        221 |                                                 prompt_toolkit.styles.pygments
import time:       220 |        220 |                                                   colorsys
import time:       418 |        637 |                                                 prompt_toolkit.styles.style_transformation
import time:       241 |      11951 |                                               prompt_toolkit.styles
import time:       333 |        333 |                                               prompt_toolkit.output.color_depth
import time:       394 |      23875 |                                             prompt_toolkit.output.base
import time:       251 |        251 |                                                 prompt_toolkit.output.flush_stdout
import time:       241 |        492 |                                               prompt_toolkit.output.plain_text
import time:       196 |        687 |                                             prompt_toolkit.output.defaults
import time:       220 |      24782 |                                           prompt_toolkit.output
import time:       582 |      25364 |                                         prompt_toolkit.output.vt100
import time:       450 |        450 |                                           prompt_toolkit.mouse_events
import time:       503 |        952 |                                         prompt_toolkit.formatted_text.base
import time:       631 |      26946 |                                       prompt_toolkit.formatted_text.ansi
import time:       202 |        202 |                                             xml
import time:       236 |        236 |                                             xml.dom.domreg
import time:       450 |        887 |                                           xml.dom
import time:       223 |        223 |                                           xml.dom.minicompat
import time:       180 |        180 |                                             xml.dom.NodeFilter
import time:       448 |        627 |                                           xml.dom.xmlbuilder
import time:      1066 |       2801 |                                         xml.dom.minidom
import time:       369 |       3169 |                                       prompt_toolkit.formatted_text.html
import time:       324 |        324 |                                       prompt_toolkit.formatted_text.pygments
import time:       305 |        305 |                                       prompt_toolkit.formatted_text.utils
import time:       253 |      30994 |                                     prompt_toolkit.formatted_text
import time:       414 |      31408 |                                   prompt_toolkit.completion.base
import time:       274 |        274 |                                   prompt_toolkit.completion.deduplicate
import time:       247 |        247 |                                   prompt_toolkit.completion.filesystem
import time:       256 |        256 |                                     prompt_toolkit.completion.word_completer
import time:       479 |        735 |                                   prompt_toolkit.completion.fuzzy_completer
import time:       294 |        294 |                                   prompt_toolkit.completion.nested
import time:       245 |      33201 |                                 prompt_toolkit.completion
import time:       399 |        399 |                                 prompt_toolkit.history
import time:       325 |        325 |                                 prompt_toolkit.search
import time:       322 |        322 |                                 prompt_toolkit.validation
import time:      1036 |      43297 |                               prompt_toolkit.buffer
import time:       317 |        317 |                                   prompt_toolkit.input.base
import time:       189 |        189 |                                   prompt_toolkit.input.defaults
import time:       206 |        711 |                                 prompt_toolkit.input
import time:        34 |        745 |                               prompt_toolkit.input.base
import time:       176 |        176 |                               prompt_toolkit.input.typeahead
import time:       165 |        165 |                                 prompt_toolkit.key_binding.bindings
import time:       202 |        202 |                                 prompt_toolkit.key_binding.bindings.scroll
import time:       259 |        625 |                               prompt_toolkit.key_binding.bindings.page_navigation
import time:       291 |        291 |                                               prompt_toolkit.lexers.base
import time:       355 |        355 |                                               prompt_toolkit.lexers.pygments
import time:       202 |        846 |                                             prompt_toolkit.lexers
import time:       336 |        336 |                                               prompt_toolkit.layout.utils
import time:       624 |        959 |                                             prompt_toolkit.layout.processors
import time:       683 |       2488 |                                           prompt_toolkit.layout.controls
import time:       279 |        279 |                                           prompt_toolkit.layout.dimension
import time:       291 |        291 |                                           prompt_toolkit.layout.margins
import time:       197 |        197 |                                           prompt_toolkit.layout.mouse_handlers
import time:       277 |        277 |                                           prompt_toolkit.layout.screen
import time:      1532 |       5061 |                                         prompt_toolkit.layout.containers
import time:       399 |        399 |                                         prompt_toolkit.layout.layout
import time:       492 |        492 |                                         prompt_toolkit.layout.menus
import time:       355 |        355 |                                         prompt_toolkit.layout.scrollable_pane
import time:       342 |       6646 |                                       prompt_toolkit.layout
import time:        70 |       6715 |                                     prompt_toolkit.layout.controls
import time:       267 |        267 |                                     prompt_toolkit.key_binding.bindings.completion
import time:       643 |       7624 |                                   prompt_toolkit.key_binding.bindings.named_commands
import time:       224 |       7848 |                                 prompt_toolkit.key_binding.bindings.basic
import time:       187 |        187 |                                 prompt_toolkit.key_binding.bindings.cpr
import time:       331 |        331 |                                 prompt_toolkit.key_binding.bindings.emacs
import time:       258 |        258 |                                 prompt_toolkit.key_binding.bindings.mouse
import time:       347 |        347 |                                     prompt_toolkit.input.ansi_escape_sequences
import time:      1806 |       2153 |                                   prompt_toolkit.input.vt100_parser
import time:       566 |        566 |                                   prompt_toolkit.key_binding.digraphs
import time:       899 |       3617 |                                 prompt_toolkit.key_binding.bindings.vi
import time:       208 |      12446 |                               prompt_toolkit.key_binding.defaults
import time:       210 |        210 |                               prompt_toolkit.key_binding.emacs_state
import time:       181 |        181 |                               prompt_toolkit.layout.dummy
import time:       506 |        506 |                               prompt_toolkit.renderer
import time:       728 |      58910 |                             prompt_toolkit.application.application
import time:       254 |        254 |                             prompt_toolkit.application.dummy
import time:       264 |      59427 |                           prompt_toolkit.application
import time:       918 |        918 |                                   prompt_toolkit.widgets.toolbars
import time:       669 |       1586 |                                 prompt_toolkit.widgets.base
import time:       181 |        181 |                                   prompt_toolkit.key_binding.bindings.focus
import time:       233 |        414 |                                 prompt_toolkit.widgets.dialogs
import time:       270 |        270 |                                 prompt_toolkit.widgets.menus
import time:       208 |       2477 |                               prompt_toolkit.widgets
import time:       319 |       2795 |                             prompt_toolkit.shortcuts.choice_input
import time:       226 |        226 |                             prompt_toolkit.shortcuts.dialogs
import time:       259 |        259 |                                     xml.parsers
import time:       142 |        142 |                                       pyexpat
import time:       281 |        423 |                                     xml.parsers.expat
import time:       617 |       1298 |                                   xml.dom.expatbuilder
import time:      1050 |       2348 |                                 prompt_toolkit.shortcuts.progress_bar.formatters
import time:       364 |       2712 |                               prompt_toolkit.shortcuts.progress_bar.base
import time:       164 |       2875 |                             prompt_toolkit.shortcuts.progress_bar
import time:       199 |        199 |                               prompt_toolkit.key_binding.bindings.auto_suggest
import time:       179 |        179 |                               prompt_toolkit.key_binding.bindings.open_in_editor
import time:       832 |       1209 |                             prompt_toolkit.shortcuts.prompt
import time:       244 |        244 |                             prompt_toolkit.shortcuts.utils
import time:       230 |       7576 |                           prompt_toolkit.shortcuts
import time:      1967 |      68969 |                         prompt_toolkit
import time:        31 |      68999 |                       prompt_toolkit.auto_suggest
import time:       341 |        341 |                       prompt_toolkit.patch_stdout
import time:      5256 |       5256 |                           IPython.core.guarded_eval
import time:      1205 |       1205 |                           IPython.core.latex_symbols
import time:       220 |        220 |                           IPython.utils.generics
import time:       680 |        680 |                                     parso.utils
import time:       554 |       1233 |                                   parso.tree
import time:       170 |        170 |                                             parso.python
import time:       357 |        357 |                                             parso.python.token
import time:      1248 |       1773 |                                           parso.python.tokenize
import time:       281 |       2054 |                                         parso.pgen2.grammar_parser
import time:       651 |       2705 |                                       parso.pgen2.generator
import time:       218 |       2922 |                                     parso.pgen2
import time:        27 |       2949 |                                   parso.pgen2.generator
import time:       406 |       4587 |                                 parso.parser
import time:       166 |        166 |                                   parso._compatibility
import time:      1021 |       1021 |                                     difflib
import time:       353 |        353 |                                         parso.python.prefix
import time:      1288 |       1640 |                                       parso.python.tree
import time:       454 |       2094 |                                     parso.python.parser
import time:       517 |       3631 |                                   parso.python.diff
import time:        55 |         55 |                                     gc
import time:       326 |        381 |                                   parso.cache
import time:       578 |        578 |                                     parso.normalizer
import time:       993 |       1570 |                                   parso.python.errors
import time:       474 |        474 |                                   parso.python.pep8
import time:       291 |        291 |                                   parso.file_io
import time:       446 |       6957 |                                 parso.grammar
import time:       236 |      11778 |                               parso
import time:       283 |        283 |                               jedi.parser_utils
import time:       104 |        104 |                                 colorama
import time:       295 |        398 |                               jedi.debug
import time:       182 |        182 |                               jedi.settings
import time:       206 |        206 |                               jedi.cache
import time:       234 |        234 |                               jedi.file_io
import time:       223 |        223 |                                         jedi.inference.cache
import time:       232 |        232 |                                           jedi.inference.helpers
import time:       316 |        316 |                                           jedi.inference.utils
import time:       597 |       1144 |                                         jedi.inference.base_value
import time:       273 |       1639 |                                       jedi.inference.sys_path
import time:       194 |        194 |                                               jedi.inference.recursion
import time:       230 |        423 |                                             jedi.inference.flow_analysis
import time:       177 |        177 |                                                   jedi.common
import time:       253 |        430 |                                                 jedi.inference.lazy_value
import time:       474 |        903 |                                               jedi.inference.docstrings
import time:       215 |        215 |                                               jedi.plugins
import time:      1435 |       2552 |                                             jedi.inference.names
import time:       555 |       3528 |                                           jedi.inference.filters
import time:       281 |        281 |                                             jedi.inference.compiled.getattr_static
import time:       570 |        851 |                                           jedi.inference.compiled.access
import time:       312 |        312 |                                           jedi.inference.signature
import time:       503 |        503 |                                           jedi.inference.context
import time:       653 |       5845 |                                         jedi.inference.compiled.value
import time:       236 |       6080 |                                       jedi.inference.compiled
import time:       357 |        357 |                                       jedi.inference.analysis
import time:       175 |        175 |                                         jedi.inference.gradual
import time:       368 |        368 |                                               jedi.inference.value.module
import time:       314 |        314 |                                                     jedi.inference.value.dynamic_arrays
import time:       986 |       1300 |                                                   jedi.inference.value.iterable
import time:       373 |       1672 |                                                 jedi.inference.arguments
import time:       160 |        160 |                                                   jedi.inference.parser_cache
import time:       268 |        268 |                                                   jedi.inference.gradual.generics
import time:       636 |       1063 |                                                 jedi.inference.value.function
import time:       402 |       3137 |                                               jedi.inference.value.klass
import time:       699 |        699 |                                               jedi.inference.value.instance
import time:       200 |       4403 |                                             jedi.inference.value
import time:        31 |       4433 |                                           jedi.inference.value.module
import time:       545 |        545 |                                             jedi.inference.gradual.base
import time:       287 |        287 |                                             jedi.inference.gradual.type_var
import time:       569 |       1400 |                                           jedi.inference.gradual.typing
import time:       296 |       6128 |                                         jedi.inference.gradual.stub_value
import time:       525 |       6828 |                                       jedi.inference.gradual.typeshed
import time:       204 |        204 |                                           jedi._compatibility
import time:       306 |        306 |                                           jedi.inference.compiled.subprocess.functions
import time:       211 |        211 |                                           jedi.api.exceptions
import time:       544 |       1264 |                                         jedi.inference.compiled.subprocess
import time:        53 |       1316 |                                       jedi.inference.compiled.subprocess.functions
import time:       952 |      17170 |                                     jedi.inference.imports
import time:       278 |        278 |                                         jedi.inference.param
import time:       318 |        596 |                                       jedi.inference.gradual.annotation
import time:       256 |        256 |                                       jedi.inference.value.decorator
import time:       931 |       1781 |                                     jedi.inference.syntax_tree
import time:       336 |      19286 |                                   jedi.inference
import time:        67 |      19353 |                                 jedi.inference.utils
import time:       239 |        239 |                                   jedi.inference.gradual.conversion
import time:       379 |        617 |                                 jedi.inference.compiled.mixed
import time:       231 |        231 |                                   pydoc_data
import time:      1338 |       1338 |                                   pydoc_data.topics
import time:       308 |       1875 |                                 jedi.api.keywords
import time:       371 |        371 |                                 jedi.api.completion_cache
import time:       448 |        448 |                                 jedi.api.helpers
import time:       591 |      23253 |                               jedi.api.classes
import time:       273 |        273 |                               jedi.api.interpreter
import time:       225 |        225 |                                 jedi.api.strings
import time:       225 |        225 |                                 jedi.api.file_name
import time:       225 |        225 |                                 jedi.inference.docstring_utils
import time:       646 |       1319 |                               jedi.api.completion
import time:       292 |        292 |                                 filecmp
import time:       494 |        785 |                               jedi.api.environment
import time:       255 |        255 |                                 jedi.inference.references
import time:       329 |        583 |                               jedi.api.project
import time:       194 |        194 |                               jedi.api.errors
import time:       306 |        306 |                                 jedi.inference.value.namespace
import time:       348 |        654 |                               jedi.api.refactoring
import time:       327 |        327 |                               jedi.api.refactoring.extract
import time:       174 |        174 |                               jedi.inference.gradual.utils
import time:       696 |      41330 |                             jedi.api
import time:       877 |        877 |                               jedi.plugins.stdlib
import time:       155 |        155 |                               jedi.plugins.flask
import time:       231 |        231 |                               jedi.plugins.pytest
import time:       371 |        371 |                               jedi.plugins.django
import time:       312 |       1945 |                             jedi.plugins.registry
import time:       305 |      43579 |                           jedi
import time:      4439 |      54698 |                         IPython.core.completer
import time:       306 |        306 |                         IPython.terminal.ptutils
import time:       246 |        246 |                           IPython.terminal.shortcuts.auto_match
import time:      1395 |       1395 |                             IPython.terminal.shortcuts.filters
import time:       416 |       1811 |                           IPython.terminal.shortcuts.auto_suggest
import time:      2603 |       4658 |                         IPython.terminal.shortcuts
import time:       370 |      60031 |                       IPython.terminal.debugger
import time:       237 |        237 |                         IPython.lib.clipboard
import time:       410 |        647 |                       IPython.terminal.magics
import time:       275 |        275 |                       IPython.terminal.pt_inputhooks
import time:       487 |        487 |                       IPython.terminal.prompts
import time:      1723 |     132499 |                     IPython.terminal.interactiveshell
import time:       377 |        377 |                         IPython.core.magics.auto
import time:      2110 |       2110 |                         IPython.core.magics.basic
import time:       216 |        216 |                           IPython.utils.contexts
import time:       772 |        988 |                         IPython.core.magics.code
import time:       387 |        387 |                         IPython.core.magics.config
import time:       697 |        697 |                         IPython.core.magics.display
import time:       250 |        250 |                             _lsprof
import time:       363 |        363 |                             profile
import time:       308 |        920 |                           cProfile
import time:      1619 |       1619 |                           pstats
import time:       297 |        297 |                           timeit
import time:       180 |        180 |                           IPython.utils.module_paths
import time:       235 |        235 |                             resource
import time:       187 |        422 |                           IPython.utils.timing
import time:       320 |        320 |                           IPython.core.magics.ast_mod
import time:      2390 |       6144 |                         IPython.core.magics.execution
import time:       278 |        278 |                         IPython.core.magics.extension
import time:      1735 |       1735 |                         IPython.core.magics.history
import time:       363 |        363 |                         IPython.core.magics.logging
import time:       442 |        442 |                         IPython.core.magics.namespace
import time:       936 |        936 |                         IPython.core.magics.osm
import time:       367 |        367 |                         IPython.core.magics.packaging
import time:      1343 |       1343 |                         IPython.core.magics.pylab
import time:      1237 |       1237 |                         IPython.core.magics.script
import time:       470 |      17866 |                       IPython.core.magics
import time:       709 |        709 |                       IPython.core.shellapp
import time:       184 |        184 |                         IPython.extensions
import time:       416 |        600 |                       IPython.extensions.storemagic
import time:      1257 |      20430 |                     IPython.terminal.ipapp
import time:      1634 |     192884 |                   IPython.terminal.embed
import time:       219 |        219 |                   IPython.utils.frame
import time:       323 |     253297 |                 IPython
import time:        20 |     253316 |               IPython.display
import time:      1888 |       1888 |                         typing_extensions
import time:      1181 |       1181 |                         pydantic_core._pydantic_core
import time:      9977 |       9977 |                         pydantic_core.core_schema
import time:       632 |      13678 |                       pydantic_core
import time:       202 |      13879 |                     pydantic.version
import time:       366 |      14245 |                   pydantic.warnings
import time:       326 |      14571 |                 pydantic._migration
import time:       209 |        209 |                     typing_inspection
import time:      1594 |       1594 |                     typing_inspection.typing_objects
import time:       798 |       2600 |                   typing_inspection.introspection
import time:       234 |        234 |                   pydantic._internal
import time:       422 |        422 |                       pydantic._internal._namespace_utils
import time:       509 |        931 |                     pydantic._internal._typing_extra
import time:       273 |       1203 |                   pydantic._internal._repr
import time:       448 |       4484 |                 pydantic.errors
import time:       398 |      19452 |               pydantic
import time:       153 |        153 |                   pydantic._internal._internal_dataclass
import time:      1216 |       1369 |                 pydantic.aliases
import time:      1324 |       1324 |                 pydantic.config
import time:       314 |       3006 |               pydantic._internal._config
import time:       461 |        461 |                 pydantic._internal._core_utils
import time:       193 |        193 |                   pydantic._internal._import_utils
import time:      1226 |       1419 |                 pydantic._internal._utils
import time:      5644 |       7523 |               pydantic._internal._decorators
import time:       550 |        550 |                   pydantic._internal._forward_ref
import time:       490 |       1040 |                 pydantic._internal._generics
import time:       213 |        213 |                 pydantic._internal._docs_extraction
import time:       576 |       1828 |               pydantic._internal._fields
import time:       571 |        571 |                   pydantic.plugin
import time:       415 |        985 |                 pydantic.plugin._schema_validator
import time:       357 |       1342 |               pydantic._internal._mock_val_ser
import time:       286 |        286 |                     zoneinfo._tzpath
import time:       226 |        226 |                     zoneinfo._common
import time:       251 |        251 |                     _zoneinfo
import time:       278 |       1039 |                   zoneinfo
import time:       209 |        209 |                   pydantic.annotated_handlers
import time:      3579 |       3579 |                   pydantic.functional_validators
import time:       415 |        415 |                     pydantic._internal._core_metadata
import time:       225 |        225 |                     pydantic._internal._schema_generation_shared
import time:      1980 |       2619 |                   pydantic.json_schema
import time:       288 |        288 |                   pydantic._internal._discriminated_union
import time:       305 |        305 |                   pydantic._internal._known_annotated_metadata
import time:       791 |        791 |                   pydantic._internal._schema_gather
import time:      1238 |      10064 |                 pydantic._internal._generate_schema
import time:       182 |        182 |                 pydantic._internal._signature
import time:       452 |      10698 |               pydantic._internal._model_construction
import time:        66 |         66 |                 sglang.srt
import time:       232 |        232 |                   sglang.srt.debug_utils
import time:      1013 |       1244 |                 sglang.srt.debug_utils.cuda_coredump
import time:      5945 |       7255 |               sglang.srt.environ
import time:      5230 |     377763 |             sglang.utils
import time:      9771 |     458139 |           sglang.lang.interpreter
import time:       981 |     559562 |         sglang.lang.backend.base_backend
import time:      2511 |     565658 |       sglang.lang.api
import time:       562 |        562 |               multidict._abc
import time:       213 |        213 |                 multidict._multidict
import time:       174 |        387 |               multidict._compat
import time:       252 |       1199 |             multidict
import time:       362 |       1561 |           aiohttp.hdrs
import time:       180 |        180 |                 attr._compat
import time:       171 |        171 |                   attr._config
import time:       208 |        208 |                     attr.exceptions
import time:       141 |        348 |                   attr.setters
import time:      3856 |       4374 |                 attr._make
import time:       256 |       4810 |               attr.converters
import time:       182 |        182 |               attr.filters
import time:      3940 |       3940 |               attr.validators
import time:       198 |        198 |               attr._cmp
import time:       202 |        202 |               attr._funcs
import time:       209 |        209 |               attr._next_gen
import time:       585 |        585 |               attr._version_info
import time:       398 |      10521 |             attr
import time:       421 |        421 |                     yarl._quoting_c
import time:       148 |        568 |                   yarl._quoting
import time:       246 |        814 |                 yarl._quoters
import time:       364 |       1177 |               yarl._query
import time:       236 |        236 |                   propcache
import time:       257 |        257 |                     propcache._helpers_c
import time:       179 |        435 |                   propcache._helpers
import time:       219 |        889 |                 propcache.api
import time:       232 |        232 |                 yarl._parse
import time:       167 |        167 |                 yarl._path
import time:      1180 |       2466 |               yarl._url
import time:       276 |       3919 |             yarl
import time:       535 |        535 |                 aiohttp.typedefs
import time:       352 |        887 |               aiohttp.http_exceptions
import time:       941 |        941 |                   aiohttp.client_exceptions
import time:       285 |        285 |                     netrc
import time:      1752 |       1752 |                         email._header_value_parser
import time:       610 |       2361 |                       email.headerregistry
import time:       253 |        253 |                       email.contentmanager
import time:       371 |       2984 |                     email.policy
import time:       204 |        204 |                     aiohttp.log
import time:      3230 |       6701 |                   aiohttp.helpers
import time:       169 |        169 |                   aiohttp.tcp_helpers
import time:       231 |       8040 |                 aiohttp.base_protocol
import time:        90 |         90 |                   brotlicffi
import time:        76 |         76 |                   brotli
import time:       238 |        238 |                     backports
import time:        21 |        258 |                   backports.zstd
import time:       531 |        954 |                 aiohttp.compression_utils
import time:      1147 |       1147 |                     aiohttp._cookie_helpers
import time:       721 |       1867 |                   aiohttp.abc
import time:       230 |        230 |                   aiohttp._http_writer
import time:       657 |       2754 |                 aiohttp.http_writer
import time:       703 |        703 |                 aiohttp.streams
import time:       491 |        491 |                 aiohttp._http_parser
import time:      1907 |      14847 |               aiohttp.http_parser
import time:       151 |        151 |                   aiohttp._websocket
import time:       626 |        626 |                   aiohttp._websocket.models
import time:       172 |        172 |                   aiohttp._websocket.mask
import time:       574 |       1522 |                 aiohttp._websocket.helpers
import time:       390 |        390 |                   aiohttp._websocket.reader_c
import time:       169 |        559 |                 aiohttp._websocket.reader
import time:       284 |        284 |                 aiohttp._websocket.writer
import time:       190 |       2554 |               aiohttp.http_websocket
import time:       250 |      18536 |             aiohttp.http
import time:      1868 |       1868 |             aiohttp.payload
import time:      1228 |       1228 |                 aiohttp.multipart
import time:       273 |        273 |                 aiohttp.formdata
import time:      2352 |       3852 |               aiohttp.client_reqrep
import time:       210 |       4061 |             aiohttp.client_middlewares
import time:       820 |        820 |             aiohttp.client_ws
import time:       300 |        300 |                   aiohappyeyeballs._staggered
import time:       233 |        233 |                   aiohappyeyeballs.types
import time:       435 |        968 |                 aiohappyeyeballs.impl
import time:       350 |        350 |                 aiohappyeyeballs.utils
import time:       239 |       1556 |               aiohappyeyeballs
import time:       354 |        354 |               aiohttp.client_proto
import time:       100 |        100 |                 aiodns
import time:       467 |        566 |               aiohttp.resolver
import time:     43604 |      46078 |             aiohttp.connector
import time:      1067 |       1067 |             aiohttp.cookiejar
import time:       309 |        309 |                   frozenlist._frozenlist
import time:       322 |        630 |                 frozenlist
import time:       363 |        993 |               aiosignal
import time:      5792 |       6784 |             aiohttp.tracing
import time:      1805 |      95455 |           aiohttp.client
import time:       639 |        639 |           aiohttp.client_middleware_digest_auth
import time:       340 |        340 |           aiohttp.payload_streamer
import time:       403 |      98396 |         aiohttp
import time:      3243 |     101638 |       sglang.lang.backend.runtime_endpoint
import time:       260 |        260 |         sglang._version
import time:       284 |        543 |       sglang.version
import time:      2336 |     672015 |     sglang
import time:        17 |     672032 |   sglang.srt
import time:       659 |        659 |         torch._utils
import time:       199 |        199 |             torch._strobelight
import time:       447 |        447 |             torch._strobelight.cli_function_profiler
import time:       397 |       1042 |           torch._strobelight.compile_time_profiler
import time:       534 |       1575 |         torch._utils_internal
import time:       193 |        193 |               torch._vendor
import time:       294 |        486 |             torch._vendor.packaging
import time:       236 |        236 |             torch._vendor.packaging._structures
import time:      1932 |       2654 |           torch._vendor.packaging.version
import time:       180 |        180 |           torch.version
import time:       239 |       3072 |         torch.torch_version
import time:        41 |         41 |         torch._rocm_init
import time:    303955 |     303955 |         torch._C
import time:       331 |        331 |           torch._namedtensor_internals
import time:      1277 |       1277 |           torch.overrides
import time:      1365 |       2972 |         torch._tensor
import time:       528 |        528 |           torch.types
import time:       769 |       1297 |         torch.storage
import time:       396 |        396 |           torch.amp.autocast_mode
import time:       474 |        474 |           torch.amp.grad_scaler
import time:       281 |       1149 |         torch.amp
import time:       282 |        282 |         torch.random
import time:        53 |         53 |             pwd
import time:        38 |         38 |             grp
import time:      1240 |       1330 |           tarfile
import time:       465 |        465 |           torch._weights_only_unpickler
import time:       462 |        462 |           torch._sources
import time:       337 |        337 |           mmap
import time:      1526 |       4118 |         torch.serialization
import time:       950 |        950 |         torch._tensor_str
import time:      1256 |       1256 |           torch.cuda.gds
import time:       394 |        394 |           torch.cuda._utils
import time:       492 |        492 |           torch.cuda.graphs
import time:       328 |        328 |           torch.cuda.streams
import time:       303 |        303 |             ctypes.util
import time:      5774 |       6077 |           pynvml
import time:       426 |        426 |             torch.cuda._memory_viz
import time:       686 |       1111 |           torch.cuda.memory
import time:       290 |        290 |           torch.cuda.random
import time:       424 |        424 |             torch.cuda.amp.autocast_mode
import time:       219 |        219 |             torch.cuda.amp.common
import time:       248 |        248 |             torch.cuda.amp.grad_scaler
import time:       265 |       1154 |           torch.cuda.amp
import time:       263 |        263 |           torch.cuda.jiterator
import time:       232 |        232 |           torch.cuda.nvtx
import time:       237 |        237 |           torch.cuda.profiler
import time:       197 |        197 |           torch.cuda.sparse
import time:       338 |        338 |           torch.cuda.tunable
import time:      4242 |      16605 |         torch.cuda
import time:       299 |        299 |             torch.sparse._semi_structured_conversions
import time:       266 |        266 |             torch.sparse._semi_structured_ops
import time:       624 |       1189 |           torch.sparse.semi_structured
import time:       493 |       1681 |         torch.sparse
import time:       357 |        357 |         torch._compile
import time:       223 |        223 |         torch._VF
import time:       414 |        414 |               torch.nn.parameter
