import time: self [us] | cumulative | imported package
import time:       297 |        297 |                     torchgen
import time:       437 |        437 |                         torchgen.code_template
import time:       697 |       1133 |                       torchgen.utils
import time:     18761 |      19893 |                     torchgen.model
import time:      1468 |      65361 |                   torch.utils._python_dispatch
import time:      1517 |      68026 |                 torch.nn.modules.module
import time:       489 |        489 |                         torch.distributed.autograd
import time:       397 |        397 |                           torch.futures
import time:       268 |        268 |                           torch.distributed.rpc._utils
import time:       259 |        259 |                           torch.distributed.rpc.constants
import time:       630 |        630 |                           torch.distributed.rpc.internal
import time:      1446 |       2998 |                         torch.distributed.rpc.api
import time:       571 |        571 |                         torch.distributed.rpc.backend_registry
import time:       223 |        223 |                         torch.distributed.rpc.functions
import time:       369 |        369 |                         torch.distributed.rpc.options
import time:     30657 |      30657 |                                 torch.utils._pytree
import time:       516 |      31173 |                               torch._vmap_internals
import time:       322 |        322 |                                   torch.utils._contextlib
import time:       627 |        948 |                                 torch.autograd.grad_mode
import time:       631 |       1579 |                               torch.autograd.forward_ad
import time:       422 |        422 |                               torch.autograd.functional
import time:       533 |        533 |                                 torch.autograd.variable
import time:      1594 |       2126 |                               torch.autograd.graph
import time:       303 |        303 |                               torch.autograd.anomaly_mode
import time:       377 |        377 |                                 torch._functorch
import time:       324 |        324 |                                       torch.utils._exposed_in
import time:       267 |        590 |                                     torch._functorch.utils
import time:       216 |        216 |                                       torch._functorch.predispatch
import time:       377 |        593 |                                     torch._functorch.vmap
import time:       332 |       1514 |                                   torch._functorch.apis
import time:       430 |        430 |                                     torch._functorch.pyfunctorch
import time:      1261 |       1691 |                                   torch._ops
import time:      1030 |       4234 |                                 torch._functorch.autograd_function
import time:       733 |       5344 |                               torch.autograd.function
import time:       379 |        379 |                                   torch.testing._utils
import time:        91 |         91 |                                     cmath
import time:      1302 |       1393 |                                   torch.testing._comparison
import time:       660 |        660 |                                   torch.testing._creation
import time:       468 |       2898 |                                 torch.testing
import time:      1566 |       4464 |                               torch.autograd.gradcheck
import time:      2133 |       2133 |                                 torch.autograd.profiler_util
import time:      1708 |       3840 |                               torch.autograd.profiler
import time:      2067 |      51314 |                             torch.autograd
import time:       383 |      51697 |                           torch.autograd.profiler_legacy
import time:       328 |      52025 |                         torch.distributed.rpc.server_process_global_profiler
import time:      1182 |      57854 |                       torch.distributed.rpc
import time:      1910 |       1910 |                                   pickletools
import time:       384 |        384 |                                   torch.package._digraph
import time:       348 |        348 |                                   torch.package._importlib
import time:       323 |        323 |                                   torch.package._mangling
import time:       412 |        412 |                                     torch.package.importer
import time:       341 |        753 |                                   torch.package._package_pickler
import time:       395 |        395 |                                   torch.package._stdlib
import time:       384 |        384 |                                   torch.package.find_file_dependencies
import time:       367 |        367 |                                   torch.package.glob_group
import time:      1743 |       6603 |                                 torch.package.package_exporter
import time:       282 |       6884 |                               torch.package.analyze.find_first_use_of_broken_modules
import time:       224 |        224 |                               torch.package.analyze.trace_dependencies
import time:       294 |       7401 |                             torch.package.analyze
import time:       209 |       7610 |                           torch.package.analyze.is_from_package
import time:       248 |        248 |                           torch.package.file_structure_representation
import time:       229 |        229 |                             torch.package._directory_reader
import time:       202 |        202 |                             torch.package._package_unpickler
import time:       693 |       1123 |                           torch.package.package_importer
import time:       317 |       9297 |                         torch.package
import time:        27 |       9323 |                       torch.package._mangling
import time:       290 |        290 |                       torch._awaits
import time:       959 |      68424 |                     torch._jit_internal
import time:      1797 |       1797 |                     torch._torch_docs
import time:       254 |        254 |                     torch.nn._reduction
import time:       207 |        207 |                       torch.nn.modules.utils
import time:       212 |        419 |                     torch.nn.grad
import time:      5502 |      76393 |                   torch.nn.functional
import time:       508 |        508 |                   torch.nn.init
import time:       401 |        401 |                   torch.nn.modules.lazy
import time:       599 |      77900 |                 torch.nn.modules.linear
import time:       823 |        823 |                 torch.nn.modules.activation
import time:       507 |        507 |                   torch.nn.modules.container
import time:       461 |        968 |                 torch.nn.modules.adaptive
import time:       389 |        389 |                   torch.nn.modules._functions
import time:       494 |        883 |                 torch.nn.modules.batchnorm
import time:       253 |        253 |                 torch.nn.modules.channelshuffle
import time:       775 |        775 |                   torch.nn.common_types
import time:       891 |       1665 |                 torch.nn.modules.conv
import time:       301 |        301 |                 torch.nn.modules.distance
import time:       345 |        345 |                 torch.nn.modules.dropout
import time:       306 |        306 |                 torch.nn.modules.flatten
import time:       286 |        286 |                 torch.nn.modules.fold
import time:       388 |        388 |                 torch.nn.modules.instancenorm
import time:       820 |        820 |                 torch.nn.modules.loss
import time:       431 |        431 |                 torch.nn.modules.normalization
import time:       634 |        634 |                 torch.nn.modules.padding
import time:       282 |        282 |                 torch.nn.modules.pixelshuffle
import time:       865 |        865 |                 torch.nn.modules.pooling
import time:       178 |        178 |                           torch.__future__
import time:       374 |        551 |                         torch.nn.utils.parametrize
import time:       662 |       1213 |                       torch.nn.utils.parametrizations
import time:       709 |        709 |                       torch.nn.utils.rnn
import time:       296 |        296 |                         torch.nn.utils._named_member_accessor
import time:       380 |        676 |                       torch.nn.utils.stateless
import time:       223 |        223 |                         torch.utils._foreach_utils
import time:       358 |        581 |                       torch.nn.utils.clip_grad
import time:       238 |        238 |                       torch.nn.utils.convert_parameters
import time:       306 |        306 |                       torch.nn.utils.fusion
import time:       190 |        190 |                       torch.nn.utils.init
import time:       309 |        309 |                       torch.nn.utils.memory_format
import time:       319 |        319 |                       torch.nn.utils.spectral_norm
import time:       285 |        285 |                       torch.nn.utils.weight_norm
import time:       435 |       5256 |                     torch.nn.utils
import time:        24 |       5279 |                   torch.nn.utils.rnn
import time:      2431 |       7710 |                 torch.nn.modules.rnn
import time:       622 |        622 |                 torch.nn.modules.sparse
import time:       603 |        603 |                 torch.nn.modules.transformer
import time:       328 |        328 |                 torch.nn.modules.upsampling
import time:       584 |     165012 |               torch.nn.modules
import time:       270 |        270 |                     torch.backends.cpu
import time:       473 |        473 |                     torch.backends.cuda
import time:       330 |        330 |                     torch.backends.cudnn
import time:       234 |        234 |                     torch.backends.cusparselt
import time:       235 |        235 |                     torch.backends.kleidiai
import time:       201 |        201 |                     torch.backends.mha
import time:       243 |        243 |                     torch.backends.miopen
import time:       207 |        207 |                     torch.backends.mkl
import time:       327 |        327 |                     torch.backends.mkldnn
import time:       804 |        804 |                             torch._library.utils
import time:       778 |       1582 |                           torch._library.autograd
import time:       336 |        336 |                           torch._library.fake_impl
import time:       238 |        238 |                           torch._library.simple_registry
import time:       522 |        522 |                           torch._library.fake_class_registry
import time:       644 |        644 |                             torch._library.custom_ops
import time:       741 |        741 |                             torch._library.infer_schema
import time:       327 |       1711 |                           torch._library.triton
import time:       263 |       4650 |                         torch._library
import time:      1096 |       5745 |                       torch.library
import time:       299 |       6044 |                     torch.backends.mps
import time:       256 |        256 |                     torch.backends.nnpack
import time:       197 |        197 |                     torch.backends.openmp
import time:       108 |        108 |                       opt_einsum
import time:       284 |        391 |                     torch.backends.opt_einsum
import time:       294 |        294 |                     torch.backends.quantized
import time:       783 |      10481 |                   torch.backends
import time:        26 |      10506 |                 torch.backends.cuda
import time:       314 |      10819 |               torch.nn.attention
import time:       329 |        329 |                   torch.nn.parallel.parallel_apply
import time:       352 |        352 |                       torch.cuda.nccl
import time:       306 |        658 |                     torch.nn.parallel.comm
import time:       350 |       1008 |                   torch.nn.parallel.replicate
import time:       440 |        440 |                     torch.nn.parallel._functions
import time:       270 |        709 |                   torch.nn.parallel.scatter_gather
import time:       427 |       2471 |                 torch.nn.parallel.data_parallel
import time:       616 |        616 |                       torch.distributed.algorithms.join
import time:       230 |        846 |                     torch.distributed.algorithms
import time:        26 |        871 |                   torch.distributed.algorithms.join
import time:       406 |        406 |                   torch.distributed.utils
import time:      2463 |       3739 |                 torch.nn.parallel.distributed
import time:       312 |       6522 |               torch.nn.parallel
import time:       340 |     183159 |             torch.nn
import time:        24 |     183182 |           torch.nn.functional
import time:       321 |        321 |             torch._linalg_utils
import time:       277 |        597 |           torch._lowrank
import time:      2375 |     186153 |         torch.functional
import time:       257 |        257 |         torch.__config__
import time:       234 |        234 |           torch.accelerator._utils
import time:       221 |        221 |           torch.accelerator.memory
import time:       322 |        776 |         torch.accelerator
import time:       276 |        276 |             torch.cpu.amp.autocast_mode
import time:       216 |        216 |             torch.cpu.amp.grad_scaler
import time:       288 |        780 |           torch.cpu.amp
import time:       390 |       1169 |         torch.cpu
import time:       705 |        705 |             torch.distributions.constraints
import time:       466 |        466 |               torch.distributions.utils
import time:       426 |        892 |             torch.distributions.distribution
import time:      1080 |       2676 |           torch.distributions.transforms
import time:       248 |        248 |             torch.distributions.exp_family
import time:       337 |        584 |           torch.distributions.bernoulli
import time:       314 |        314 |             torch.distributions.dirichlet
import time:       309 |        623 |           torch.distributions.beta
import time:       360 |        360 |           torch.distributions.binomial
import time:       279 |        279 |           torch.distributions.categorical
import time:       279 |        279 |           torch.distributions.cauchy
import time:       268 |        268 |             torch.distributions.gamma
import time:       269 |        536 |           torch.distributions.chi2
import time:       292 |        292 |           torch.distributions.constraint_registry
import time:       308 |        308 |           torch.distributions.continuous_bernoulli
import time:       295 |        295 |           torch.distributions.exponential
import time:       299 |        299 |           torch.distributions.fishersnedecor
import time:       288 |        288 |           torch.distributions.generalized_pareto
import time:       354 |        354 |           torch.distributions.geometric
import time:       343 |        343 |               torch.distributions.independent
import time:       348 |        690 |             torch.distributions.transformed_distribution
import time:       268 |        268 |             torch.distributions.uniform
import time:       264 |       1221 |           torch.distributions.gumbel
import time:       250 |        250 |           torch.distributions.half_cauchy
import time:       284 |        284 |             torch.distributions.normal
import time:       241 |        525 |           torch.distributions.half_normal
import time:       281 |        281 |           torch.distributions.inverse_gamma
import time:       240 |        240 |             torch.distributions.laplace
import time:       330 |        330 |               torch.distributions.multivariate_normal
import time:       287 |        616 |             torch.distributions.lowrank_multivariate_normal
import time:       325 |        325 |             torch.distributions.one_hot_categorical
import time:       302 |        302 |             torch.distributions.pareto
import time:       247 |        247 |             torch.distributions.poisson
import time:       650 |       2377 |           torch.distributions.kl
import time:       251 |        251 |           torch.distributions.kumaraswamy
import time:       335 |        335 |           torch.distributions.lkj_cholesky
import time:       272 |        272 |           torch.distributions.log_normal
import time:       248 |        248 |           torch.distributions.logistic_normal
import time:       274 |        274 |           torch.distributions.mixture_same_family
import time:       271 |        271 |           torch.distributions.multinomial
import time:       296 |        296 |           torch.distributions.negative_binomial
import time:       339 |        339 |           torch.distributions.relaxed_bernoulli
import time:       273 |        273 |           torch.distributions.relaxed_categorical
import time:       268 |        268 |           torch.distributions.studentT
import time:       319 |        319 |                 torch.jit._builtins
import time:      1340 |       1658 |               torch.jit._async
import time:       223 |        223 |               torch.jit._await
import time:       195 |        195 |               torch.jit._decomposition_utils
import time:       233 |        233 |                   torch._classes
import time:       255 |        255 |                   torch.jit._fuser
import time:       103 |        103 |                     monkeytype
import time:       353 |        455 |                   torch.jit._monkeytype_config
import time:       272 |        272 |                     torch.jit._check
import time:       257 |        257 |                     torch.jit._state
import time:       350 |        350 |                       torch.jit.annotations
import time:       252 |        252 |                       torch.jit._dataclass_impls
import time:      1373 |       1974 |                     torch.jit.frontend
import time:       677 |       3179 |                   torch.jit._recursive
import time:       293 |        293 |                   torch.jit._serialization
import time:      1264 |       5676 |                 torch.jit._script
import time:       261 |       5936 |               torch.jit._freeze
import time:       283 |        283 |               torch.jit._ir_utils
import time:       967 |        967 |               torch.jit._trace
import time:       460 |       9719 |             torch.jit
import time:       318 |      10037 |           torch.distributions.von_mises
import time:       277 |        277 |           torch.distributions.weibull
import time:       420 |        420 |           torch.distributions.wishart
import time:       668 |      26040 |         torch.distributions
import time:       462 |        462 |         torch.fft
import time:       645 |        645 |         torch.hub
import time:       396 |        396 |         torch.linalg
import time:       277 |        277 |           torch.mps.profiler
import time:       275 |        275 |           torch.mps.event
import time:       328 |        879 |         torch.mps
import time:       284 |        284 |           torch.mtia._utils
import time:       268 |        268 |           torch.mtia.memory
import time:       626 |       1178 |         torch.mtia
import time:       681 |        681 |             multiprocessing.util
import time:       654 |        654 |             multiprocessing.resource_sharer
import time:       748 |       2082 |           torch.multiprocessing.reductions
import time:       527 |        527 |               _multiprocessing
import time:       224 |        224 |               _winapi
import time:       896 |       1646 |             multiprocessing.connection
import time:       421 |        421 |               torch.numa
import time:      2227 |       2647 |             torch.numa.binding
import time:       507 |       4799 |           torch.multiprocessing.spawn
import time:       497 |        497 |             multiprocessing.spawn
import time:       233 |        233 |             _posixshmem
import time:       503 |       1231 |           multiprocessing.resource_tracker
import time:       483 |       8593 |         torch.multiprocessing
import time:       233 |        233 |             torch.nested._internal
import time:       217 |        217 |                       torch.fx._compatibility
import time:       370 |        587 |                     torch.fx.immutable_collections
import time:       209 |        209 |                             torch.utils._dtype_abbrs
import time:       621 |        621 |                               torch.return_types
import time:       316 |        937 |                             torch.fx._pytree
import time:       789 |        789 |                               torch.fx.operator_schemas
import time:      7674 |       8462 |                             torch.fx.node
import time:      3504 |      13110 |                           torch.fx.graph
import time:       754 |      13864 |                         torch.fx.graph_module
import time:       336 |      14200 |                       torch.fx._lazy_graph_module
import time:       641 |        641 |                         torch.fx.traceback
import time:       320 |        320 |                         torch.utils._traceback
import time:      1049 |       2009 |                       torch.fx.proxy
import time:      1489 |      17697 |                     torch.fx._symbolic_trace
import time:       249 |        249 |                             torch._logging.structured
import time:       316 |        316 |                                     unittest.util
import time:       566 |        882 |                                   unittest.result
import time:      1589 |       1589 |                                   unittest.case
import time:       579 |        579 |                                   unittest.suite
import time:       744 |        744 |                                   unittest.loader
import time:       228 |        228 |                                       unittest.signals
import time:       318 |        546 |                                     unittest.runner
import time:       444 |        990 |                                   unittest.main
import time:       339 |       5121 |                                 unittest
import time:      1574 |       6695 |                               unittest.mock
import time:       324 |        324 |                               torch.utils._backport_slots
import time:       362 |        362 |                               torch.utils.weak
import time:      7248 |      14627 |                             torch._guards
import time:      2108 |      16983 |                           torch._logging._internal
import time:       306 |      17289 |                         torch._logging._registrations
import time:       250 |      17539 |                       torch._logging
import time:       213 |        213 |                       torch.fx.config
import time:       899 |      18649 |                     torch.fx.interpreter
import time:      1175 |       1175 |                     torch.fx.subgraph_rewriter
import time:       282 |      38387 |                   torch.fx
import time:       256 |      38643 |                 torch.fx.experimental
import time:       360 |      39003 |               torch.fx.experimental._constant_symnode
import time:       263 |      39265 |             torch.nested._internal.nested_int
import time:       610 |      40108 |           torch.nested._internal.nested_tensor
import time:       367 |      40474 |         torch.nested
import time:       925 |        925 |             torch.optim.optimizer
import time:      1168 |       2092 |           torch.optim.lr_scheduler
import time:       565 |        565 |           torch.optim.swa_utils
import time:       509 |        509 |           torch.optim._adafactor
import time:       386 |        386 |           torch.optim._muon
import time:       375 |        375 |           torch.optim.adadelta
import time:       471 |        471 |           torch.optim.adagrad
import time:       474 |        474 |           torch.optim.adam
import time:       415 |        415 |           torch.optim.adamax
import time:       258 |        258 |           torch.optim.adamw
import time:       370 |        370 |           torch.optim.asgd
import time:       306 |        306 |           torch.optim.lbfgs
import time:       505 |        505 |           torch.optim.nadam
import time:       427 |        427 |           torch.optim.radam
import time:       365 |        365 |           torch.optim.rmsprop
import time:       356 |        356 |           torch.optim.rprop
import time:       334 |        334 |           torch.optim.sgd
import time:       273 |        273 |             torch.optim._functional
import time:       314 |        587 |           torch.optim.sparse_adam
import time:       408 |       9196 |         torch.optim
import time:       230 |        230 |           torch._environment
import time:       502 |        502 |             gzip
import time:      1273 |       1273 |               torch.profiler._utils
import time:      3777 |       5050 |             torch.profiler._memory_profiler
import time:      1156 |       6706 |           torch.profiler.profiler
import time:       237 |        237 |           torch.profiler.itt
import time:       305 |       7478 |         torch.profiler
import time:       366 |        366 |         torch.special
import time:       297 |        297 |           torch.xpu._utils
import time:       289 |        289 |           torch.xpu.streams
import time:       281 |        281 |           torch.xpu.memory
import time:       246 |        246 |           torch.xpu.random
import time:       641 |       1753 |         torch.xpu
import time:       411 |        411 |             torch.signal.windows.windows
import time:       292 |        703 |           torch.signal.windows
import time:       238 |        940 |         torch.signal
import time:       202 |        202 |         torch.ao
import time:       281 |        281 |             torch.ao.nn
import time:       474 |        474 |               torch.ao.nn.intrinsic.modules.fused
import time:       357 |        831 |             torch.ao.nn.intrinsic.modules
import time:       315 |       1425 |           torch.ao.nn.intrinsic
import time:       261 |        261 |             torch.nn.intrinsic.modules.fused
import time:       251 |        512 |           torch.nn.intrinsic.modules
import time:      1308 |       1308 |                           torch.ao.nn.qat.modules.conv
import time:       330 |        330 |                           torch.ao.nn.qat.modules.embedding_ops
import time:       289 |        289 |                           torch.ao.nn.qat.modules.linear
import time:       309 |       2234 |                         torch.ao.nn.qat.modules
import time:       196 |       2430 |                       torch.ao.nn.qat
import time:       923 |       3353 |                     torch.ao.nn.intrinsic.qat.modules.conv_fused
import time:       298 |        298 |                     torch.ao.nn.intrinsic.qat.modules.linear_fused
import time:       248 |        248 |                     torch.ao.nn.intrinsic.qat.modules.linear_relu
import time:       299 |       4196 |                   torch.ao.nn.intrinsic.qat.modules
import time:       197 |       4393 |                 torch.ao.nn.intrinsic.qat
import time:       226 |       4618 |               torch.nn.intrinsic.qat.modules.conv_fused
import time:       177 |        177 |               torch.nn.intrinsic.qat.modules.linear_fused
import time:       199 |        199 |               torch.nn.intrinsic.qat.modules.linear_relu
import time:       262 |       5254 |             torch.nn.intrinsic.qat.modules
import time:       231 |       5485 |           torch.nn.intrinsic.qat
import time:       360 |        360 |                                       torch.ao.nn.quantizable.modules.activation
import time:       420 |        420 |                                       torch.ao.nn.quantizable.modules.rnn
import time:       274 |       1053 |                                     torch.ao.nn.quantizable.modules
import time:       461 |       1513 |                                   torch.ao.nn.quantizable
import time:       653 |        653 |                                   torch.ao.nn.quantized.modules.activation
import time:       520 |        520 |                                   torch.ao.nn.quantized.modules.batchnorm
import time:       264 |        264 |                                     torch.ao.nn.quantized.modules.utils
import time:      1436 |       1699 |                                   torch.ao.nn.quantized.modules.conv
import time:       388 |        388 |                                   torch.ao.nn.quantized.modules.dropout
import time:       630 |        630 |                                   torch.ao.nn.quantized.modules.embedding_ops
import time:       562 |        562 |                                   torch.ao.nn.quantized.modules.functional_modules
import time:       619 |        619 |                                   torch.ao.nn.quantized.modules.linear
import time:       563 |        563 |                                   torch.ao.nn.quantized.modules.normalization
import time:       376 |        376 |                                   torch.ao.nn.quantized.modules.rnn
import time:       385 |       7901 |                                 torch.ao.nn.quantized.modules
import time:        24 |       7925 |                               torch.ao.nn.quantized.modules.utils
import time:       337 |       8261 |                             torch.ao.nn.quantized.functional
import time:       231 |       8491 |                           torch.ao.nn.quantized
import time:       341 |       8832 |                         torch.ao.nn.intrinsic.quantized.modules.bn_relu
import time:       329 |        329 |                         torch.ao.nn.intrinsic.quantized.modules.conv_add
import time:       361 |        361 |                         torch.ao.nn.intrinsic.quantized.modules.conv_relu
import time:       312 |        312 |                         torch.ao.nn.intrinsic.quantized.modules.linear_relu
import time:       327 |      10160 |                       torch.ao.nn.intrinsic.quantized.modules
import time:       216 |      10376 |                     torch.ao.nn.intrinsic.quantized
import time:       484 |        484 |                             torch.ao.nn.quantized.dynamic.modules.conv
import time:       364 |        364 |                             torch.ao.nn.quantized.dynamic.modules.linear
import time:       628 |        628 |                             torch.ao.nn.quantized.dynamic.modules.rnn
import time:       275 |       1750 |                           torch.ao.nn.quantized.dynamic.modules
import time:       275 |       2024 |                         torch.ao.nn.quantized.dynamic
import time:       328 |       2352 |                       torch.ao.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:       242 |       2594 |                     torch.ao.nn.intrinsic.quantized.dynamic.modules
import time:       219 |      13188 |                   torch.ao.nn.intrinsic.quantized.dynamic
import time:       231 |      13418 |                 torch.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:       282 |      13699 |               torch.nn.intrinsic.quantized.dynamic.modules
import time:       234 |      13933 |             torch.nn.intrinsic.quantized.dynamic
import time:       228 |        228 |               torch.nn.intrinsic.quantized.modules.bn_relu
import time:       183 |        183 |               torch.nn.intrinsic.quantized.modules.conv_relu
import time:       171 |        171 |               torch.nn.intrinsic.quantized.modules.linear_relu
import time:       272 |        851 |             torch.nn.intrinsic.quantized.modules
import time:       262 |      15045 |           torch.nn.intrinsic.quantized
import time:       246 |      22711 |         torch.nn.intrinsic
import time:       415 |        415 |                         torch.ao.nn.qat.dynamic.modules.linear
import time:       280 |        695 |                       torch.ao.nn.qat.dynamic.modules
import time:       190 |        884 |                     torch.ao.nn.qat.dynamic
import time:        22 |        905 |                   torch.ao.nn.qat.dynamic.modules
import time:        23 |        927 |                 torch.ao.nn.qat.dynamic.modules.linear
import time:       227 |       1154 |               torch.nn.qat.dynamic.modules.linear
import time:       238 |       1391 |             torch.nn.qat.dynamic.modules
import time:       278 |       1669 |           torch.nn.qat.dynamic
import time:       225 |        225 |             torch.nn.qat.modules.conv
import time:       168 |        168 |             torch.nn.qat.modules.embedding_ops
import time:       190 |        190 |             torch.nn.qat.modules.linear
import time:       259 |        840 |           torch.nn.qat.modules
import time:       247 |       2755 |         torch.nn.qat
import time:       320 |        320 |           torch.nn.quantizable.modules
import time:       239 |        559 |         torch.nn.quantizable
import time:       272 |        272 |           torch.nn.quantized.dynamic
import time:       221 |        221 |           torch.nn.quantized.functional
import time:       298 |        298 |           torch.nn.quantized.modules
import time:       318 |       1107 |         torch.nn.quantized
import time:       355 |        355 |         torch._size_docs
import time:       330 |        330 |         torch._storage_docs
import time:      1736 |       1736 |         torch._tensor_docs
import time:       524 |        524 |                       torch.ao.quantization.quant_type
import time:       864 |       1387 |                     torch.ao.quantization.utils
import time:      5992 |       7378 |                   torch.ao.quantization.observer
import time:       957 |       8335 |                 torch.ao.quantization.fake_quantize
import time:       300 |        300 |                   torch.ao.quantization.fuser_method_mappings
import time:       271 |        571 |                 torch.ao.quantization.fuse_modules
import time:       210 |        210 |                   torch.ao.quantization.pt2e
import time:       227 |        227 |                       torch.ao.ns
import time:       250 |        476 |                     torch.ao.ns.fx
import time:       468 |        468 |                     torch.ao.ns.fx.ns_types
import time:       569 |       1511 |                   torch.ao.ns.fx.utils
import time:       206 |        206 |                                   torch._dispatch
import time:       668 |        874 |                                 torch._dispatch.python
import time:      1920 |       1920 |                                       torch._library.fake_profile
import time:       227 |        227 |                                         torch.utils._mode_utils
import time:      6312 |       6539 |                                       torch._subclasses.meta_utils
import time:       283 |        283 |                                       torch.utils._stats
import time:      1980 |       1980 |                                         torch.fx.experimental.sym_node
import time:      2943 |       4923 |                                       torch._subclasses._fake_tensor_utils
import time:       244 |        244 |                                         torch._custom_op
import time:      4143 |       4386 |                                       torch._subclasses.fake_impls
import time:      9707 |      27756 |                                     torch._subclasses.fake_tensor
import time:       625 |        625 |                                     torch._subclasses.fake_utils
import time:       290 |      28670 |                                   torch._subclasses
import time:        33 |      28702 |                                 torch._subclasses.meta_utils
import time:       636 |      30211 |                               torch.fx.passes.shape_prop
import time:       113 |        113 |                               pydot
import time:       439 |      30762 |                             torch.fx.passes.graph_drawer
import time:       454 |        454 |                             torch.fx.passes.graph_manipulation
import time:      1112 |       1112 |                                     torch.fx.passes.utils.matcher_utils
import time:       583 |       1694 |                                   torch.fx.passes.utils.common
import time:       251 |       1945 |                                 torch.fx.passes.utils
import time:      1183 |       1183 |                                 torch.fx.passes.tools_common
import time:      1002 |       4130 |                               torch.fx.passes.split_utils
import time:       988 |       5117 |                             torch.fx.passes.net_min_base
import time:       580 |        580 |                             torch.fx.passes.operator_support
import time:       312 |        312 |                             torch.fx.passes.param_fetch
import time:      1169 |       1169 |                             torch.fx.passes.reinplace
import time:       242 |        242 |                               torch.fx._utils
import time:       487 |        487 |                                 torch.utils._thunk
import time:       218 |        218 |                                 torch.fx.experimental._backward_state
import time:      1978 |       2683 |                               torch.fx.experimental.proxy_tensor
import time:       534 |       3457 |                             torch.fx.passes.runtime_assert
import time:       509 |        509 |                             torch.fx.passes.split_module
import time:      1406 |       1406 |                             torch.fx.passes.splitter_base
import time:       375 |      44136 |                           torch.fx.passes
import time:       377 |        377 |                             torch.fx.passes.infra.pass_base
import time:       503 |        879 |                           torch.fx.passes.infra.pass_manager
import time:       275 |      45289 |                         torch.fx.passes.infra
import time:        23 |      45311 |                       torch.fx.passes.infra.pass_base
import time:       951 |        951 |                       torch.export.custom_ops
import time:       245 |        245 |                             torch.export._tree_utils
import time:      4979 |       4979 |                             torch.export.graph_signature
import time:       482 |        482 |                                   torch._custom_op.autograd
import time:      1227 |       1708 |                                 torch._custom_op.impl
import time:       284 |       1991 |                               torch._custom_ops
import time:      1987 |       1987 |                                 torch._subclasses.functional_tensor
import time:       811 |       2798 |                               torch._export.utils
import time:      1280 |       1280 |                                           torch._higher_order_ops.schema
import time:      1185 |       2465 |                                         torch._higher_order_ops.utils
import time:      2128 |       4592 |                                       torch._higher_order_ops.auto_functionalize
import time:       482 |       5074 |                                     torch._higher_order_ops.base_hop
import time:      1321 |       6394 |                                   torch._higher_order_ops._invoke_quant
import time:       388 |        388 |                                   torch._higher_order_ops.aoti_call_delegate
import time:       772 |        772 |                                   torch._higher_order_ops.associative_scan
import time:       894 |        894 |                                   torch._higher_order_ops.cond
import time:       203 |        203 |                                         torch._functorch._aot_autograd
import time:     16021 |      16021 |                                         torch._functorch._aot_autograd.descriptors
import time:       555 |      16778 |                                       torch._functorch._aot_autograd.utils
import time:       506 |      17284 |                                     torch._higher_order_ops.torchbind
import time:       698 |      17981 |                                   torch._higher_order_ops.effects
import time:       382 |        382 |                                   torch._higher_order_ops.executorch_call_delegate
import time:      1205 |       1205 |                                   torch._higher_order_ops.flat_apply
import time:       232 |        232 |                                         torch.testing._internal
import time:       482 |        714 |                                       torch.testing._internal.logging_tensor
import time:      1262 |       1976 |                                     torch.utils.checkpoint
import time:      1174 |       3149 |                                   torch._higher_order_ops.flex_attention
import time:       509 |        509 |                                   torch._higher_order_ops.foreach_map
import time:       423 |        423 |                                   torch._higher_order_ops.hints_wrap
import time:      1256 |       1256 |                                   torch._higher_order_ops.invoke_subgraph
import time:       614 |        614 |                                   torch._higher_order_ops.map
import time:      1002 |       1002 |                                   torch._higher_order_ops.out_dtype
import time:       476 |        476 |                                   torch._higher_order_ops.run_const_graph
import time:       704 |        704 |                                   torch._higher_order_ops.scan
import time:       375 |        375 |                                   torch._higher_order_ops.strict_mode
import time:       831 |        831 |                                   torch._higher_order_ops.while_loop
import time:       621 |        621 |                                   torch._higher_order_ops.wrap
import time:       492 |      38460 |                                 torch._higher_order_ops
import time:        31 |      38490 |                               torch._higher_order_ops.flat_apply
import time:       532 |      43810 |                             torch._export.wrappers
import time:       729 |      49761 |                           torch._export
import time:        31 |      49792 |                         torch._export.utils
import time:       527 |      50318 |                       torch.export.decomp_utils
import time:       413 |        413 |                           torch._export.verifier
import time:      1887 |       2300 |                         torch.export.exported_program
import time:      3939 |       6238 |                       torch.export.dynamic_shapes
import time:       280 |        280 |                         torch.export._remove_effect_tokens_pass
import time:      2262 |       2542 |                       torch.export.unflatten
import time:       563 |     105921 |                     torch.export
import time:       947 |        947 |                     torch.fx.passes.utils.source_matcher_utils
import time:       356 |     107223 |                   torch.ao.quantization.pt2e.graph_utils
import time:      1974 |     110917 |                 torch.ao.quantization.pt2e._numeric_debugger
import time:       339 |        339 |                 torch.ao.quantization.pt2e.export_utils
import time:       656 |        656 |                 torch.ao.quantization.qconfig
