import time: self [us] | cumulative | imported package
import time:       226 |        226 |                                                       sympy.polys.domains.simpledomain
import time:       241 |        241 |                                                         sympy.polys.polyconfig
import time:       520 |        761 |                                                       sympy.polys.galoistools
import time:       243 |        243 |                                                         sympy.polys.domains.pythonrational
import time:       266 |        508 |                                                       sympy.polys.domains.groundtypes
import time:       364 |       2404 |                                                     sympy.polys.domains.finitefield
import time:       277 |        277 |                                                       sympy.polys.domains.characteristiczero
import time:       304 |        581 |                                                     sympy.polys.domains.integerring
import time:       295 |        295 |                                                     sympy.polys.domains.rationalfield
import time:       493 |        493 |                                                           sympy.polys.monomials
import time:       388 |        881 |                                                         sympy.polys.densebasic
import time:       412 |        412 |                                                         sympy.polys.densearith
import time:       351 |        351 |                                                         sympy.polys.densetools
import time:       441 |        441 |                                                         sympy.polys.euclidtools
import time:       277 |        277 |                                                         sympy.polys.sqfreetools
import time:       518 |        518 |                                                         sympy.polys.factortools
import time:       593 |        593 |                                                         sympy.polys.rootisolation
import time:      1441 |       4911 |                                                       sympy.polys.polyclasses
import time:       343 |       5254 |                                                     sympy.polys.domains.algebraicfield
import time:      1038 |       1038 |                                                     sympy.polys.domains.gaussiandomains
import time:       830 |        830 |                                                     sympy.polys.domains.realfield
import time:       696 |        696 |                                                     sympy.polys.domains.complexfield
import time:       250 |        250 |                                                       sympy.polys.domains.compositedomain
import time:       374 |        624 |                                                     sympy.polys.domains.polynomialring
import time:       351 |        351 |                                                     sympy.polys.domains.fractionfield
import time:       406 |        406 |                                                     sympy.polys.domains.expressiondomain
import time:       268 |        268 |                                                     sympy.polys.domains.expressionrawdomain
import time:       261 |        261 |                                                       sympy.polys.domains.pythonintegerring
import time:       312 |        573 |                                                     sympy.polys.domains.pythonfinitefield
import time:       302 |        302 |                                                       sympy.polys.domains.gmpyintegerring
import time:       237 |        538 |                                                     sympy.polys.domains.gmpyfinitefield
import time:       258 |        258 |                                                     sympy.polys.domains.pythonrationalfield
import time:       285 |        285 |                                                     sympy.polys.domains.gmpyrationalfield
import time:       433 |      16922 |                                                   sympy.polys.domains
import time:       294 |      17216 |                                                 sympy.polys.constructor
import time:       256 |        256 |                                                 sympy.polys.fglmtools
import time:       339 |        339 |                                                 sympy.polys.groebnertools
import time:       248 |        248 |                                                 sympy.polys.rationaltools
import time:      1839 |      22517 |                                               sympy.polys.polytools
import time:       398 |        398 |                                                       sympy.ntheory.primetest
import time:       434 |        832 |                                                     sympy.ntheory.generate
import time:       258 |        258 |                                                       sympy.ntheory.digits
import time:       248 |        248 |                                                       sympy.ntheory.ecm
import time:       606 |       1110 |                                                     sympy.ntheory.factor_
import time:       236 |        236 |                                                         sympy.ntheory.modular
import time:       267 |        267 |                                                         sympy.utilities.memoization
import time:       535 |       1037 |                                                       sympy.ntheory.residue_ntheory
import time:       277 |       1313 |                                                     sympy.ntheory.partitions_
import time:       209 |        209 |                                                     sympy.ntheory.multinomial
import time:       243 |        243 |                                                     sympy.ntheory.continued_fraction
import time:       261 |        261 |                                                     sympy.ntheory.egyptian_fraction
import time:       296 |        296 |                                                     sympy.ntheory.qs
import time:       313 |       4574 |                                                   sympy.ntheory
import time:       855 |        855 |                                                     sympy.polys.compatibility
import time:       223 |        223 |                                                     sympy.polys.heuristicgcd
import time:       412 |        412 |                                                             sympy.printing.conventions
import time:       262 |        262 |                                                             sympy.printing.precedence
import time:       300 |        300 |                                                             sympy.printing.printer
import time:       621 |        621 |                                                             sympy.printing.str
import time:       208 |        208 |                                                                 sympy.core.alphabets
import time:       862 |       1069 |                                                               sympy.printing.pretty.pretty_symbology
import time:       402 |       1470 |                                                             sympy.printing.pretty.stringpict
import time:      1128 |       4191 |                                                           sympy.printing.pretty.pretty
import time:       302 |       4493 |                                                         sympy.printing.pretty
import time:      1526 |       1526 |                                                         sympy.printing.latex
import time:       830 |        830 |                                                         sympy.printing.mathml
import time:       361 |        361 |                                                           sympy.printing.repr
import time:       342 |        703 |                                                         sympy.printing.python
import time:       314 |        314 |                                                                     sympy.functions.combinatorial
import time:      1320 |       1633 |                                                                   sympy.functions.combinatorial.factorials
import time:       223 |        223 |                                                                       sympy.functions.elementary
import time:      1211 |       1211 |                                                                         sympy.functions.elementary.miscellaneous
import time:       732 |        732 |                                                                         sympy.functions.elementary.piecewise
import time:      2310 |       4252 |                                                                       sympy.functions.elementary.complexes
import time:      1384 |       5858 |                                                                     sympy.functions.elementary.exponential
import time:       341 |        341 |                                                                     sympy.polys.appellseqs
import time:      4007 |      10204 |                                                                   sympy.functions.combinatorial.numbers
import time:      1307 |       1307 |                                                                     sympy.functions.elementary.integers
import time:       305 |        305 |                                                                     sympy.functions.elementary._trigonometric_special
import time:      2834 |       4445 |                                                                   sympy.functions.elementary.trigonometric
import time:      2277 |       2277 |                                                                   sympy.functions.elementary.hyperbolic
import time:       294 |        294 |                                                                     sympy.functions.special
import time:      2150 |       2150 |                                                                     sympy.functions.special.hyper
import time:      2741 |       5184 |                                                                   sympy.functions.special.error_functions
import time:      1090 |       1090 |                                                                     sympy.functions.special.zeta_functions
import time:      1318 |       2407 |                                                                   sympy.functions.special.gamma_functions
import time:       670 |        670 |                                                                   sympy.functions.special.tensor_functions
import time:      1269 |       1269 |                                                                         sympy.polys.polyquinticconst
import time:       555 |       1823 |                                                                       sympy.polys.polyroots
import time:       731 |       2553 |                                                                     sympy.functions.special.delta_functions
import time:       408 |       2961 |                                                                   sympy.functions.special.singularity_functions
import time:      2231 |       2231 |                                                                         sympy.sets.sets
import time:      1350 |       1350 |                                                                         sympy.sets.fancysets
import time:       323 |        323 |                                                                         sympy.sets.contains
import time:       410 |        410 |                                                                         sympy.sets.conditionset
import time:       523 |        523 |                                                                         sympy.sets.ordinals
import time:       376 |        376 |                                                                         sympy.sets.powerset
import time:       309 |        309 |                                                                           sympy.sets.handlers
import time:      2106 |       2414 |                                                                         sympy.sets.handlers.comparison
import time:       407 |       8032 |                                                                       sympy.sets
import time:        28 |       8059 |                                                                     sympy.sets.sets
import time:       344 |       8402 |                                                                   sympy.functions.special.bsplines
import time:       287 |        287 |                                                                     sympy.polys.orthopolys
import time:      2858 |       3144 |                                                                   sympy.functions.special.bessel
import time:      1737 |       1737 |                                                                   sympy.functions.special.polynomials
import time:       539 |        539 |                                                                   sympy.functions.special.spherical_harmonics
import time:       812 |        812 |                                                                   sympy.functions.special.elliptic_integrals
import time:       671 |        671 |                                                                   sympy.functions.special.beta_functions
import time:       745 |        745 |                                                                   sympy.functions.special.mathieu_functions
import time:       478 |      46302 |                                                                 sympy.functions
import time:        25 |      46327 |                                                               sympy.functions.elementary
import time:        30 |      46356 |                                                             sympy.functions.elementary.complexes
import time:      1040 |      47395 |                                                           sympy.printing.codeprinter
import time:       699 |      48094 |                                                         sympy.printing.pycode
import time:       634 |        634 |                                                           sympy.assumptions.relation.equality
import time:       581 |       1214 |                                                         sympy.printing.smtlib
import time:       370 |        370 |                                                         sympy.printing.glsl
import time:       397 |        397 |                                                         sympy.printing.rcode
import time:       319 |        319 |                                                         sympy.printing.jscode
import time:       525 |        525 |                                                         sympy.printing.julia
import time:       447 |        447 |                                                         sympy.printing.mathematica
import time:       491 |        491 |                                                         sympy.printing.octave
import time:       260 |        260 |                                                           sympy.utilities.mathml
import time:       268 |        528 |                                                         sympy.printing.gtk
import time:       346 |        346 |                                                         sympy.printing.preview
import time:       223 |        223 |                                                         sympy.printing.tree
import time:       269 |        269 |                                                         sympy.printing.tableform
import time:       262 |        262 |                                                         sympy.printing.dot
import time:       371 |        371 |                                                         sympy.printing.maple
import time:       476 |      61877 |                                                       sympy.printing
import time:       288 |      62164 |                                                     sympy.printing.defaults
import time:       199 |        199 |                                                     sympy.utilities.magic
import time:       976 |      64414 |                                                   sympy.polys.rings
import time:       372 |      69360 |                                                 sympy.polys.specialpolys
import time:       293 |      69652 |                                               sympy.polys.polyfuncs
import time:       467 |        467 |                                                     sympy.polys.puiseux
import time:       509 |        975 |                                                   sympy.polys.ring_series
import time:      1604 |       1604 |                                                   sympy.polys.rootoftools
import time:       524 |       3102 |                                                 sympy.polys.numberfields.minpoly
import time:       292 |        292 |                                                 sympy.polys.numberfields.subfield
import time:       318 |        318 |                                                         sympy.polys.matrices.exceptions
import time:       259 |        259 |                                                         sympy.polys.matrices.domainscalar
import time:       302 |        302 |                                                             sympy.polys.matrices._typing
import time:       283 |        584 |                                                           sympy.polys.matrices.dense
import time:       255 |        255 |                                                           sympy.polys.matrices.lll
import time:       634 |        634 |                                                           sympy.polys.matrices.sdm
import time:       231 |        231 |                                                           sympy.polys.matrices.dfm
import time:       478 |       2179 |                                                         sympy.polys.matrices.ddm
import time:       273 |        273 |                                                         sympy.polys.matrices.rref
import time:       847 |       3873 |                                                       sympy.polys.matrices.domainmatrix
import time:       218 |       4091 |                                                     sympy.polys.matrices
import time:        30 |       4120 |                                                   sympy.polys.matrices.exceptions
import time:       677 |        677 |                                                     sympy.printing.numpy
import time:       420 |       1097 |                                                   sympy.printing.lambdarepr
import time:       300 |       5516 |                                                 sympy.polys.numberfields.utilities
import time:       277 |        277 |                                                     sympy.polys.matrices.normalforms
import time:       282 |        282 |                                                     sympy.polys.numberfields.exceptions
import time:       625 |       1184 |                                                   sympy.polys.numberfields.modules
import time:       268 |       1451 |                                                 sympy.polys.numberfields.basis
import time:       967 |        967 |                                                 sympy.polys.numberfields.primes
import time:       372 |        372 |                                                   sympy.polys.numberfields.galois_resolvents
import time:       342 |        714 |                                                 sympy.polys.numberfields.galoisgroups
import time:       307 |      12346 |                                               sympy.polys.numberfields
import time:       336 |        336 |                                                   sympy.matrices.exceptions
import time:       319 |        319 |                                                   sympy.matrices.kind
import time:       286 |        286 |                                                       sympy.matrices.utilities
import time:       443 |        443 |                                                       sympy.matrices.determinant
import time:       346 |       1074 |                                                     sympy.matrices.decompositions
import time:       766 |        766 |                                                           sympy.tensor.indexed
import time:       325 |        325 |                                                           sympy.tensor.index_methods
import time:       339 |        339 |                                                           sympy.tensor.functions
import time:       574 |        574 |                                                                 sympy.tensor.array.ndim_array
import time:       227 |        800 |                                                               sympy.tensor.array.mutable_ndim_array
import time:       462 |       1262 |                                                             sympy.tensor.array.dense_ndim_array
import time:       379 |        379 |                                                             sympy.tensor.array.sparse_ndim_array
import time:       304 |        304 |                                                             sympy.tensor.array.arrayop
import time:       423 |        423 |                                                             sympy.tensor.array.array_comprehension
import time:       275 |       2639 |                                                           sympy.tensor.array
import time:       318 |       4387 |                                                         sympy.tensor
import time:        26 |       4412 |                                                       sympy.tensor.array
import time:       266 |        266 |                                                       sympy.matrices.reductions
import time:       321 |        321 |                                                                     sympy.polys.agca.ideals
import time:       703 |       1023 |                                                                   sympy.polys.agca.modules
import time:       437 |       1460 |                                                                 sympy.polys.agca.homomorphisms
import time:       209 |       1669 |                                                               sympy.polys.agca
import time:       438 |       2106 |                                                             sympy.polys.agca.extensions
import time:       252 |       2357 |                                                           sympy.polys.matrices.eigen
import time:       437 |       2793 |                                                         sympy.matrices.eigen
import time:       339 |       3132 |                                                       sympy.matrices.solvers
import time:       291 |        291 |                                                       sympy.matrices.inverse
import time:       215 |        215 |                                                       sympy.matrices.subspaces
import time:       266 |        266 |                                                       sympy.matrices.graph
import time:      1585 |      10163 |                                                     sympy.matrices.matrixbase
import time:       470 |        470 |                                                     sympy.matrices.repmatrix
import time:       449 |      12155 |                                                   sympy.matrices.dense
import time:       341 |        341 |                                                   sympy.matrices.sparse
import time:       238 |        238 |                                                   sympy.matrices.sparsetools
import time:       210 |        210 |                                                                 sympy.strategies.util
import time:       332 |        542 |                                                               sympy.strategies.rl
import time:       301 |        301 |                                                                 sympy.strategies.core
import time:       212 |        513 |                                                               sympy.strategies.traverse
import time:       221 |        221 |                                                               sympy.strategies.tools
import time:       226 |        226 |                                                                   sympy.strategies.branch.core
import time:       279 |        504 |                                                                 sympy.strategies.branch.traverse
import time:       192 |        192 |                                                                 sympy.strategies.branch.tools
import time:       250 |        946 |                                                               sympy.strategies.branch
import time:       306 |       2524 |                                                             sympy.strategies
import time:       275 |        275 |                                                             sympy.matrices.expressions._shape
import time:       721 |        721 |                                                                 sympy.matrices.expressions.special
import time:       389 |       1110 |                                                               sympy.matrices.expressions.matpow
import time:       327 |       1436 |                                                             sympy.matrices.expressions.inverse
import time:       347 |        347 |                                                             sympy.matrices.expressions.transpose
import time:       439 |        439 |                                                             sympy.matrices.expressions.permutation
import time:       641 |       5660 |                                                           sympy.matrices.expressions.matmul
import time:       440 |        440 |                                                           sympy.matrices.expressions.matadd
import time:       385 |        385 |                                                           sympy.matrices.expressions.determinant
import time:      1789 |       8272 |                                                         sympy.matrices.expressions.matexpr
import time:       400 |       8672 |                                                       sympy.matrices.expressions.slice
import time:       323 |        323 |                                                         sympy.matrices.expressions.trace
import time:       613 |        936 |                                                       sympy.matrices.expressions.blockmatrix
import time:       310 |        310 |                                                       sympy.matrices.expressions.companion
import time:       382 |        382 |                                                       sympy.matrices.expressions.funcmatrix
import time:       321 |        321 |                                                       sympy.matrices.expressions.adjoint
import time:       550 |        550 |                                                       sympy.matrices.expressions.hadamard
import time:       516 |        516 |                                                       sympy.matrices.expressions.diagonal
import time:       292 |        292 |                                                       sympy.matrices.expressions.dotproduct
import time:       447 |        447 |                                                       sympy.matrices.expressions.kronecker
import time:       305 |        305 |                                                       sympy.matrices.expressions.sets
import time:       429 |      13156 |                                                     sympy.matrices.expressions
import time:      1040 |      14195 |                                                   sympy.matrices.immutable
import time:       351 |      27932 |                                                 sympy.matrices
import time:       302 |      28234 |                                               sympy.polys.partfrac
import time:       459 |        459 |                                               sympy.polys.fields
import time:       465 |     133669 |                                             sympy.polys
import time:       480 |        480 |                                               sympy.series.order
import time:       286 |        286 |                                                     sympy.calculus.euler
import time:       269 |        269 |                                                     sympy.calculus.singularities
import time:       246 |        246 |                                                     sympy.calculus.finite_diff
import time:       825 |        825 |                                                       sympy.calculus.accumulationbounds
import time:       362 |       1187 |                                                     sympy.calculus.util
import time:       295 |       2280 |                                                   sympy.calculus
import time:        30 |       2310 |                                                 sympy.calculus.accumulationbounds
import time:       431 |        431 |                                                 sympy.series.gruntz
import time:       484 |       3223 |                                               sympy.series.limits
import time:       207 |        207 |                                               sympy.series.series
import time:       226 |        226 |                                               sympy.series.approximants
import time:       251 |        251 |                                               sympy.series.residues
import time:      1612 |       1612 |                                               sympy.series.sequences
import time:       326 |        326 |                                                 sympy.series.series_class
import time:       514 |        839 |                                               sympy.series.fourier
import time:       320 |        320 |                                                     sympy.discrete.transforms
import time:       276 |        276 |                                                     sympy.discrete.convolutions
import time:       248 |        843 |                                                   sympy.discrete
import time:        98 |        940 |                                                 sympy.discrete.convolutions
import time:      1000 |       1940 |                                               sympy.series.formal
import time:       270 |        270 |                                               sympy.series.limitseq
import time:       314 |       9359 |                                             sympy.series
import time:       473 |        473 |                                                   sympy.concrete.expr_with_limits
import time:       326 |        798 |                                                 sympy.concrete.expr_with_intlimits
import time:       244 |        244 |                                                   sympy.concrete.gosper
import time:       271 |        271 |                                                         sympy.integrals.rationaltools
import time:       234 |        234 |                                                         sympy.integrals.deltafunctions
import time:       799 |        799 |                                                         sympy.integrals.meijerint
import time:       293 |        293 |                                                         sympy.integrals.trigonometry
import time:       666 |       2261 |                                                       sympy.integrals.integrals
import time:       194 |        194 |                                                               sympy.polys.domainmatrix
import time:       336 |        529 |                                                             sympy.polys.solvers
import time:       279 |        807 |                                                           sympy.polys.matrices.linsolve
import time:      1053 |       1859 |                                                         sympy.integrals.laplace
import time:      1869 |       3727 |                                                       sympy.integrals.transforms
import time:       254 |        254 |                                                       sympy.integrals.singularityfunctions
import time:       248 |       6489 |                                                     sympy.integrals
import time:        26 |       6515 |                                                   sympy.integrals.integrals
import time:       662 |       7420 |                                                 sympy.concrete.summations
import time:       476 |       8692 |                                               sympy.concrete.products
import time:       228 |       8920 |                                             sympy.concrete
import time:       434 |        434 |                                                   sympy.simplify.gammasimp
import time:       242 |        676 |                                                 sympy.simplify.combsimp
import time:       226 |        226 |                                                 sympy.simplify.cse_opts
import time:       338 |        338 |                                                   sympy.simplify.powsimp
import time:      1167 |       1505 |                                                 sympy.simplify.hyperexpand
import time:       356 |        356 |                                                   sympy.simplify.sqrtdenest
import time:       424 |        780 |                                                 sympy.simplify.radsimp
import time:       501 |        501 |                                                   sympy.simplify.cse_main
import time:       230 |        230 |                                                   sympy.strategies.tree
import time:       483 |       1213 |                                                 sympy.simplify.trigsimp
import time:       657 |       5055 |                                               sympy.simplify.simplify
import time:       536 |        536 |                                               sympy.simplify.fu
import time:       276 |        276 |                                               sympy.simplify.epathtools
import time:       257 |        257 |                                               sympy.simplify.ratsimp
import time:       279 |       6399 |                                             sympy.simplify
import time:       393 |        393 |                                                 sympy.solvers.polysys
import time:       291 |        291 |                                                 sympy.solvers.bivariate
import time:       932 |       1615 |                                               sympy.solvers.solvers
import time:       898 |        898 |                                                     sympy.solvers.solveset
import time:       958 |       1856 |                                                   sympy.solvers.diophantine.diophantine
import time:       219 |       2074 |                                                 sympy.solvers.diophantine
import time:        28 |       2102 |                                               sympy.solvers.diophantine.diophantine
import time:       336 |        336 |                                               sympy.solvers.recurr
import time:       248 |        248 |                                                   sympy.solvers.deutils
import time:       330 |        330 |                                                     sympy.solvers.ode.riccati
import time:       279 |        279 |                                                     sympy.solvers.ode.hypergeometric
import time:       279 |        279 |                                                       sympy.solvers.ode.subscheck
import time:       311 |        589 |                                                     sympy.solvers.ode.nonhomogeneous
import time:       306 |        306 |                                                       sympy.solvers.pde
import time:       385 |        691 |                                                     sympy.solvers.ode.lie_group
import time:      1223 |       3109 |                                                   sympy.solvers.ode.single
import time:       887 |       4243 |                                                 sympy.solvers.ode.ode
import time:       602 |        602 |                                                 sympy.solvers.ode.systems
import time:       249 |       5093 |                                               sympy.solvers.ode
import time:       372 |        372 |                                               sympy.solvers.inequalities
import time:       221 |        221 |                                               sympy.solvers.decompogen
import time:       375 |        375 |                                               sympy.solvers.simplex
import time:       354 |      10464 |                                             sympy.solvers
import time:       222 |        222 |                                                 sympy.geometry.exceptions
import time:      4834 |       4834 |                                                   sympy.sets.handlers.intersection
import time:      2227 |       2227 |                                                   sympy.sets.handlers.union
import time:      1562 |       8622 |                                                 sympy.geometry.entity
import time:       690 |       9533 |                                               sympy.geometry.point
import time:       935 |        935 |                                                 sympy.geometry.util
import time:      1379 |       2314 |                                               sympy.geometry.line
import time:       469 |        469 |                                               sympy.geometry.plane
import time:       838 |        838 |                                                 sympy.geometry.polygon
import time:       714 |       1551 |                                               sympy.geometry.ellipse
import time:       355 |        355 |                                               sympy.geometry.curve
import time:       362 |        362 |                                               sympy.geometry.parabola
import time:       289 |      14870 |                                             sympy.geometry
import time:       725 |        725 |                                               sympy.parsing.sympy_parser
import time:       238 |        962 |                                             sympy.parsing
import time:       594 |        594 |                                               sympy.algebras.quaternion
import time:       241 |        835 |                                             sympy.algebras
import time:       213 |        213 |                                                   sympy.plotting.backends
import time:       271 |        271 |                                                     sympy.plotting.utils
import time:       236 |        236 |                                                         sympy.plotting.intervalmath.interval_membership
import time:       345 |        580 |                                                       sympy.plotting.intervalmath.interval_arithmetic
import time:       296 |        296 |                                                       sympy.plotting.intervalmath.lib_interval
import time:       284 |       1160 |                                                     sympy.plotting.intervalmath
import time:      1113 |       2542 |                                                   sympy.plotting.series
import time:       385 |       3139 |                                                 sympy.plotting.backends.base_backend
import time:       417 |        417 |                                                   sympy.plotting.backends.matplotlibbackend.matplotlib
import time:       237 |        654 |                                                 sympy.plotting.backends.matplotlibbackend
import time:       303 |        303 |                                                     sympy.plotting.textplot
import time:       311 |        614 |                                                   sympy.plotting.backends.textbackend.text
import time:       230 |        844 |                                                 sympy.plotting.backends.textbackend
import time:       269 |        269 |                                                 sympy.plotting.plotgrid
import time:       424 |       5327 |                                               sympy.plotting.plot
import time:       238 |        238 |                                               sympy.plotting.plot_implicit
import time:       248 |        248 |                                               sympy.plotting.pygletplot
import time:       253 |       6064 |                                             sympy.plotting
import time:       374 |        374 |                                               sympy.interactive.printing
import time:       300 |        300 |                                               sympy.interactive.session
import time:       232 |        232 |                                               sympy.interactive.traversal
import time:       246 |       1151 |                                             sympy.interactive
import time:      1105 |     323173 |                                           sympy
import time:      1412 |       1412 |                                           torch.fx.experimental.recording
import time:       191 |        191 |                                             torch.utils._sympy
import time:       774 |        774 |                                             torch.utils._sympy.numbers
import time:      4998 |       5962 |                                           torch.utils._sympy.functions
import time:       467 |        467 |                                           torch.utils._sympy.printers
import time:       670 |        670 |                                           torch.utils._sympy.singleton_int
import time:       320 |        320 |                                           torch.utils._sympy.solve
import time:       579 |        579 |                                           torch.utils._sympy.symbol
import time:       322 |        322 |                                             torch.utils._sympy.interp
import time:      1616 |       1937 |                                           torch.utils._sympy.value_ranges
import time:     15785 |     350300 |                                         torch.fx.experimental.symbolic_shapes
import time:       460 |        460 |                                         torch._dynamo.metrics_context
import time:       337 |        337 |                                         torch.utils._triton
import time:       236 |        236 |                                         torch._dynamo.graph_utils
import time:       372 |        372 |                                               torch._numpy._casting_dicts
import time:       423 |        795 |                                             torch._numpy._dtypes_impl
import time:       318 |        318 |                                             torch._numpy._util
import time:      1123 |       1123 |                                               torch._numpy._dtypes
import time:       378 |       1500 |                                             torch._numpy._normalizations
import time:       449 |       3061 |                                           torch._numpy.fft
import time:       400 |        400 |                                           torch._numpy.linalg
import time:       355 |        355 |                                           torch._numpy.random
import time:       711 |        711 |                                             torch._numpy._funcs_impl
import time:       334 |        334 |                                             torch._numpy._reductions_impl
import time:       875 |       1919 |                                           torch._numpy._funcs
