import time: self [us] | cumulative | imported package
import time:       412 |        412 |                                               torch.nn.utils._expanded_weights.linear_expanded_weights
import time:      1852 |       5872 |                                             torch.nn.utils._expanded_weights
import time:      3704 |       3704 |                                             torch._dynamo.replay_record
import time:      3463 |       3463 |                                             torch._dynamo.pgo
import time:       411 |        411 |                                                 torch._dynamo.create_parameter_op
import time:      1403 |       1403 |                                                 torch._dynamo.variables.constant
import time:      2510 |       2510 |                                                   torch._dynamo.polyfills
import time:       559 |        559 |                                                           torch.distributed._composable_state
import time:       966 |        966 |                                                             torch.distributed.algorithms._checkpoint
import time:       742 |       1708 |                                                           torch.distributed.algorithms._checkpoint.checkpoint_wrapper
import time:      4375 |       4375 |                                                           torch.distributed.fsdp.api
import time:       944 |       7585 |                                                         torch.distributed.fsdp._common_utils
import time:      1524 |       1524 |                                                           torch.testing._internal.distributed
import time:      5574 |       7097 |                                                         torch.testing._internal.distributed.fake_pg
import time:       269 |        269 |                                                                       torch.distributed._shard.common_op_utils
import time:       266 |        534 |                                                                     torch.distributed._shard.op_registry_utils
import time:      1002 |       1002 |                                                                         torch.distributed._shard.metadata
import time:      1687 |       1687 |                                                                           torch.distributed._shard.sharded_tensor.metadata
import time:       432 |        432 |                                                                           torch.distributed._shard.sharding_spec._internals
import time:      6166 |       8283 |                                                                         torch.distributed._shard.sharding_spec.api
import time:       385 |        385 |                                                                           torch.distributed._shard._utils
import time:       774 |        774 |                                                                           torch.distributed._shard.sharded_tensor.shard
import time:       519 |        519 |                                                                           torch.distributed._shard.sharded_tensor.utils
import time:      1455 |       3130 |                                                                         torch.distributed._shard.sharding_spec.chunk_sharding_spec
import time:      1048 |      13462 |                                                                       torch.distributed._shard.sharding_spec
import time:      2068 |       2068 |                                                                             torch.distributed.nn.functional
import time:       665 |        665 |                                                                               torch.distributed.nn.api
import time:       795 |        795 |                                                                               torch.distributed.nn.jit
import time:       764 |        764 |                                                                                   torch.distributed.nn.jit.templates
import time:       398 |       1162 |                                                                                 torch.distributed.nn.jit.templates.remote_module_template
import time:       927 |       2089 |                                                                               torch.distributed.nn.jit.instantiator
import time:      4485 |       8032 |                                                                             torch.distributed.nn.api.remote_module
import time:      1306 |      11406 |                                                                           torch.distributed.nn
import time:        24 |      11429 |                                                                         torch.distributed.nn.functional
import time:       368 |      11797 |                                                                       torch.distributed._shard.sharded_tensor.reshard
import time:      1939 |      27197 |                                                                     torch.distributed._shard.sharded_tensor.api
import time:       437 |        437 |                                                                       torch.distributed._shard.sharded_tensor._ops.misc_ops
import time:       400 |        400 |                                                                         torch.distributed._shard.sharded_tensor._ops._common
import time:      1059 |       1458 |                                                                       torch.distributed._shard.sharded_tensor._ops.tensor_ops
import time:       951 |        951 |                                                                         torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops
import time:       573 |        573 |                                                                         torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops._common
import time:       490 |       2012 |                                                                       torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops.embedding
import time:       364 |        364 |                                                                       torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops.embedding_bag
import time:       373 |        373 |                                                                       torch.distributed._shard.sharded_tensor._ops.binary_cmp
import time:       670 |        670 |                                                                       torch.distributed._shard.sharded_tensor._ops.init
import time:      1057 |       6368 |                                                                     torch.distributed._shard.sharded_tensor._ops
import time:      1454 |      35552 |                                                                   torch.distributed._shard.sharded_tensor
import time:       284 |        284 |                                                                   torch.distributed._shard.sharder
import time:       783 |        783 |                                                                     torch.distributed._shard.sharding_plan.api
import time:       628 |       1410 |                                                                   torch.distributed._shard.sharding_plan
import time:      3528 |      40773 |                                                                 torch.distributed._shard.api
import time:      2575 |      43348 |                                                               torch.distributed._shard
import time:        15 |      43363 |                                                             torch.distributed._shard.sharded_tensor
import time:        60 |      43423 |                                                           torch.distributed._shard.sharded_tensor.api
import time:       429 |        429 |                                                                         torch.distributed._functional_collectives_impl
import time:       821 |        821 |                                                                         torch.utils._cxx_pytree
import time:      3512 |       4761 |                                                                       torch.distributed._functional_collectives
import time:     30861 |      30861 |                                                                       torch.distributed.tensor._collective_utils
import time:      3170 |      38790 |                                                                     torch.distributed.tensor.placement_types
import time:      1217 |      40007 |                                                                   torch.distributed.tensor._dtensor_spec
import time:       465 |        465 |                                                                     torch.utils._cxx_pytree
import time:      2745 |       3210 |                                                                   torch.distributed.tensor._op_schema
import time:       478 |        478 |                                                                         torch.distributed.tensor._random
import time:       367 |        367 |                                                                           torch.distributed.tensor.device_mesh
import time:       663 |       1030 |                                                                         torch.distributed.tensor._redistribute
import time:       619 |        619 |                                                                           torch.distributed.tensor._utils
import time:       673 |       1291 |                                                                         torch.distributed.tensor._sharding_prop
import time:       512 |        512 |                                                                         torch.distributed.tensor._tp_conv
import time:       294 |        294 |                                                                         torch.utils._cxx_pytree
import time:       630 |       4233 |                                                                       torch.distributed.tensor._dispatch
import time:      1189 |       5421 |                                                                     torch.distributed.tensor._api
import time:       954 |       6375 |                                                                   torch.distributed.tensor._ops.utils
import time:       546 |      50135 |                                                                 torch.distributed.tensor._ops._conv_ops
import time:      1552 |       1552 |                                                                 torch.distributed.tensor._ops._embedding_ops
import time:      2467 |       2467 |                                                                 torch.distributed.tensor._ops._math_ops
import time:       834 |        834 |                                                                   torch.distributed.tensor._ops._einsum_strategy
import time:       559 |       1393 |                                                                 torch.distributed.tensor._ops._matrix_ops
import time:      4777 |       4777 |                                                                 torch.distributed.tensor._ops._pointwise_ops
import time:       341 |        341 |                                                                 torch.distributed.tensor._ops._random_ops
import time:       390 |        390 |                                                                   torch.distributed.tensor._ops._common_rules
import time:       880 |       1269 |                                                                 torch.distributed.tensor._ops._tensor_ops
import time:      2852 |       2852 |                                                                 torch.distributed.tensor._ops._view_ops
import time:      5868 |      70650 |                                                               torch.distributed.tensor._ops
import time:      1945 |      72594 |                                                             torch.distributed.tensor
import time:       549 |      73143 |                                                           torch.distributed.fsdp._shard_utils
import time:       679 |     117244 |                                                         torch.distributed.fsdp._fsdp_extensions
import time:      4157 |     136081 |                                                       torch.distributed.fsdp._flat_param
import time:      2234 |       2234 |                                                         torch.distributed.fsdp._fully_shard._fsdp_api
import time:       677 |        677 |                                                               torch.distributed._composable.contract
import time:       944 |       1620 |                                                             torch.distributed._composable.checkpoint_activation
import time:       470 |        470 |                                                             torch.distributed._composable.replicate
import time:      1229 |       3317 |                                                           torch.distributed._composable
import time:      1995 |       1995 |                                                           torch.distributed.fsdp._fully_shard._fsdp_common
import time:      2525 |       2525 |                                                                   torch.distributed.fsdp._fully_shard._fsdp_param
import time:      2594 |       5119 |                                                                 torch.distributed.fsdp._fully_shard._fsdp_collectives
import time:       949 |       6067 |                                                               torch.distributed.fsdp._fully_shard._fsdp_param_group
import time:       458 |       6524 |                                                             torch.distributed.fsdp._fully_shard._fsdp_state
import time:       377 |       6901 |                                                           torch.distributed.fsdp._fully_shard._fsdp_init
import time:       801 |      13013 |                                                         torch.distributed.fsdp._fully_shard._fully_shard
import time:      1793 |      17039 |                                                       torch.distributed.fsdp._fully_shard
import time:       595 |        595 |                                                         torch.distributed.fsdp._traversal_utils
import time:       418 |        418 |                                                           torch.distributed.algorithms._comm_hooks.default_hooks
import time:      1160 |       1577 |                                                         torch.distributed.algorithms._comm_hooks
import time:       242 |        242 |                                                         torch.distributed.fsdp._dynamo_utils
import time:       489 |        489 |                                                           torch.distributed.fsdp._exec_order_utils
import time:       279 |        279 |                                                           torch.distributed.fsdp._limiter_utils
import time:       682 |        682 |                                                           torch.distributed.fsdp.wrap
import time:       940 |        940 |                                                                 torch.distributed.tensor.parallel.style
import time:       474 |       1414 |                                                               torch.distributed.tensor.parallel.api
import time:       391 |        391 |                                                               torch.distributed.tensor.parallel.loss
import time:      1538 |       3342 |                                                             torch.distributed.tensor.parallel
import time:       243 |        243 |                                                             torch.distributed.tensor.parallel._data_parallel_utils
import time:       452 |       4035 |                                                           torch.distributed.tensor.parallel.fsdp
import time:       144 |        144 |                                                           torchdistx
import time:      1051 |       6677 |                                                         torch.distributed.fsdp._init_utils
import time:       896 |        896 |                                                         torch.distributed.fsdp._runtime_utils
import time:       331 |        331 |                                                         torch.distributed.fsdp._wrap_utils
import time:       447 |        447 |                                                             torch.cuda._pin_memory_utils
import time:       695 |       1142 |                                                           torch.distributed._state_dict_utils
import time:       475 |        475 |                                                           torch.distributed.fsdp._debug_utils
import time:      2604 |       4220 |                                                         torch.distributed.fsdp._optim_utils
import time:       336 |        336 |                                                           torch.distributed.fsdp._unshard_param_utils
import time:       799 |       1135 |                                                         torch.distributed.fsdp._state_dict_utils
import time:      1332 |      17001 |                                                       torch.distributed.fsdp.fully_sharded_data_parallel
import time:      5049 |     175169 |                                                     torch.distributed.fsdp
import time:        18 |     175186 |                                                   torch.distributed.fsdp._fully_shard
import time:      4418 |       4418 |                                                   torch._higher_order_ops.triton_kernel_wrap
import time:      2814 |     184926 |                                                 torch._dynamo.variables.functions
import time:      1547 |       1547 |                                                   torch._dynamo.variables.dicts
import time:       592 |        592 |                                                     torch._dynamo.variables.iter
import time:      1686 |       2277 |                                                   torch._dynamo.variables.lists
import time:       328 |        328 |                                                   torch.utils._cxx_pytree
import time:      1979 |       6130 |                                                 torch._dynamo.variables.user_defined
import time:      3009 |     195879 |                                               torch._dynamo.variables.misc
import time:     84022 |      84022 |                                                             torch._functorch._aot_autograd.functional_utils
import time:      8552 |       8552 |                                                             torch._functorch._aot_autograd.schemas
import time:       902 |        902 |                                                             torch._functorch._aot_autograd.subclass_utils
import time:       686 |      94161 |                                                           torch._functorch._aot_autograd.collect_metadata_analysis
import time:      2058 |       2058 |                                                             torch._decomp.decompositions_for_rng
import time:       435 |        435 |                                                             torch._functorch._aot_autograd.logging_utils
import time:      2726 |       5217 |                                                           torch._functorch._aot_autograd.graph_capture_wrappers
import time:       460 |        460 |                                                           torch._functorch._aot_autograd.input_output_analysis
import time:      5507 |     105344 |                                                         torch._functorch._aot_autograd.runtime_wrappers
import time:      1125 |     106469 |                                                       torch._dynamo.compiled_autograd
import time:      6809 |       6809 |                                                       torch._dynamo._trace_wrapped_higher_order_op
import time:      2458 |     115735 |                                                     torch._dynamo.variables.tensor
import time:       646 |     116381 |                                                   torch._dynamo.variables.lazy
import time:      1515 |     117895 |                                                 torch._dynamo.variables.nn_module
import time:      1622 |       1622 |                                                   torch._dynamo.variables.ctx_manager
import time:      1792 |       3413 |                                                 torch._dynamo.variables.torch_function
import time:      1312 |     122619 |                                               torch._dynamo.codegen
import time:      1086 |     319583 |                                             torch._dynamo.side_effects
import time:      3134 |       3134 |                                             torch._dynamo.variables.builtin
import time:       774 |        774 |                                             torch._dynamo.variables.distributed
import time:      3305 |       3305 |                                             torch._dynamo.variables.higher_order_ops
import time:       502 |        502 |                                             torch._dynamo.variables.optimizer
import time:       354 |        354 |                                             torch._dynamo.variables.script_object
import time:       299 |        299 |                                             torch._dynamo.variables.sdpa
import time:      1125 |       1125 |                                             torch._dynamo.variables.torch
import time:      3139 |     345250 |                                           torch._dynamo.variables.builder
import time:      2429 |     398691 |                                         torch._dynamo.variables.base
import time:      6104 |     404795 |                                       torch._dynamo.variables
import time:     15399 |     494738 |                                     torch._dynamo.trace_rules
import time:       773 |        773 |                                     torch._dynamo.funcname_cache
import time:       588 |        588 |                                         torch._dynamo.graph_region_tracker
import time:      1551 |       2139 |                                       torch._dynamo.graph_deduplication
import time:      7552 |       9691 |                                     torch._dynamo.output_graph
import time:     17384 |    1344518 |                                   torch._dynamo.symbolic_convert
import time:       544 |        544 |                                     torch._dynamo.comptime
import time:      2283 |       2826 |                                   torch._dynamo.decorators
import time:       975 |        975 |                                   torch._dynamo.cache_size
import time:      4417 |    1360461 |                                 torch._dynamo.convert_frame
import time:      3727 |    1369814 |                               torch._dynamo.aot_compile
import time:       506 |        506 |                               torch._dynamo.functional_export
import time:       752 |        752 |                                 torch._functorch.make_functional
import time:     68793 |      69544 |                               torch._dynamo.polyfills.loader
import time:      9552 |    1449415 |                             torch._dynamo
import time:        23 |    1449438 |                           torch._dynamo.utils
import time:       623 |    1450060 |                         torchvision.ops.roi_align
import time:       431 |    1450490 |                       torchvision.ops.poolers
import time:       715 |        715 |                       torchvision.ops.ps_roi_align
import time:       268 |        268 |                       torchvision.ops.ps_roi_pool
import time:       459 |        459 |                       torchvision.ops.roi_pool
import time:       332 |        332 |                       torchvision.ops.stochastic_depth
import time:      2544 |    1531705 |                     torchvision.ops
import time:        34 |    1531738 |                   torchvision.ops.misc
import time:      1106 |    1532843 |                 torchvision.models.convnext
import time:      2895 |       2895 |                 torchvision.models.densenet
import time:      2878 |       2878 |                 torchvision.models.efficientnet
import time:      1060 |       1060 |                 torchvision.models.googlenet
import time:       780 |        780 |                 torchvision.models.inception
import time:      1112 |       1112 |                 torchvision.models.mnasnet
import time:       695 |        695 |                   torchvision.models.mobilenetv2
import time:       746 |        746 |                   torchvision.models.mobilenetv3
import time:       261 |       1702 |                 torchvision.models.mobilenet
import time:      3641 |       3641 |                 torchvision.models.regnet
import time:      2430 |       2430 |                 torchvision.models.resnet
import time:      1249 |       1249 |                 torchvision.models.shufflenetv2
import time:       713 |        713 |                 torchvision.models.squeezenet
import time:      1394 |       1394 |                 torchvision.models.vgg
import time:      1532 |       1532 |                 torchvision.models.vision_transformer
import time:      1515 |       1515 |                 torchvision.models.swin_transformer
import time:       779 |        779 |                 torchvision.models.maxvit
import time:       508 |        508 |                     torchvision.models.detection._utils
import time:       243 |        243 |                       torchvision.models.detection.image_list
import time:       550 |        793 |                     torchvision.models.detection.anchor_utils
import time:       509 |        509 |                     torchvision.models.detection.backbone_utils
import time:       332 |        332 |                     torchvision.models.detection.generalized_rcnn
import time:       825 |        825 |                     torchvision.models.detection.roi_heads
import time:       403 |        403 |                     torchvision.models.detection.rpn
import time:       727 |        727 |                     torchvision.models.detection.transform
import time:      2048 |       6141 |                   torchvision.models.detection.faster_rcnn
import time:       891 |        891 |                   torchvision.models.detection.fcos
import time:       572 |        572 |                   torchvision.models.detection.keypoint_rcnn
import time:       803 |        803 |                   torchvision.models.detection.mask_rcnn
import time:       827 |        827 |                   torchvision.models.detection.retinanet
import time:       857 |        857 |                   torchvision.models.detection.ssd
import time:       683 |        683 |                   torchvision.models.detection.ssdlite
import time:      2956 |      13726 |                 torchvision.models.detection
import time:       284 |        284 |                     torchvision.models.optical_flow._utils
import time:      1018 |       1302 |                   torchvision.models.optical_flow.raft
import time:       869 |       2170 |                 torchvision.models.optical_flow
import time:       285 |        285 |                     torchvision.models.quantization.utils
import time:       750 |       1034 |                   torchvision.models.quantization.googlenet
import time:       726 |        726 |                   torchvision.models.quantization.inception
import time:       541 |        541 |                     torchvision.models.quantization.mobilenetv2
import time:       566 |        566 |                     torchvision.models.quantization.mobilenetv3
import time:       285 |       1391 |                   torchvision.models.quantization.mobilenet
import time:      1041 |       1041 |                   torchvision.models.quantization.resnet
import time:      1068 |       1068 |                   torchvision.models.quantization.shufflenetv2
import time:      1572 |       6829 |                 torchvision.models.quantization
import time:       279 |        279 |                     torchvision.models.segmentation._utils
import time:      2899 |       2899 |                     torchvision.models.segmentation.fcn
import time:      1167 |       4344 |                   torchvision.models.segmentation.deeplabv3
import time:       607 |        607 |                   torchvision.models.segmentation.lraspp
import time:      2184 |       7133 |                 torchvision.models.segmentation
import time:      2080 |       2080 |                   torchvision.models.video.mvit
import time:      1563 |       1563 |                   torchvision.models.video.resnet
import time:      1510 |       1510 |                   torchvision.models.video.s3d
import time:       914 |        914 |                   torchvision.models.video.swin_transformer
import time:      3205 |       9270 |                 torchvision.models.video
import time:      2541 |    1605390 |               torchvision.models
import time:       511 |        511 |               torchvision.version
import time:      3946 |    2420207 |             torchvision
import time:        23 |    2420229 |           torchvision.io
import time:       273 |        273 |             sglang.srt.observability
import time:      2106 |       2106 |             sglang.srt.observability.utils
import time:      2447 |       4825 |           sglang.srt.observability.func_timer
import time:      7993 |       7993 |                 torchcodec._frame
import time:       258 |        258 |                         torchcodec._internally_replaced_utils
import time:   1004543 |    1004800 |                       torchcodec._core.ops
import time:      3389 |    1008189 |                     torchcodec._core._metadata
import time:       997 |    1009186 |                   torchcodec._core
import time:       348 |        348 |                     torchcodec.decoders._decoder_utils
import time:       503 |        850 |                   torchcodec.decoders._audio_decoder
import time:       686 |        686 |                   torchcodec.decoders._video_decoder
import time:      1188 |    1011908 |                 torchcodec.decoders
import time:       402 |        402 |                   torchcodec.encoders._audio_encoder
import time:       432 |        432 |                   torchcodec.encoders._video_encoder
import time:       892 |       1726 |                 torchcodec.encoders
import time:       436 |        436 |                     torchcodec.samplers._common
import time:       458 |        894 |                   torchcodec.samplers._index_based
import time:       330 |        330 |                   torchcodec.samplers._time_based
import time:       916 |       2139 |                 torchcodec.samplers
import time:       230 |        230 |                 torchcodec.version
import time:      3936 |    1027928 |               torchcodec
import time:        24 |    1027952 |             torchcodec.decoders
import time:      1593 |    1029545 |           sglang.srt.utils.video_decoder
import time:      1289 |       1289 |             sgl_kernel.debug_utils
import time:      1364 |       1364 |             sgl_kernel.load_utils
import time:       560 |        560 |             sgl_kernel.allreduce
import time:       374 |        374 |             sgl_kernel.attention
import time:       311 |        311 |             sgl_kernel.cutlass_moe
import time:       390 |        390 |               sgl_kernel.utils
import time:       562 |        562 |                     flashinfer._build_meta
import time:      5119 |       5680 |                   flashinfer.version
import time:       442 |        442 |                           filelock._error
import time:      2252 |       2694 |                         filelock._api
import time:       792 |        792 |                           filelock._read_write
import time:       578 |       1369 |                         filelock._async_read_write
import time:       357 |        357 |                           filelock._util
import time:       554 |        911 |                         filelock._soft
import time:       467 |        467 |                         filelock._unix
import time:       615 |        615 |                         filelock._windows
import time:      1819 |       1819 |                         filelock.asyncio
import time:       435 |        435 |                         filelock.version
import time:      3468 |      11775 |                       filelock
import time:      6983 |       6983 |                           tvm_ffi.libinfo
import time:       199 |        199 |                               ml_dtypes
import time:      2978 |       2978 |                                   cuda.bindings.utils._ptx_utils
import time:      4834 |       7811 |                                 cuda.bindings.utils
import time:       397 |        397 |                                 cuda.bindings._version
import time:     11708 |      19914 |                               cuda.bindings
import time:       757 |        757 |                                     cuda.bindings._bindings
import time:      1953 |       2710 |                                   cuda.bindings._bindings.cydriver
import time:      1429 |       4139 |                                 cuda.bindings.cydriver
import time:      3801 |       3801 |                                   cuda.bindings._internal
import time:       890 |       4690 |                                 cuda.bindings._internal._fast_enum
import time:     16029 |      24857 |                               cuda.bindings.driver
import time:     46962 |      91930 |                             tvm_ffi.core
import time:       680 |      92610 |                           tvm_ffi.registry
import time:       119 |        119 |                             ml_dtypes
import time:       804 |        923 |                           tvm_ffi._dtype
import time:       543 |        543 |                               tvm_ffi._ffi_api
import time:       728 |       1271 |                             tvm_ffi.container
import time:       324 |       1594 |                           tvm_ffi._convert
import time:       372 |        372 |                           tvm_ffi.error
import time:       286 |        286 |                           tvm_ffi._tensor
import time:       584 |        584 |                           tvm_ffi.module
import time:       310 |        310 |                           tvm_ffi.stream
import time:       347 |        347 |                           tvm_ffi.structural
import time:       234 |        234 |                           tvm_ffi.serialization
import time:       692 |        692 |                           tvm_ffi.access_path
import time:       327 |        327 |                               tvm_ffi.dataclasses._utils
import time:       267 |        267 |                               tvm_ffi.dataclasses.field
import time:      1056 |       1649 |                             tvm_ffi.dataclasses.c_class
import time:       984 |       2632 |                           tvm_ffi.dataclasses
import time:       394 |        394 |                             tvm_ffi.cpp.dtype
import time:       821 |        821 |                                 tvm_ffi.utils.kwargs_wrapper
import time:       436 |        436 |                                 tvm_ffi.utils.lockfile
import time:      1151 |       2408 |                               tvm_ffi.utils
import time:       594 |       3002 |                             tvm_ffi.cpp.extension
import time:      1656 |       5051 |                           tvm_ffi.cpp
import time:      1410 |       1410 |                               torch_c_dlpack_ext.core
import time:      2276 |       3685 |                             torch_c_dlpack_ext
import time:       337 |       4021 |                           tvm_ffi._optional_torch_c_dlpack
import time:       238 |        238 |                           tvm_ffi._version
import time:     21408 |     138279 |                         tvm_ffi
import time:       357 |        357 |                         flashinfer.compilation_context
import time:      1335 |       1335 |                             flashinfer_cubin._build_meta
import time:      1252 |       2587 |                           flashinfer_cubin
import time:     78924 |      78924 |                             flashinfer_jit_cache._build_meta
import time:       811 |      79734 |                           flashinfer_jit_cache
import time:      1994 |      84314 |                         flashinfer.jit.env
import time:       657 |        657 |                         flashinfer.jit.cpp_ext
import time:      1087 |       1087 |                         flashinfer.jit.utils
import time:      4857 |     229549 |                       flashinfer.jit.core
import time:      4477 |     245800 |                     flashinfer.jit.cubin_loader
import time:       853 |        853 |                         jinja2.bccache
import time:      1152 |       1152 |                             markupsafe._speedups
import time:      1916 |       3068 |                           markupsafe
import time:      5502 |       5502 |                             jinja2.utils
import time:      3364 |       8865 |                           jinja2.nodes
import time:       789 |        789 |                             jinja2.exceptions
import time:       436 |        436 |                               jinja2.visitor
import time:      1000 |       1436 |                             jinja2.idtracking
import time:       351 |        351 |                             jinja2.optimizer
import time:      2386 |       4960 |                           jinja2.compiler
import time:       492 |        492 |                               jinja2.async_utils
import time:      1752 |       1752 |                               jinja2.runtime
import time:      2421 |       4664 |                             jinja2.filters
import time:       464 |        464 |                             jinja2.tests
import time:       331 |       5457 |                           jinja2.defaults
import time:      1097 |       1097 |                             jinja2._identifier
import time:      2056 |       3152 |                           jinja2.lexer
import time:      1066 |       1066 |                           jinja2.parser
import time:      2259 |      28825 |                         jinja2.environment
import time:       943 |        943 |                         jinja2.loaders
import time:      5471 |      36090 |                       jinja2
import time:       397 |      36486 |                     flashinfer.jit.activation
import time:       316 |        316 |                         flashinfer.jit.attention.utils
import time:       175 |        175 |                           flashinfer.jit.attention.fmha_v2
import time:      2637 |       2637 |                           flashinfer.jit.attention.fmha_v2.generator_utils
import time:      2173 |       4984 |                         flashinfer.jit.attention.fmha_v2.generate_kernels
import time:       870 |        870 |                           flashinfer.jit.attention.fmha_v2.utils
import time:      3073 |       3943 |                         flashinfer.jit.attention.fmha_v2.fmha_library
import time:      2683 |      11925 |                       flashinfer.jit.attention.modules
import time:      1609 |      13533 |                     flashinfer.jit.attention
import time:       330 |        330 |                     flashinfer.jit.comm
import time:       272 |        272 |                     flashinfer.jit.dsv3_optimizations
import time:       249 |        249 |                     flashinfer.jit.tinygemm2
import time:       264 |        264 |                     flashinfer.jit.moe_utils
import time:       243 |        243 |                     flashinfer.jit.fp4_kv_dequantization
import time:       233 |        233 |                     flashinfer.jit.fp4_kv_quantization
import time:      8116 |     305523 |                   flashinfer.jit
import time:       693 |        693 |                     flashinfer.api_logging
import time:       228 |        228 |                       flashinfer.jit.spdlog
import time:      1456 |       1684 |                     flashinfer.utils
import time:       289 |        289 |                           flashinfer.jit.quantization
import time:      2148 |       2436 |                         flashinfer.quantization.packbits
import time:       289 |        289 |                           flashinfer.jit.fp8_quantization
import time:      1202 |       1202 |                           flashinfer.tllm_enums
import time:       629 |       2119 |                         flashinfer.quantization.fp8_quantization
import time:       728 |        728 |                         flashinfer.quantization.fp4_quantization
import time:      9557 |       9557 |                                 cutlass._mlir
import time:    457918 |     457918 |                                   cutlass._mlir._mlir_libs._cutlass_ir
import time:        76 |     457994 |                                 cutlass._mlir._mlir_libs._cutlass_ir._mlir
import time:     15818 |     483368 |                               cutlass._mlir._mlir_libs
import time:       685 |        685 |                               cutlass._mlir.ir
import time:      1538 |       1538 |                                     cutlass.base_dsl.common
import time:       627 |        627 |                                           cutlass.base_dsl.utils.stacktrace
import time:       348 |        348 |                                           cutlass.base_dsl.utils.logger
import time:       226 |        226 |                                           cutlass.base_dsl.utils.timer
import time:      1432 |       2632 |                                         cutlass.base_dsl.utils
import time:        26 |       2658 |                                       cutlass.base_dsl.utils.logger
import time:       160 |        160 |                                             cutlass._mlir.extras
import time:      1292 |       1292 |                                             cutlass._mlir.extras.types
import time:       189 |        189 |                                             cutlass._mlir.dialects
import time:      1102 |       1102 |                                                 cutlass._mlir.dialects._ods_common
import time:      3343 |       4444 |                                               cutlass._mlir.dialects._arith_ops_gen
import time:      2494 |       2494 |                                               cutlass._mlir.dialects._arith_enum_gen
import time:      6755 |      13692 |                                             cutlass._mlir.dialects.arith
import time:      2559 |       2559 |                                               cutlass._mlir.dialects._nvgpu_ops_gen
import time:      1889 |       1889 |                                               cutlass._mlir.dialects._nvgpu_enum_gen
import time:       866 |       5313 |                                             cutlass._mlir.dialects.nvgpu
import time:      2439 |       2439 |                                               cutlass._mlir.dialects._math_ops_gen
import time:       397 |       2835 |                                             cutlass._mlir.dialects.math
import time:       589 |        589 |                                               cutlass._mlir.dialects._builtin_ops_gen
import time:       361 |        361 |                                               cutlass._mlir.extras.meta
import time:       769 |       1718 |                                             cutlass._mlir.dialects.builtin
import time:       465 |        465 |                                             cutlass.base_dsl._mlir_helpers.op
import time:       426 |        426 |                                             cutlass.base_dsl._mlir_helpers.lru_cache_ir
import time:      1520 |      27606 |                                           cutlass.base_dsl._mlir_helpers.arith
import time:      2878 |       2878 |                                               cutlass._mlir.dialects._gpu_ops_gen
import time:      1653 |       1653 |                                               cutlass._mlir.dialects._gpu_enum_gen
