import time: self [us] | cumulative | imported package
import time:      1495 |       1495 |         torch._compile
import time:       367 |        367 |         torch._VF
import time:     14893 |      14893 |               torch.nn.parameter
import time:      3315 |       3315 |                   torch._prims_common
import time:      3529 |       3529 |                       torch.utils.backcompat
import time:      1140 |       1140 |                       torch.utils.collect_env
import time:       835 |        835 |                               torch.utils._typing_utils
import time:      1526 |       1526 |                                 torch.monitor
import time:       756 |        756 |                                   torch.distributed.logging_handlers
import time:      1090 |       1846 |                                 torch.distributed.c10d_logger
import time:       642 |        642 |                                 torch.distributed.constants
import time:       663 |        663 |                                 torch.distributed.rendezvous
import time:      3180 |       7855 |                               torch.distributed.distributed_c10d
import time:     20034 |      28722 |                             torch.distributed.device_mesh
import time:       305 |        305 |                             torch.distributed.remote_device
import time:      9519 |      38545 |                           torch.distributed
import time:       668 |        668 |                                           torch.utils.data.datapipes._hook_iterator
import time:       869 |       1536 |                                         torch.utils.data.datapipes._typing
import time:       768 |        768 |                                           torch.utils._import_utils
import time:      1354 |       1354 |                                             torch.utils.data.datapipes.utils
import time:      2713 |       4067 |                                           torch.utils.data.datapipes.utils.common
import time:       899 |        899 |                                           torch.utils.data.dataset
import time:      5488 |       5488 |                                             dill.__info__
import time:     16139 |      16139 |                                               dill.logger
import time:      2757 |       2757 |                                               _pyio
import time:       700 |        700 |                                               dill._shims
import time:       429 |        429 |                                               dill.settings
import time:       221 |        221 |                                               winreg
import time:      4265 |      24508 |                                             dill._dill
import time:       997 |        997 |                                             dill.session
import time:       332 |        332 |                                               dill.pointers
import time:       452 |        784 |                                             dill.detect
import time:       509 |        509 |                                             dill.source
import time:       343 |        343 |                                             dill.temp
import time:       323 |        323 |                                             dill.objtypes
import time:      3692 |      36641 |                                           dill
import time:       977 |      43350 |                                         torch.utils.data.datapipes.datapipe
import time:       769 |      45654 |                                       torch.utils.data.datapipes._decorator
import time:       357 |        357 |                                         torch.utils.data.datapipes.dataframe.dataframe_wrapper
import time:       383 |        739 |                                       torch.utils.data.datapipes.dataframe.structures
import time:      1692 |      48084 |                                     torch.utils.data.datapipes.dataframe.dataframes
import time:       883 |        883 |                                     torch.utils.data.datapipes.dataframe.datapipes
import time:      7362 |      56328 |                                   torch.utils.data.datapipes.dataframe
import time:       594 |        594 |                                           torch.utils.data._utils.collate
import time:       470 |        470 |                                           torch.utils.data._utils.fetch
import time:       266 |        266 |                                           torch.utils.data._utils.pin_memory
import time:       240 |        240 |                                           torch.utils.data._utils.signal_handling
import time:      1790 |       1790 |                                           torch.utils.data._utils.worker
import time:      1643 |       5001 |                                         torch.utils.data._utils
import time:        25 |       5026 |                                       torch.utils.data._utils.collate
import time:      1107 |       6133 |                                     torch.utils.data.datapipes.iter.callable
import time:       621 |        621 |                                       torch.utils.data.sampler
import time:       719 |       1340 |                                     torch.utils.data.datapipes.iter.combinatorics
import time:      1754 |       1754 |                                     torch.utils.data.datapipes.iter.combining
import time:       493 |        493 |                                       torch.utils.data.datapipes.iter.utils
import time:       556 |       1048 |                                     torch.utils.data.datapipes.iter.filelister
import time:       501 |        501 |                                     torch.utils.data.datapipes.iter.fileopener
import time:       526 |        526 |                                       torch.utils.data.datapipes.iter.sharding
import time:       826 |       1352 |                                     torch.utils.data.datapipes.iter.grouping
import time:       465 |        465 |                                       torch.utils.data.datapipes.utils.decoder
import time:       651 |       1115 |                                     torch.utils.data.datapipes.iter.routeddecoder
import time:       571 |        571 |                                     torch.utils.data.datapipes.iter.selecting
import time:       528 |        528 |                                     torch.utils.data.datapipes.iter.streamreader
import time:      3047 |      17385 |                                   torch.utils.data.datapipes.iter
import time:       815 |        815 |                                     torch.utils.data.datapipes.map.callable
import time:       640 |        640 |                                     torch.utils.data.datapipes.map.combinatorics
import time:       687 |        687 |                                     torch.utils.data.datapipes.map.combining
import time:       670 |        670 |                                     torch.utils.data.datapipes.map.grouping
import time:       542 |        542 |                                     torch.utils.data.datapipes.map.utils
import time:      1733 |       5084 |                                   torch.utils.data.datapipes.map
import time:      1428 |      80224 |                                 torch.utils.data.datapipes
import time:        22 |      80246 |                               torch.utils.data.datapipes.iter
import time:        20 |      80265 |                             torch.utils.data.datapipes.iter.sharding
import time:       289 |        289 |                             torch.utils.data.graph
import time:       658 |      81212 |                           torch.utils.data.graph_settings
import time:      5392 |     125148 |                         torch.utils.data.dataloader
import time:       331 |        331 |                         torch.utils.data.distributed
import time:      2745 |     128222 |                       torch.utils.data
import time:       477 |        477 |                       torch.utils.deterministic
import time:       340 |        340 |                       torch.utils.hooks
import time:       407 |        407 |                       torch.utils.backend_registration
import time:       231 |        231 |                       torch.utils.cpp_backtrace
import time:       611 |        611 |                       torch.utils.throughput_benchmark
import time:      5190 |     140143 |                     torch.utils
import time:      5155 |       5155 |                     torchgen
import time:       818 |        818 |                         torchgen.code_template
import time:      2207 |       3025 |                       torchgen.utils
import time:     28714 |      31738 |                     torchgen.model
import time:      1688 |     178723 |                   torch.utils._python_dispatch
import time:      2799 |     184836 |                 torch.nn.modules.module
import time:      1384 |       1384 |                         torch.distributed.autograd
import time:      2069 |       2069 |                           torch.futures
import time:       476 |        476 |                           torch.distributed.rpc._utils
import time:       424 |        424 |                           torch.distributed.rpc.constants
import time:      1175 |       1175 |                           torch.distributed.rpc.internal
import time:      3604 |       7746 |                         torch.distributed.rpc.api
import time:       978 |        978 |                         torch.distributed.rpc.backend_registry
import time:       381 |        381 |                         torch.distributed.rpc.functions
import time:       621 |        621 |                         torch.distributed.rpc.options
import time:      8133 |       8133 |                                 torch.utils._pytree
import time:       601 |       8734 |                               torch._vmap_internals
import time:       390 |        390 |                                   torch.utils._contextlib
import time:      1719 |       2109 |                                 torch.autograd.grad_mode
import time:      1772 |       3880 |                               torch.autograd.forward_ad
import time:       523 |        523 |                               torch.autograd.functional
import time:     37938 |      37938 |                                 torch.autograd.variable
import time:      2712 |      40649 |                               torch.autograd.graph
import time:       518 |        518 |                               torch.autograd.anomaly_mode
import time:      8619 |       8619 |                                 torch._functorch
import time:       659 |        659 |                                       torch.utils._exposed_in
import time:      1633 |       2291 |                                     torch._functorch.utils
import time:       582 |        582 |                                       torch._functorch.predispatch
import time:       729 |       1311 |                                     torch._functorch.vmap
import time:       816 |       4417 |                                   torch._functorch.apis
import time:       729 |        729 |                                     torch._functorch.pyfunctorch
import time:      2081 |       2809 |                                   torch._ops
import time:      7026 |      14251 |                                 torch._functorch.autograd_function
import time:       957 |      23827 |                               torch.autograd.function
import time:      7464 |       7464 |                                   torch.testing._utils
import time:       153 |        153 |                                     cmath
import time:      2341 |       2494 |                                   torch.testing._comparison
import time:       845 |        845 |                                   torch.testing._creation
import time:      4154 |      14956 |                                 torch.testing
import time:      1810 |      16765 |                               torch.autograd.gradcheck
import time:      2162 |       2162 |                                 torch.autograd.profiler_util
import time:      1768 |       3929 |                               torch.autograd.profiler
import time:      5171 |     103994 |                             torch.autograd
import time:       452 |     104445 |                           torch.autograd.profiler_legacy
import time:       477 |     104922 |                         torch.distributed.rpc.server_process_global_profiler
import time:      4130 |     120159 |                       torch.distributed.rpc
import time:      2478 |       2478 |                                   pickletools
import time:       424 |        424 |                                   torch.package._digraph
import time:       340 |        340 |                                   torch.package._importlib
import time:       355 |        355 |                                   torch.package._mangling
import time:       592 |        592 |                                     torch.package.importer
import time:       472 |       1063 |                                   torch.package._package_pickler
import time:       485 |        485 |                                   torch.package._stdlib
import time:       492 |        492 |                                   torch.package.find_file_dependencies
import time:       567 |        567 |                                   torch.package.glob_group
import time:      2737 |       8937 |                                 torch.package.package_exporter
import time:       367 |       9304 |                               torch.package.analyze.find_first_use_of_broken_modules
import time:       434 |        434 |                               torch.package.analyze.trace_dependencies
import time:      2702 |      12439 |                             torch.package.analyze
import time:       432 |      12870 |                           torch.package.analyze.is_from_package
import time:       472 |        472 |                           torch.package.file_structure_representation
import time:       446 |        446 |                             torch.package._directory_reader
import time:       399 |        399 |                             torch.package._package_unpickler
import time:      1044 |       1888 |                           torch.package.package_importer
import time:      6244 |      21473 |                         torch.package
import time:        36 |      21509 |                       torch.package._mangling
import time:      1950 |       1950 |                       torch._awaits
import time:      1257 |     144874 |                     torch._jit_internal
import time:     26947 |      26947 |                     torch._torch_docs
import time:       600 |        600 |                     torch.nn._reduction
import time:       558 |        558 |                       torch.nn.modules.utils
import time:       356 |        914 |                     torch.nn.grad
import time:      5891 |     179223 |                   torch.nn.functional
import time:       582 |        582 |                   torch.nn.init
import time:       515 |        515 |                   torch.nn.modules.lazy
import time:       972 |     181292 |                 torch.nn.modules.linear
import time:      1428 |       1428 |                 torch.nn.modules.activation
import time:       959 |        959 |                   torch.nn.modules.container
import time:       907 |       1866 |                 torch.nn.modules.adaptive
import time:       643 |        643 |                   torch.nn.modules._functions
import time:       705 |       1348 |                 torch.nn.modules.batchnorm
import time:       354 |        354 |                 torch.nn.modules.channelshuffle
import time:       867 |        867 |                   torch.nn.common_types
import time:      1753 |       2620 |                 torch.nn.modules.conv
import time:       417 |        417 |                 torch.nn.modules.distance
import time:       611 |        611 |                 torch.nn.modules.dropout
import time:       512 |        512 |                 torch.nn.modules.flatten
import time:       409 |        409 |                 torch.nn.modules.fold
import time:       714 |        714 |                 torch.nn.modules.instancenorm
import time:      1412 |       1412 |                 torch.nn.modules.loss
import time:       745 |        745 |                 torch.nn.modules.normalization
import time:       694 |        694 |                 torch.nn.modules.padding
import time:       355 |        355 |                 torch.nn.modules.pixelshuffle
import time:      1017 |       1017 |                 torch.nn.modules.pooling
import time:       406 |        406 |                           torch.__future__
import time:       524 |        929 |                         torch.nn.utils.parametrize
import time:      2495 |       3424 |                       torch.nn.utils.parametrizations
import time:       930 |        930 |                       torch.nn.utils.rnn
import time:       379 |        379 |                         torch.nn.utils._named_member_accessor
import time:       390 |        769 |                       torch.nn.utils.stateless
import time:       316 |        316 |                         torch.utils._foreach_utils
import time:       420 |        735 |                       torch.nn.utils.clip_grad
import time:       266 |        266 |                       torch.nn.utils.convert_parameters
import time:       317 |        317 |                       torch.nn.utils.fusion
import time:       237 |        237 |                       torch.nn.utils.init
import time:       363 |        363 |                       torch.nn.utils.memory_format
import time:       378 |        378 |                       torch.nn.utils.spectral_norm
import time:       402 |        402 |                       torch.nn.utils.weight_norm
import time:      3388 |      11204 |                     torch.nn.utils
import time:        29 |      11232 |                   torch.nn.utils.rnn
import time:      3432 |      14664 |                 torch.nn.modules.rnn
import time:       502 |        502 |                 torch.nn.modules.sparse
import time:       926 |        926 |                 torch.nn.modules.transformer
import time:       527 |        527 |                 torch.nn.modules.upsampling
import time:      3365 |     400601 |               torch.nn.modules
import time:     10479 |      10479 |                     torch.backends.cpu
import time:      1290 |       1290 |                     torch.backends.cuda
import time:      1400 |       1400 |                     torch.backends.cudnn
import time:       811 |        811 |                     torch.backends.cusparselt
import time:       732 |        732 |                     torch.backends.kleidiai
import time:       724 |        724 |                     torch.backends.mha
import time:       839 |        839 |                     torch.backends.miopen
import time:       799 |        799 |                     torch.backends.mkl
import time:       943 |        943 |                     torch.backends.mkldnn
import time:      1210 |       1210 |                             torch._library.utils
import time:      1027 |       2237 |                           torch._library.autograd
import time:       352 |        352 |                           torch._library.fake_impl
import time:       305 |        305 |                           torch._library.simple_registry
import time:       570 |        570 |                           torch._library.fake_class_registry
import time:       680 |        680 |                             torch._library.custom_ops
import time:       752 |        752 |                             torch._library.infer_schema
import time:       396 |       1827 |                           torch._library.triton
import time:      1807 |       7095 |                         torch._library
import time:      1704 |       8799 |                       torch.library
import time:       811 |       9609 |                     torch.backends.mps
import time:       728 |        728 |                     torch.backends.nnpack
import time:       585 |        585 |                     torch.backends.openmp
import time:       113 |        113 |                       opt_einsum
import time:       665 |        777 |                     torch.backends.opt_einsum
import time:       638 |        638 |                     torch.backends.quantized
import time:      4215 |      34562 |                   torch.backends
import time:        29 |      34591 |                 torch.backends.cuda
import time:      1165 |      35755 |               torch.nn.attention
import time:       806 |        806 |                   torch.nn.parallel.parallel_apply
import time:       409 |        409 |                       torch.cuda.nccl
import time:       371 |        780 |                     torch.nn.parallel.comm
import time:       444 |       1223 |                   torch.nn.parallel.replicate
import time:       520 |        520 |                     torch.nn.parallel._functions
import time:       376 |        895 |                   torch.nn.parallel.scatter_gather
import time:       708 |       3631 |                 torch.nn.parallel.data_parallel
import time:      4807 |       4807 |                       torch.distributed.algorithms.join
import time:      1217 |       6023 |                     torch.distributed.algorithms
import time:        31 |       6053 |                   torch.distributed.algorithms.join
import time:       727 |        727 |                   torch.distributed.utils
import time:      2044 |       8823 |                 torch.nn.parallel.distributed
import time:      1428 |      13881 |               torch.nn.parallel
import time:      2297 |     467426 |             torch.nn
import time:        25 |     467451 |           torch.nn.functional
import time:       405 |        405 |             torch._linalg_utils
import time:       377 |        782 |           torch._lowrank
import time:      3604 |     471836 |         torch.functional
import time:       292 |        292 |         torch.__config__
import time:       429 |        429 |           torch.accelerator._utils
import time:       334 |        334 |           torch.accelerator.memory
import time:      2441 |       3202 |         torch.accelerator
import time:       461 |        461 |             torch.cpu.amp.autocast_mode
import time:       327 |        327 |             torch.cpu.amp.grad_scaler
import time:      1992 |       2779 |           torch.cpu.amp
import time:      1886 |       4664 |         torch.cpu
import time:      1963 |       1963 |             torch.distributions.constraints
import time:       669 |        669 |               torch.distributions.utils
import time:      1512 |       2181 |             torch.distributions.distribution
import time:      2643 |       6786 |           torch.distributions.transforms
import time:       311 |        311 |             torch.distributions.exp_family
import time:       496 |        807 |           torch.distributions.bernoulli
import time:       366 |        366 |             torch.distributions.dirichlet
import time:       448 |        814 |           torch.distributions.beta
import time:       493 |        493 |           torch.distributions.binomial
import time:       349 |        349 |           torch.distributions.categorical
import time:       405 |        405 |           torch.distributions.cauchy
import time:       399 |        399 |             torch.distributions.gamma
import time:       265 |        664 |           torch.distributions.chi2
import time:       434 |        434 |           torch.distributions.constraint_registry
import time:       486 |        486 |           torch.distributions.continuous_bernoulli
import time:       367 |        367 |           torch.distributions.exponential
import time:       490 |        490 |           torch.distributions.fishersnedecor
import time:       502 |        502 |           torch.distributions.generalized_pareto
import time:       929 |        929 |           torch.distributions.geometric
import time:       576 |        576 |               torch.distributions.independent
import time:       848 |       1423 |             torch.distributions.transformed_distribution
import time:       508 |        508 |             torch.distributions.uniform
import time:       379 |       2309 |           torch.distributions.gumbel
import time:       478 |        478 |           torch.distributions.half_cauchy
import time:       373 |        373 |             torch.distributions.normal
import time:       338 |        710 |           torch.distributions.half_normal
import time:       326 |        326 |           torch.distributions.inverse_gamma
import time:       350 |        350 |             torch.distributions.laplace
import time:       534 |        534 |               torch.distributions.multivariate_normal
import time:       539 |       1073 |             torch.distributions.lowrank_multivariate_normal
import time:       519 |        519 |             torch.distributions.one_hot_categorical
import time:       428 |        428 |             torch.distributions.pareto
import time:       301 |        301 |             torch.distributions.poisson
import time:       810 |       3479 |           torch.distributions.kl
import time:       396 |        396 |           torch.distributions.kumaraswamy
import time:       455 |        455 |           torch.distributions.lkj_cholesky
import time:       284 |        284 |           torch.distributions.log_normal
import time:       362 |        362 |           torch.distributions.logistic_normal
import time:       328 |        328 |           torch.distributions.mixture_same_family
import time:       407 |        407 |           torch.distributions.multinomial
import time:       329 |        329 |           torch.distributions.negative_binomial
import time:       345 |        345 |           torch.distributions.relaxed_bernoulli
import time:       355 |        355 |           torch.distributions.relaxed_categorical
import time:       300 |        300 |           torch.distributions.studentT
import time:       481 |        481 |                 torch.jit._builtins
import time:      1989 |       2469 |               torch.jit._async
import time:       270 |        270 |               torch.jit._await
import time:       355 |        355 |               torch.jit._decomposition_utils
import time:       527 |        527 |                   torch._classes
import time:       299 |        299 |                   torch.jit._fuser
import time:       104 |        104 |                     monkeytype
import time:       414 |        517 |                   torch.jit._monkeytype_config
import time:       296 |        296 |                     torch.jit._check
import time:       528 |        528 |                     torch.jit._state
import time:       406 |        406 |                       torch.jit.annotations
import time:       288 |        288 |                       torch.jit._dataclass_impls
import time:      1187 |       1880 |                     torch.jit.frontend
import time:       715 |       3418 |                   torch.jit._recursive
import time:       292 |        292 |                   torch.jit._serialization
import time:      3145 |       8196 |                 torch.jit._script
import time:      1249 |       9444 |               torch.jit._freeze
import time:       322 |        322 |               torch.jit._ir_utils
import time:      1046 |       1046 |               torch.jit._trace
import time:      6423 |      20328 |             torch.jit
import time:       370 |      20697 |           torch.distributions.von_mises
import time:       520 |        520 |           torch.distributions.weibull
import time:       474 |        474 |           torch.distributions.wishart
import time:     13550 |      59612 |         torch.distributions
import time:      1758 |       1758 |         torch.fft
import time:      1094 |       1094 |         torch.hub
import time:      1966 |       1966 |         torch.linalg
import time:       381 |        381 |           torch.mps.profiler
import time:       268 |        268 |           torch.mps.event
import time:      2209 |       2857 |         torch.mps
import time:       328 |        328 |           torch.mtia._utils
import time:       285 |        285 |           torch.mtia.memory
import time:      1586 |       2198 |         torch.mtia
import time:       699 |        699 |             multiprocessing.util
import time:      1105 |       1105 |             multiprocessing.resource_sharer
import time:       546 |       2349 |           torch.multiprocessing.reductions
import time:       615 |        615 |               _multiprocessing
import time:       102 |        102 |               _winapi
import time:       827 |       1543 |             multiprocessing.connection
import time:      1408 |       1408 |               torch.numa
import time:      1450 |       2858 |             torch.numa.binding
import time:       473 |       4873 |           torch.multiprocessing.spawn
import time:       293 |        293 |             multiprocessing.spawn
import time:       282 |        282 |             _posixshmem
import time:       362 |        935 |           multiprocessing.resource_tracker
import time:      1779 |       9935 |         torch.multiprocessing
import time:      1615 |       1615 |             torch.nested._internal
import time:       280 |        280 |                       torch.fx._compatibility
import time:      5271 |       5551 |                     torch.fx.immutable_collections
import time:       458 |        458 |                             torch.utils._dtype_abbrs
import time:      1265 |       1265 |                               torch.return_types
import time:       682 |       1947 |                             torch.fx._pytree
import time:      2051 |       2051 |                               torch.fx.operator_schemas
import time:      9858 |      11909 |                             torch.fx.node
import time:      4358 |      18671 |                           torch.fx.graph
import time:       922 |      19593 |                         torch.fx.graph_module
import time:       396 |      19988 |                       torch.fx._lazy_graph_module
import time:       772 |        772 |                         torch.fx.traceback
import time:       812 |        812 |                         torch.utils._traceback
import time:      1252 |       2835 |                       torch.fx.proxy
import time:      1765 |      24587 |                     torch.fx._symbolic_trace
import time:       355 |        355 |                             torch._logging.structured
import time:       639 |        639 |                                     unittest.util
import time:      1237 |       1875 |                                   unittest.result
import time:      1250 |       1250 |                                   unittest.case
import time:       836 |        836 |                                   unittest.suite
import time:      1426 |       1426 |                                   unittest.loader
import time:       388 |        388 |                                       unittest.signals
import time:       602 |        989 |                                     unittest.runner
import time:       906 |       1895 |                                   unittest.main
import time:      5413 |      12692 |                                 unittest
import time:      2894 |      15586 |                               unittest.mock
import time:       950 |        950 |                               torch.utils._backport_slots
import time:       958 |        958 |                               torch.utils.weak
import time:     11405 |      28898 |                             torch._guards
import time:      2267 |      31519 |                           torch._logging._internal
import time:       916 |      32435 |                         torch._logging._registrations
import time:      1847 |      34281 |                       torch._logging
import time:       388 |        388 |                       torch.fx.config
import time:      1103 |      35771 |                     torch.fx.interpreter
import time:      1671 |       1671 |                     torch.fx.subgraph_rewriter
import time:      4087 |      71664 |                   torch.fx
import time:      5076 |      76740 |                 torch.fx.experimental
import time:      3525 |      80264 |               torch.fx.experimental._constant_symnode
import time:       358 |      80622 |             torch.nested._internal.nested_int
import time:       720 |      82956 |           torch.nested._internal.nested_tensor
import time:      1263 |      84219 |         torch.nested
import time:      2294 |       2294 |             torch.optim.optimizer
import time:      3238 |       5532 |           torch.optim.lr_scheduler
import time:      1056 |       1056 |           torch.optim.swa_utils
import time:       547 |        547 |           torch.optim._adafactor
import time:       618 |        618 |           torch.optim._muon
import time:       469 |        469 |           torch.optim.adadelta
import time:       470 |        470 |           torch.optim.adagrad
import time:       556 |        556 |           torch.optim.adam
import time:       514 |        514 |           torch.optim.adamax
import time:       364 |        364 |           torch.optim.adamw
import time:       482 |        482 |           torch.optim.asgd
import time:       705 |        705 |           torch.optim.lbfgs
import time:       602 |        602 |           torch.optim.nadam
import time:       534 |        534 |           torch.optim.radam
import time:       488 |        488 |           torch.optim.rmsprop
import time:       747 |        747 |           torch.optim.rprop
import time:       434 |        434 |           torch.optim.sgd
import time:       327 |        327 |             torch.optim._functional
import time:       394 |        720 |           torch.optim.sparse_adam
import time:      4706 |      19535 |         torch.optim
import time:       269 |        269 |           torch._environment
import time:       899 |        899 |             gzip
import time:      1294 |       1294 |               torch.profiler._utils
import time:      3983 |       5276 |             torch.profiler._memory_profiler
import time:      1436 |       7610 |           torch.profiler.profiler
import time:       313 |        313 |           torch.profiler.itt
import time:      3206 |      11396 |         torch.profiler
import time:      2612 |       2612 |         torch.special
import time:       487 |        487 |           torch.xpu._utils
import time:       418 |        418 |           torch.xpu.streams
import time:       404 |        404 |           torch.xpu.memory
import time:       356 |        356 |           torch.xpu.random
import time:      3442 |       5105 |         torch.xpu
import time:       534 |        534 |             torch.signal.windows.windows
import time:      1910 |       2443 |           torch.signal.windows
import time:      2442 |       4885 |         torch.signal
import time:      2216 |       2216 |         torch.ao
import time:      4883 |       4883 |             torch.ao.nn
import time:      1115 |       1115 |               torch.ao.nn.intrinsic.modules.fused
import time:      2683 |       3797 |             torch.ao.nn.intrinsic.modules
import time:      3501 |      12180 |           torch.ao.nn.intrinsic
import time:       620 |        620 |             torch.nn.intrinsic.modules.fused
import time:      3048 |       3667 |           torch.nn.intrinsic.modules
import time:      1302 |       1302 |                           torch.ao.nn.qat.modules.conv
import time:       615 |        615 |                           torch.ao.nn.qat.modules.embedding_ops
import time:      1349 |       1349 |                           torch.ao.nn.qat.modules.linear
import time:      2085 |       5349 |                         torch.ao.nn.qat.modules
import time:      1366 |       6715 |                       torch.ao.nn.qat
import time:      1642 |       8357 |                     torch.ao.nn.intrinsic.qat.modules.conv_fused
import time:       618 |        618 |                     torch.ao.nn.intrinsic.qat.modules.linear_fused
import time:       284 |        284 |                     torch.ao.nn.intrinsic.qat.modules.linear_relu
import time:      1524 |      10780 |                   torch.ao.nn.intrinsic.qat.modules
import time:       571 |      11351 |                 torch.ao.nn.intrinsic.qat
import time:       356 |      11706 |               torch.nn.intrinsic.qat.modules.conv_fused
import time:       247 |        247 |               torch.nn.intrinsic.qat.modules.linear_fused
import time:       210 |        210 |               torch.nn.intrinsic.qat.modules.linear_relu
import time:      1440 |      13602 |             torch.nn.intrinsic.qat.modules
import time:       691 |      14292 |           torch.nn.intrinsic.qat
import time:       880 |        880 |                                       torch.ao.nn.quantizable.modules.activation
import time:       597 |        597 |                                       torch.ao.nn.quantizable.modules.rnn
import time:      1573 |       3048 |                                     torch.ao.nn.quantizable.modules
import time:      1367 |       4415 |                                   torch.ao.nn.quantizable
import time:     10669 |      10669 |                                   torch.ao.nn.quantized.modules.activation
import time:      1271 |       1271 |                                   torch.ao.nn.quantized.modules.batchnorm
import time:      3596 |       3596 |                                     torch.ao.nn.quantized.modules.utils
import time:      2334 |       5929 |                                   torch.ao.nn.quantized.modules.conv
import time:       491 |        491 |                                   torch.ao.nn.quantized.modules.dropout
import time:       787 |        787 |                                   torch.ao.nn.quantized.modules.embedding_ops
import time:       661 |        661 |                                   torch.ao.nn.quantized.modules.functional_modules
import time:       728 |        728 |                                   torch.ao.nn.quantized.modules.linear
import time:      1261 |       1261 |                                   torch.ao.nn.quantized.modules.normalization
import time:       467 |        467 |                                   torch.ao.nn.quantized.modules.rnn
import time:      4054 |      30730 |                                 torch.ao.nn.quantized.modules
import time:        40 |      30769 |                               torch.ao.nn.quantized.modules.utils
import time:      6319 |      37088 |                             torch.ao.nn.quantized.functional
import time:      1114 |      38201 |                           torch.ao.nn.quantized
import time:       744 |      38944 |                         torch.ao.nn.intrinsic.quantized.modules.bn_relu
import time:       493 |        493 |                         torch.ao.nn.intrinsic.quantized.modules.conv_add
import time:       468 |        468 |                         torch.ao.nn.intrinsic.quantized.modules.conv_relu
import time:       427 |        427 |                         torch.ao.nn.intrinsic.quantized.modules.linear_relu
import time:      3245 |      43575 |                       torch.ao.nn.intrinsic.quantized.modules
import time:       775 |      44350 |                     torch.ao.nn.intrinsic.quantized
import time:       585 |        585 |                             torch.ao.nn.quantized.dynamic.modules.conv
import time:       414 |        414 |                             torch.ao.nn.quantized.dynamic.modules.linear
import time:       675 |        675 |                             torch.ao.nn.quantized.dynamic.modules.rnn
import time:      1733 |       3406 |                           torch.ao.nn.quantized.dynamic.modules
import time:       992 |       4398 |                         torch.ao.nn.quantized.dynamic
import time:       496 |       4893 |                       torch.ao.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:      1847 |       6740 |                     torch.ao.nn.intrinsic.quantized.dynamic.modules
import time:       716 |      51805 |                   torch.ao.nn.intrinsic.quantized.dynamic
import time:       405 |      52210 |                 torch.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:      1637 |      53846 |               torch.nn.intrinsic.quantized.dynamic.modules
import time:      1624 |      55470 |             torch.nn.intrinsic.quantized.dynamic
import time:       330 |        330 |               torch.nn.intrinsic.quantized.modules.bn_relu
import time:       227 |        227 |               torch.nn.intrinsic.quantized.modules.conv_relu
import time:       200 |        200 |               torch.nn.intrinsic.quantized.modules.linear_relu
import time:       818 |       1574 |             torch.nn.intrinsic.quantized.modules
import time:       588 |      57631 |           torch.nn.intrinsic.quantized
import time:       771 |      88540 |         torch.nn.intrinsic
import time:       428 |        428 |                         torch.ao.nn.qat.dynamic.modules.linear
import time:      1044 |       1471 |                       torch.ao.nn.qat.dynamic.modules
import time:       531 |       2002 |                     torch.ao.nn.qat.dynamic
import time:        23 |       2024 |                   torch.ao.nn.qat.dynamic.modules
import time:        24 |       2047 |                 torch.ao.nn.qat.dynamic.modules.linear
import time:       312 |       2358 |               torch.nn.qat.dynamic.modules.linear
import time:      1083 |       3441 |             torch.nn.qat.dynamic.modules
import time:      1496 |       4936 |           torch.nn.qat.dynamic
import time:       334 |        334 |             torch.nn.qat.modules.conv
import time:       219 |        219 |             torch.nn.qat.modules.embedding_ops
import time:       200 |        200 |             torch.nn.qat.modules.linear
import time:       855 |       1606 |           torch.nn.qat.modules
import time:       729 |       7270 |         torch.nn.qat
import time:      1189 |       1189 |           torch.nn.quantizable.modules
import time:       526 |       1715 |         torch.nn.quantizable
import time:      2373 |       2373 |           torch.nn.quantized.dynamic
import time:       219 |        219 |           torch.nn.quantized.functional
import time:      1259 |       1259 |           torch.nn.quantized.modules
import time:       650 |       4499 |         torch.nn.quantized
import time:       459 |        459 |         torch._size_docs
import time:       247 |        247 |         torch._storage_docs
import time:      1863 |       1863 |         torch._tensor_docs
import time:       803 |        803 |                       torch.ao.quantization.quant_type
import time:      1111 |       1914 |                     torch.ao.quantization.utils
import time:      5733 |       7646 |                   torch.ao.quantization.observer
import time:      5996 |      13642 |                 torch.ao.quantization.fake_quantize
import time:       380 |        380 |                   torch.ao.quantization.fuser_method_mappings
import time:       356 |        735 |                 torch.ao.quantization.fuse_modules
import time:      2575 |       2575 |                   torch.ao.quantization.pt2e
import time:      1505 |       1505 |                       torch.ao.ns
import time:      3836 |       5341 |                     torch.ao.ns.fx
import time:       550 |        550 |                     torch.ao.ns.fx.ns_types
import time:      1233 |       7123 |                   torch.ao.ns.fx.utils
import time:      1539 |       1539 |                                   torch._dispatch
import time:      1062 |       2600 |                                 torch._dispatch.python
import time:      3662 |       3662 |                                       torch._library.fake_profile
import time:       629 |        629 |                                         torch.utils._mode_utils
import time:      6618 |       7246 |                                       torch._subclasses.meta_utils
import time:       750 |        750 |                                       torch.utils._stats
import time:      1929 |       1929 |                                         torch.fx.experimental.sym_node
